#    L    TT             EE             TE             PP             TP          
   873    0.21277E+04    0.14985E+02    0.34340E+02    0.28035E+06    0.13424E+03
   874    0.21178E+04    0.15197E+02    0.35621E+02    0.27976E+06    0.13503E+03
   875    0.21077E+04    0.15414E+02    0.36875E+02    0.27917E+06    0.13253E+03
   876    0.20975E+04    0.15636E+02    0.38103E+02    0.27858E+06    0.12935E+03
   877    0.20872E+04    0.15862E+02    0.39306E+02    0.27800E+06    0.12931E+03
   878    0.20769E+04    0.16092E+02    0.40483E+02    0.27741E+06    0.13132E+03
   879    0.20664E+04    0.16326E+02    0.41631E+02    0.27683E+06    0.13091E+03
   880    0.20558E+04    0.16564E+02    0.42752E+02    0.27625E+06    0.12740E+03
   881    0.20451E+04    0.16806E+02    0.43845E+02    0.27567E+06    0.12507E+03
   882    0.20343E+04    0.17052E+02    0.44909E+02    0.27509E+06    0.12637E+03
   883    0.20235E+04    0.17302E+02    0.45946E+02    0.27451E+06    0.12786E+03
   884    0.20125E+04    0.17556E+02    0.46954E+02    0.27394E+06    0.12577E+03
   885    0.20015E+04    0.17812E+02    0.47932E+02    0.27337E+06    0.12208E+03
   886    0.19904E+04    0.18073E+02    0.48880E+02    0.27279E+06    0.12127E+03
   887    0.19792E+04    0.18336E+02    0.49799E+02    0.27222E+06    0.12338E+03
   888    0.19679E+04    0.18603E+02    0.50687E+02    0.27166E+06    0.12382E+03
   889    0.19565E+04    0.18873E+02    0.51546E+02    0.27109E+06    0.12057E+03
   890    0.19452E+04    0.19146E+02    0.52375E+02    0.27052E+06    0.11746E+03
   891    0.19337E+04    0.19422E+02    0.53172E+02    0.26996E+06    0.11819E+03
   892    0.19222E+04    0.19701E+02    0.53937E+02    0.26940E+06    0.12035E+03
   893    0.19106E+04    0.19982E+02    0.54671E+02    0.26884E+06    0.11913E+03
   894    0.18990E+04    0.20266E+02    0.55376E+02    0.26828E+06    0.11503E+03
   895    0.18873E+04    0.20552E+02    0.56049E+02    0.26772E+06    0.11325E+03
   896    0.18756E+04    0.20841E+02    0.56690E+02    0.26716E+06    0.11525E+03
   897    0.18638E+04    0.21132E+02    0.57296E+02    0.26661E+06    0.11655E+03
   898    0.18520E+04    0.21425E+02    0.57872E+02    0.26605E+06    0.11380E+03
   899    0.18401E+04    0.21720E+02    0.58416E+02    0.26550E+06    0.10999E+03
   900    0.18283E+04    0.22017E+02    0.58929E+02    0.26495E+06    0.10989E+03
   901    0.18163E+04    0.22315E+02    0.59408E+02    0.26440E+06    0.11244E+03
   902    0.18044E+04    0.22615E+02    0.59855E+02    0.26386E+06    0.11236E+03
   903    0.17925E+04    0.22916E+02    0.60269E+02    0.26331E+06    0.10835E+03
   904    0.17805E+04    0.23219E+02    0.60650E+02    0.26276E+06    0.10540E+03
   905    0.17685E+04    0.23524E+02    0.60998E+02    0.26222E+06    0.10690E+03
   906    0.17565E+04    0.23829E+02    0.61315E+02    0.26168E+06    0.10912E+03
   907    0.17445E+04    0.24135E+02    0.61600E+02    0.26114E+06    0.10716E+03
   908    0.17325E+04    0.24442E+02    0.61850E+02    0.26060E+06    0.10275E+03
   909    0.17205E+04    0.24750E+02    0.62068E+02    0.26006E+06    0.10152E+03
   910    0.17085E+04    0.25058E+02    0.62251E+02    0.25953E+06    0.10415E+03
   911    0.16965E+04    0.25367E+02    0.62404E+02    0.25899E+06    0.10523E+03
   912    0.16845E+04    0.25677E+02    0.62526E+02    0.25846E+06    0.10176E+03
   913    0.16725E+04    0.25986E+02    0.62614E+02    0.25793E+06    0.97834E+02
   914    0.16606E+04    0.26296E+02    0.62667E+02    0.25740E+06    0.98373E+02
   915    0.16486E+04    0.26605E+02    0.62688E+02    0.25687E+06    0.10132E+03
   916    0.16367E+04    0.26915E+02    0.62678E+02    0.25634E+06    0.10064E+03
   917    0.16248E+04    0.27224E+02    0.62637E+02    0.25582E+06    0.95982E+02
   918    0.16129E+04    0.27533E+02    0.62562E+02    0.25529E+06    0.93347E+02
   919    0.16011E+04    0.27841E+02    0.62456E+02    0.25477E+06    0.95582E+02
   920    0.15893E+04    0.28149E+02    0.62318E+02    0.25425E+06    0.97860E+02
   921    0.15776E+04    0.28456E+02    0.62147E+02    0.25373E+06    0.95256E+02
   922    0.15659E+04    0.28762E+02    0.61945E+02    0.25321E+06    0.90546E+02
   923    0.15542E+04    0.29067E+02    0.61711E+02    0.25269E+06    0.89828E+02
   924    0.15426E+04    0.29371E+02    0.61448E+02    0.25217E+06    0.93034E+02
   925    0.15310E+04    0.29674E+02    0.61154E+02    0.25166E+06    0.93909E+02
   926    0.15195E+04    0.29975E+02    0.60828E+02    0.25115E+06    0.89691E+02
   927    0.15080E+04    0.30274E+02    0.60469E+02    0.25063E+06    0.85662E+02
   928    0.14966E+04    0.30573E+02    0.60082E+02    0.25012E+06    0.86920E+02
   929    0.14853E+04    0.30869E+02    0.59666E+02    0.24961E+06    0.90218E+02
   930    0.14740E+04    0.31164E+02    0.59220E+02    0.24910E+06    0.89020E+02
   931    0.14628E+04    0.31456E+02    0.58744E+02    0.24860E+06    0.83819E+02
   932    0.14517E+04    0.31747E+02    0.58239E+02    0.24809E+06    0.81491E+02
   933    0.14406E+04    0.32035E+02    0.57704E+02    0.24759E+06    0.84424E+02
   934    0.14296E+04    0.32321E+02    0.57141E+02    0.24708E+06    0.86795E+02
   935    0.14187E+04    0.32605E+02    0.56550E+02    0.24658E+06    0.83628E+02
   936    0.14079E+04    0.32885E+02    0.55930E+02    0.24608E+06    0.78536E+02
   937    0.13972E+04    0.33163E+02    0.55284E+02    0.24558E+06    0.78287E+02
   938    0.13865E+04    0.33439E+02    0.54611E+02    0.24508E+06    0.82131E+02
   939    0.13760E+04    0.33711E+02    0.53910E+02    0.24459E+06    0.82802E+02
   940    0.13655E+04    0.33981E+02    0.53180E+02    0.24409E+06    0.77894E+02
   941    0.13552E+04    0.34247E+02    0.52425E+02    0.24360E+06    0.73789E+02
   942    0.13449E+04    0.34511E+02    0.51646E+02    0.24311E+06    0.75717E+02
   943    0.13347E+04    0.34770E+02    0.50843E+02    0.24262E+06    0.79419E+02
   944    0.13247E+04    0.35026E+02    0.50012E+02    0.24213E+06    0.77808E+02
   945    0.13147E+04    0.35279E+02    0.49158E+02    0.24164E+06    0.72107E+02
   946    0.13049E+04    0.35528E+02    0.48279E+02    0.24115E+06    0.69943E+02
   947    0.12951E+04    0.35774E+02    0.47375E+02    0.24066E+06    0.73554E+02
   948    0.12855E+04    0.36016E+02    0.46448E+02    0.24018E+06    0.76153E+02
   949    0.12760E+04    0.36254E+02    0.45500E+02    0.23969E+06    0.72418E+02
   950    0.12665E+04    0.36487E+02    0.44530E+02    0.23921E+06    0.66899E+02
   951    0.12573E+04    0.36717E+02    0.43538E+02    0.23873E+06    0.67061E+02
   952    0.12481E+04    0.36942E+02    0.42523E+02    0.23825E+06    0.71573E+02
   953    0.12391E+04    0.37163E+02    0.41486E+02    0.23777E+06    0.72164E+02
   954    0.12301E+04    0.37380E+02    0.40429E+02    0.23729E+06    0.66629E+02
   955    0.12213E+04    0.37592E+02    0.39353E+02    0.23682E+06    0.62378E+02
   956    0.12127E+04    0.37800E+02    0.38258E+02    0.23634E+06    0.64869E+02
   957    0.12041E+04    0.38003E+02    0.37143E+02    0.23587E+06    0.69085E+02
   958    0.11957E+04    0.38201E+02    0.36010E+02    0.23539E+06    0.67246E+02
   959    0.11874E+04    0.38395E+02    0.34859E+02    0.23492E+06    0.60932E+02
   960    0.11792E+04    0.38584E+02    0.33690E+02    0.23445E+06    0.58785E+02
   961    0.11712E+04    0.38767E+02    0.32503E+02    0.23398E+06    0.63083E+02
   962    0.11633E+04    0.38946E+02    0.31300E+02    0.23352E+06    0.66064E+02
   963    0.11556E+04    0.39120E+02    0.30083E+02    0.23305E+06    0.61847E+02
   964    0.11480E+04    0.39289E+02    0.28850E+02    0.23258E+06    0.55790E+02
   965    0.11405E+04    0.39452E+02    0.27603E+02    0.23212E+06    0.56261E+02
   966    0.11332E+04    0.39609E+02    0.26340E+02    0.23166E+06    0.61476E+02
   967    0.11260E+04    0.39762E+02    0.25063E+02    0.23119E+06    0.62210E+02
   968    0.11189E+04    0.39909E+02    0.23774E+02    0.23073E+06    0.56115E+02
   969    0.11120E+04    0.40052E+02    0.22471E+02    0.23027E+06    0.51485E+02
   970    0.11052E+04    0.40188E+02    0.21156E+02    0.22982E+06    0.54447E+02
   971    0.10986E+04    0.40318E+02    0.19831E+02    0.22936E+06    0.59369E+02
   972    0.10921E+04    0.40444E+02    0.18496E+02    0.22890E+06    0.57472E+02
   973    0.10858E+04    0.40563E+02    0.17150E+02    0.22845E+06    0.50458E+02
   974    0.10796E+04    0.40676E+02    0.15793E+02    0.22799E+06    0.48110E+02
   975    0.10736E+04    0.40784E+02    0.14427E+02    0.22754E+06    0.53117E+02
   976    0.10677E+04    0.40887E+02    0.13052E+02    0.22709E+06    0.56671E+02
   977    0.10619E+04    0.40984E+02    0.11670E+02    0.22664E+06    0.52114E+02
   978    0.10563E+04    0.41075E+02    0.10281E+02    0.22619E+06    0.45383E+02
   979    0.10509E+04    0.41159E+02    0.88839E+01    0.22574E+06    0.45905E+02
   980    0.10456E+04    0.41238E+02    0.74823E+01    0.22529E+06    0.51936E+02
   981    0.10404E+04    0.41310E+02    0.60748E+01    0.22485E+06    0.53109E+02
   982    0.10355E+04    0.41377E+02    0.46615E+01    0.22440E+06    0.46485E+02
   983    0.10306E+04    0.41437E+02    0.32423E+01    0.22396E+06    0.41206E+02
   984    0.10259E+04    0.41492E+02    0.18198E+01    0.22352E+06    0.44508E+02
   985    0.10213E+04    0.41542E+02    0.39426E+00    0.22308E+06    0.50377E+02
   986    0.10169E+04    0.41585E+02   -0.10337E+01    0.22264E+06    0.48651E+02
   987    0.10127E+04    0.41621E+02   -0.24641E+01    0.22220E+06    0.40858E+02
   988    0.10086E+04    0.41652E+02   -0.38949E+01    0.22176E+06    0.38041E+02
   989    0.10046E+04    0.41676E+02   -0.53268E+01    0.22132E+06    0.43671E+02
   990    0.10008E+04    0.41694E+02   -0.67597E+01    0.22089E+06    0.48111E+02
   991    0.99715E+03    0.41706E+02   -0.81935E+01    0.22045E+06    0.43426E+02
   992    0.99365E+03    0.41713E+02   -0.96263E+01    0.22002E+06    0.35792E+02
   993    0.99028E+03    0.41713E+02   -0.11058E+02    0.21959E+06    0.36058E+02
   994    0.98706E+03    0.41707E+02   -0.12488E+02    0.21916E+06    0.42997E+02
   995    0.98399E+03    0.41696E+02   -0.13914E+02    0.21873E+06    0.44991E+02
   996    0.98105E+03    0.41677E+02   -0.15338E+02    0.21830E+06    0.37884E+02
   997    0.97827E+03    0.41653E+02   -0.16757E+02    0.21787E+06    0.31639E+02
   998    0.97563E+03    0.41623E+02   -0.18173E+02    0.21744E+06    0.35071E+02
   999    0.97314E+03    0.41586E+02   -0.19584E+02    0.21701E+06    0.42092E+02
  1000    0.97078E+03    0.41544E+02   -0.20990E+02    0.21659E+06    0.40913E+02
  1001    0.96857E+03    0.41495E+02   -0.22392E+02    0.21617E+06    0.32304E+02
  1002    0.96650E+03    0.41441E+02   -0.23786E+02    0.21574E+06    0.28621E+02
  1003    0.96457E+03    0.41382E+02   -0.25174E+02    0.21532E+06    0.34757E+02
  1004    0.96277E+03    0.41315E+02   -0.26554E+02    0.21490E+06    0.40458E+02
  1005    0.96111E+03    0.41243E+02   -0.27926E+02    0.21448E+06    0.35976E+02
  1006    0.95959E+03    0.41166E+02   -0.29289E+02    0.21406E+06    0.27190E+02
  1007    0.95820E+03    0.41082E+02   -0.30643E+02    0.21365E+06    0.26791E+02
  1008    0.95695E+03    0.40993E+02   -0.31988E+02    0.21323E+06    0.34692E+02
  1009    0.95583E+03    0.40897E+02   -0.33324E+02    0.21281E+06    0.37915E+02
  1010    0.95484E+03    0.40796E+02   -0.34649E+02    0.21240E+06    0.30511E+02
  1011    0.95398E+03    0.40690E+02   -0.35963E+02    0.21199E+06    0.22934E+02
  1012    0.95325E+03    0.40578E+02   -0.37266E+02    0.21157E+06    0.26117E+02
  1013    0.95265E+03    0.40460E+02   -0.38557E+02    0.21116E+06    0.34481E+02
  1014    0.95216E+03    0.40337E+02   -0.39836E+02    0.21075E+06    0.34335E+02
  1015    0.95181E+03    0.40209E+02   -0.41101E+02    0.21034E+06    0.24950E+02
  1016    0.95157E+03    0.40075E+02   -0.42353E+02    0.20993E+06    0.19900E+02
  1017    0.95146E+03    0.39935E+02   -0.43590E+02    0.20953E+06    0.26299E+02
  1018    0.95146E+03    0.39790E+02   -0.44814E+02    0.20912E+06    0.33661E+02
  1019    0.95158E+03    0.39640E+02   -0.46023E+02    0.20872E+06    0.29818E+02
  1020    0.95183E+03    0.39485E+02   -0.47217E+02    0.20831E+06    0.19740E+02
  1021    0.95218E+03    0.39325E+02   -0.48396E+02    0.20791E+06    0.18158E+02
  1022    0.95264E+03    0.39160E+02   -0.49559E+02    0.20751E+06    0.26927E+02
  1023    0.95322E+03    0.38990E+02   -0.50706E+02    0.20711E+06    0.31899E+02
  1024    0.95390E+03    0.38815E+02   -0.51837E+02    0.20671E+06    0.24566E+02
  1025    0.95469E+03    0.38636E+02   -0.52950E+02    0.20631E+06    0.15320E+02
  1026    0.95558E+03    0.38451E+02   -0.54045E+02    0.20591E+06    0.17694E+02
  1027    0.95658E+03    0.38262E+02   -0.55122E+02    0.20551E+06    0.27503E+02
  1028    0.95767E+03    0.38069E+02   -0.56181E+02    0.20512E+06    0.29002E+02
  1029    0.95886E+03    0.37870E+02   -0.57221E+02    0.20472E+06    0.19017E+02
  1030    0.96015E+03    0.37667E+02   -0.58242E+02    0.20433E+06    0.12071E+02
  1031    0.96154E+03    0.37460E+02   -0.59244E+02    0.20393E+06    0.18262E+02
  1032    0.96302E+03    0.37249E+02   -0.60226E+02    0.20354E+06    0.27583E+02
  1033    0.96458E+03    0.37034E+02   -0.61189E+02    0.20315E+06    0.25014E+02
  1034    0.96624E+03    0.36814E+02   -0.62131E+02    0.20276E+06    0.13646E+02
  1035    0.96798E+03    0.36590E+02   -0.63053E+02    0.20237E+06    0.10220E+02
  1036    0.96980E+03    0.36363E+02   -0.63955E+02    0.20198E+06    0.19511E+02
  1037    0.97171E+03    0.36132E+02   -0.64835E+02    0.20159E+06    0.26767E+02
  1038    0.97369E+03    0.35898E+02   -0.65694E+02    0.20121E+06    0.20127E+02
  1039    0.97576E+03    0.35659E+02   -0.66531E+02    0.20082E+06    0.89649E+01
  1040    0.97789E+03    0.35417E+02   -0.67346E+02    0.20044E+06    0.97918E+01
  1041    0.98010E+03    0.35172E+02   -0.68139E+02    0.20005E+06    0.20932E+02
  1042    0.98238E+03    0.34924E+02   -0.68910E+02    0.19967E+06    0.24795E+02
  1043    0.98472E+03    0.34671E+02   -0.69657E+02    0.19929E+06    0.14708E+02
  1044    0.98713E+03    0.34417E+02   -0.70382E+02    0.19891E+06    0.53815E+01
  1045    0.98960E+03    0.34159E+02   -0.71084E+02    0.19853E+06    0.10612E+02
  1046    0.99214E+03    0.33898E+02   -0.71763E+02    0.19815E+06    0.22020E+02
  1047    0.99473E+03    0.33634E+02   -0.72418E+02    0.19777E+06    0.21589E+02
  1048    0.99737E+03    0.33367E+02   -0.73050E+02    0.19740E+06    0.92264E+01
  1049    0.10001E+04    0.33098E+02   -0.73658E+02    0.19702E+06    0.32007E+01
  1050    0.10028E+04    0.32827E+02   -0.74242E+02    0.19664E+06    0.12342E+02
  1051    0.10056E+04    0.32553E+02   -0.74803E+02    0.19627E+06    0.22315E+02
  1052    0.10085E+04    0.32276E+02   -0.75339E+02    0.19590E+06    0.17280E+02
  1053    0.10114E+04    0.31998E+02   -0.75851E+02    0.19553E+06    0.42111E+01
  1054    0.10143E+04    0.31718E+02   -0.76339E+02    0.19515E+06    0.25437E+01
  1055    0.10173E+04    0.31436E+02   -0.76803E+02    0.19478E+06    0.14520E+02
  1056    0.10203E+04    0.31151E+02   -0.77241E+02    0.19441E+06    0.21479E+02
  1057    0.10233E+04    0.30866E+02   -0.77655E+02    0.19405E+06    0.12174E+02
  1058    0.10264E+04    0.30578E+02   -0.78045E+02    0.19368E+06    0.14401E+00
  1059    0.10295E+04    0.30290E+02   -0.78410E+02    0.19331E+06    0.33259E+01
  1060    0.10326E+04    0.29999E+02   -0.78750E+02    0.19294E+06    0.16619E+02
  1061    0.10358E+04    0.29708E+02   -0.79065E+02    0.19258E+06    0.19341E+02
  1062    0.10390E+04    0.29415E+02   -0.79356E+02    0.19222E+06    0.67092E+01
  1063    0.10422E+04    0.29122E+02   -0.79622E+02    0.19185E+06   -0.25986E+01
  1064    0.10454E+04    0.28827E+02   -0.79862E+02    0.19149E+06    0.52865E+01
  1065    0.10486E+04    0.28531E+02   -0.80079E+02    0.19113E+06    0.18130E+02
  1066    0.10518E+04    0.28235E+02   -0.80270E+02    0.19077E+06    0.15930E+02
  1067    0.10551E+04    0.27939E+02   -0.80437E+02    0.19041E+06    0.14094E+01
  1068    0.10584E+04    0.27642E+02   -0.80579E+02    0.19005E+06   -0.37966E+01
  1069    0.10616E+04    0.27344E+02   -0.80696E+02    0.18969E+06    0.80140E+01
  1070    0.10649E+04    0.27047E+02   -0.80788E+02    0.18934E+06    0.18644E+02
  1071    0.10682E+04    0.26749E+02   -0.80857E+02    0.18898E+06    0.11456E+02
  1072    0.10714E+04    0.26451E+02   -0.80901E+02    0.18862E+06   -0.32078E+01
  1073    0.10747E+04    0.26153E+02   -0.80919E+02    0.18827E+06   -0.34156E+01
  1074    0.10780E+04    0.25856E+02   -0.80914E+02    0.18792E+06    0.11004E+02
  1075    0.10812E+04    0.25559E+02   -0.80885E+02    0.18756E+06    0.17886E+02
  1076    0.10845E+04    0.25262E+02   -0.80832E+02    0.18721E+06    0.62862E+01
  1077    0.10877E+04    0.24965E+02   -0.80755E+02    0.18686E+06   -0.66978E+01
  1078    0.10909E+04    0.24670E+02   -0.80654E+02    0.18651E+06   -0.16184E+01
  1079    0.10941E+04    0.24375E+02   -0.80530E+02    0.18616E+06    0.13722E+02
  1080    0.10973E+04    0.24082E+02   -0.80382E+02    0.18581E+06    0.15757E+02
  1081    0.11004E+04    0.23789E+02   -0.80211E+02    0.18547E+06    0.89473E+00
  1082    0.11036E+04    0.23497E+02   -0.80016E+02    0.18512E+06   -0.87472E+01
  1083    0.11067E+04    0.23207E+02   -0.79799E+02    0.18477E+06    0.12807E+01
  1084    0.11098E+04    0.22918E+02   -0.79560E+02    0.18443E+06    0.15704E+02
  1085    0.11128E+04    0.22630E+02   -0.79298E+02    0.18408E+06    0.12353E+02
  1086    0.11158E+04    0.22344E+02   -0.79012E+02    0.18374E+06   -0.41972E+01
  1087    0.11188E+04    0.22059E+02   -0.78706E+02    0.18340E+06   -0.91969E+01
  1088    0.11218E+04    0.21777E+02   -0.78377E+02    0.18306E+06    0.48471E+01
  1089    0.11247E+04    0.21496E+02   -0.78027E+02    0.18272E+06    0.16583E+02
  1090    0.11276E+04    0.21217E+02   -0.77655E+02    0.18238E+06    0.79149E+01
  1091    0.11304E+04    0.20940E+02   -0.77262E+02    0.18204E+06   -0.85081E+01
  1092    0.11332E+04    0.20665E+02   -0.76849E+02    0.18170E+06   -0.80638E+01
  1093    0.11360E+04    0.20393E+02   -0.76415E+02    0.18136E+06    0.85781E+01
  1094    0.11387E+04    0.20123E+02   -0.75960E+02    0.18103E+06    0.16132E+02
  1095    0.11413E+04    0.19855E+02   -0.75486E+02    0.18069E+06    0.28212E+01
  1096    0.11439E+04    0.19590E+02   -0.74992E+02    0.18035E+06   -0.11634E+02
  1097    0.11465E+04    0.19328E+02   -0.74479E+02    0.18002E+06   -0.55322E+01
  1098    0.11490E+04    0.19068E+02   -0.73946E+02    0.17969E+06    0.11966E+02
  1099    0.11514E+04    0.18811E+02   -0.73394E+02    0.17935E+06    0.14287E+02
  1100    0.11538E+04    0.18557E+02   -0.72824E+02    0.17902E+06   -0.24583E+01
