#    L    TT             EE             TE             PP             TP          
  1102    0.00000E+00    0.00000E+00    0.00000E+00    0.97421E-17    0.44042E-18
  1103    0.00000E+00    0.00000E+00    0.00000E+00    0.97200E-17    0.42224E-18
  1104    0.00000E+00    0.00000E+00    0.00000E+00    0.96979E-17    0.31524E-18
  1105    0.00000E+00    0.00000E+00    0.00000E+00    0.96758E-17    0.28956E-18
  1106    0.00000E+00    0.00000E+00    0.00000E+00    0.96538E-17    0.37124E-18
  1107    0.00000E+00    0.00000E+00    0.00000E+00    0.96319E-17    0.39364E-18
  1108    0.00000E+00    0.00000E+00    0.00000E+00    0.96100E-17    0.25080E-18
  1109    0.00000E+00    0.00000E+00    0.00000E+00    0.95882E-17    0.66369E-19
  1110    0.00000E+00    0.00000E+00    0.00000E+00    0.95664E-17    0.13905E-19
  1111    0.00000E+00    0.00000E+00    0.00000E+00    0.95447E-17    0.60717E-19
  1112    0.00000E+00    0.00000E+00    0.00000E+00    0.95230E-17    0.28435E-19
  1113    0.00000E+00    0.00000E+00    0.00000E+00    0.95014E-17   -0.12264E-18
  1114    0.00000E+00    0.00000E+00    0.00000E+00    0.94799E-17   -0.22641E-18
  1115    0.00000E+00    0.00000E+00    0.00000E+00    0.94584E-17   -0.16788E-18
  1116    0.00000E+00    0.00000E+00    0.00000E+00    0.94369E-17   -0.67634E-19
  1117    0.00000E+00    0.00000E+00    0.00000E+00    0.94155E-17   -0.10355E-18
  1118    0.00000E+00    0.00000E+00    0.00000E+00    0.93942E-17   -0.23801E-18
  1119    0.00000E+00    0.00000E+00    0.00000E+00    0.93729E-17   -0.27142E-18
  1120    0.00000E+00    0.00000E+00    0.00000E+00    0.93517E-17   -0.14375E-18
  1121    0.00000E+00    0.00000E+00    0.00000E+00    0.93305E-17   -0.24161E-19
  1122    0.00000E+00    0.00000E+00    0.00000E+00    0.93094E-17   -0.53358E-19
  1123    0.00000E+00    0.00000E+00    0.00000E+00    0.92883E-17   -0.13577E-18
  1124    0.00000E+00    0.00000E+00    0.00000E+00    0.92672E-17   -0.10120E-18
  1125    0.00000E+00    0.00000E+00    0.00000E+00    0.92462E-17    0.17231E-19
  1126    0.00000E+00    0.00000E+00    0.00000E+00    0.92252E-17    0.27244E-19
  1127    0.00000E+00    0.00000E+00    0.00000E+00    0.92043E-17   -0.11977E-18
  1128    0.00000E+00    0.00000E+00    0.00000E+00    0.91834E-17   -0.23595E-18
  1129    0.00000E+00    0.00000E+00    0.00000E+00    0.91625E-17   -0.16830E-18
  1130    0.00000E+00    0.00000E+00    0.00000E+00    0.91417E-17   -0.27851E-19
  1131    0.00000E+00    0.00000E+00    0.00000E+00    0.91209E-17   -0.23198E-19
  1132    0.00000E+00    0.00000E+00    0.00000E+00    0.91002E-17   -0.14727E-18
  1133    0.00000E+00    0.00000E+00    0.00000E+00    0.90794E-17   -0.19227E-18
  1134    0.00000E+00    0.00000E+00    0.00000E+00    0.90587E-17   -0.67691E-19
  1135    0.00000E+00    0.00000E+00    0.00000E+00    0.90381E-17    0.63043E-19
  1136    0.00000E+00    0.00000E+00    0.00000E+00    0.90174E-17    0.34476E-19
  1137    0.00000E+00    0.00000E+00    0.00000E+00    0.89968E-17   -0.68319E-19
  1138    0.00000E+00    0.00000E+00    0.00000E+00    0.89762E-17   -0.44940E-19
  1139    0.00000E+00    0.00000E+00    0.00000E+00    0.89557E-17    0.10616E-18
  1140    0.00000E+00    0.00000E+00    0.00000E+00    0.89351E-17    0.17820E-18
  1141    0.00000E+00    0.00000E+00    0.00000E+00    0.89146E-17    0.68005E-19
  1142    0.00000E+00    0.00000E+00    0.00000E+00    0.88941E-17   -0.67790E-19
  1143    0.00000E+00    0.00000E+00    0.00000E+00    0.88737E-17   -0.52157E-19
  1144    0.00000E+00    0.00000E+00    0.00000E+00    0.88533E-17    0.44045E-19
  1145    0.00000E+00    0.00000E+00    0.00000E+00    0.88329E-17    0.16408E-19
  1146    0.00000E+00    0.00000E+00    0.00000E+00    0.88125E-17   -0.15129E-18
  1147    0.00000E+00    0.00000E+00    0.00000E+00    0.87922E-17   -0.25262E-18
  1148    0.00000E+00    0.00000E+00    0.00000E+00    0.87719E-17   -0.16721E-18
  1149    0.00000E+00    0.00000E+00    0.00000E+00    0.87516E-17   -0.41438E-19
  1150    0.00000E+00    0.00000E+00    0.00000E+00    0.87313E-17   -0.63712E-19
  1151    0.00000E+00    0.00000E+00    0.00000E+00    0.87111E-17   -0.17616E-18
  1152    0.00000E+00    0.00000E+00    0.00000E+00    0.86909E-17   -0.16379E-18
  1153    0.00000E+00    0.00000E+00    0.00000E+00    0.86707E-17    0.13718E-19
  1154    0.00000E+00    0.00000E+00    0.00000E+00    0.86506E-17    0.15408E-18
  1155    0.00000E+00    0.00000E+00    0.00000E+00    0.86305E-17    0.11438E-18
  1156    0.00000E+00    0.00000E+00    0.00000E+00    0.86104E-17    0.24673E-19
  1157    0.00000E+00    0.00000E+00    0.00000E+00    0.85904E-17    0.87871E-19
  1158    0.00000E+00    0.00000E+00    0.00000E+00    0.85703E-17    0.26915E-18
  1159    0.00000E+00    0.00000E+00    0.00000E+00    0.85503E-17    0.34590E-18
  1160    0.00000E+00    0.00000E+00    0.00000E+00    0.85304E-17    0.24128E-18
  1161    0.00000E+00    0.00000E+00    0.00000E+00    0.85104E-17    0.13453E-18
  1162    0.00000E+00    0.00000E+00    0.00000E+00    0.84905E-17    0.18234E-18
  1163    0.00000E+00    0.00000E+00    0.00000E+00    0.84707E-17    0.27740E-18
  1164    0.00000E+00    0.00000E+00    0.00000E+00    0.84508E-17    0.21322E-18
  1165    0.00000E+00    0.00000E+00    0.00000E+00    0.84310E-17    0.52144E-20
  1166    0.00000E+00    0.00000E+00    0.00000E+00    0.84112E-17   -0.12085E-18
  1167    0.00000E+00    0.00000E+00    0.00000E+00    0.83915E-17   -0.58052E-19
  1168    0.00000E+00    0.00000E+00    0.00000E+00    0.83718E-17    0.30445E-19
  1169    0.00000E+00    0.00000E+00    0.00000E+00    0.83521E-17   -0.35356E-19
  1170    0.00000E+00    0.00000E+00    0.00000E+00    0.83325E-17   -0.17877E-18
  1171    0.00000E+00    0.00000E+00    0.00000E+00    0.83128E-17   -0.18518E-18
  1172    0.00000E+00    0.00000E+00    0.00000E+00    0.82933E-17   -0.29444E-19
  1173    0.00000E+00    0.00000E+00    0.00000E+00    0.82737E-17    0.84620E-19
  1174    0.00000E+00    0.00000E+00    0.00000E+00    0.82542E-17    0.30352E-19
  1175    0.00000E+00    0.00000E+00    0.00000E+00    0.82347E-17   -0.54089E-19
  1176    0.00000E+00    0.00000E+00    0.00000E+00    0.82152E-17    0.18417E-19
  1177    0.00000E+00    0.00000E+00    0.00000E+00    0.81958E-17    0.19278E-18
  1178    0.00000E+00    0.00000E+00    0.00000E+00    0.81764E-17    0.24714E-18
  1179    0.00000E+00    0.00000E+00    0.00000E+00    0.81571E-17    0.12132E-18
  1180    0.00000E+00    0.00000E+00    0.00000E+00    0.81377E-17    0.54435E-20
  1181    0.00000E+00    0.00000E+00    0.00000E+00    0.81184E-17    0.56040E-19
  1182    0.00000E+00    0.00000E+00    0.00000E+00    0.80992E-17    0.16605E-18
  1183    0.00000E+00    0.00000E+00    0.00000E+00    0.80799E-17    0.13332E-18
  1184    0.00000E+00    0.00000E+00    0.00000E+00    0.80607E-17   -0.30494E-19
  1185    0.00000E+00    0.00000E+00    0.00000E+00    0.80416E-17   -0.11528E-18
  1186    0.00000E+00    0.00000E+00    0.00000E+00    0.80224E-17   -0.25883E-19
  1187    0.00000E+00    0.00000E+00    0.00000E+00    0.80033E-17    0.76758E-19
  1188    0.00000E+00    0.00000E+00    0.00000E+00    0.79842E-17    0.18238E-19
  1189    0.00000E+00    0.00000E+00    0.00000E+00    0.79652E-17   -0.12864E-18
  1190    0.00000E+00    0.00000E+00    0.00000E+00    0.79462E-17   -0.15554E-18
  1191    0.00000E+00    0.00000E+00    0.00000E+00    0.79272E-17   -0.31666E-19
  1192    0.00000E+00    0.00000E+00    0.00000E+00    0.79082E-17    0.49725E-19
  1193    0.00000E+00    0.00000E+00    0.00000E+00    0.78893E-17   -0.41976E-19
  1194    0.00000E+00    0.00000E+00    0.00000E+00    0.78704E-17   -0.18314E-18
  1195    0.00000E+00    0.00000E+00    0.00000E+00    0.78515E-17   -0.18273E-18
  1196    0.00000E+00    0.00000E+00    0.00000E+00    0.78326E-17   -0.63391E-19
  1197    0.00000E+00    0.00000E+00    0.00000E+00    0.78138E-17   -0.18301E-19
  1198    0.00000E+00    0.00000E+00    0.00000E+00    0.77951E-17   -0.11483E-18
  1199    0.00000E+00    0.00000E+00    0.00000E+00    0.77763E-17   -0.19048E-18
  1200    0.00000E+00    0.00000E+00    0.00000E+00    0.77576E-17   -0.95017E-19
  1201    0.00000E+00    0.00000E+00    0.00000E+00    0.77389E-17    0.84871E-19
  1202    0.00000E+00    0.00000E+00    0.00000E+00    0.77202E-17    0.15197E-18
  1203    0.00000E+00    0.00000E+00    0.00000E+00    0.77016E-17    0.84079E-19
  1204    0.00000E+00    0.00000E+00    0.00000E+00    0.76830E-17    0.53736E-19
  1205    0.00000E+00    0.00000E+00    0.00000E+00    0.76645E-17    0.15726E-18
  1206    0.00000E+00    0.00000E+00    0.00000E+00    0.76459E-17    0.26111E-18
  1207    0.00000E+00    0.00000E+00    0.00000E+00    0.76274E-17    0.19664E-18
  1208    0.00000E+00    0.00000E+00    0.00000E+00    0.76090E-17    0.15820E-19
  1209    0.00000E+00    0.00000E+00    0.00000E+00    0.75906E-17   -0.70298E-19
  1210    0.00000E+00    0.00000E+00    0.00000E+00    0.75722E-17    0.17189E-19
  1211    0.00000E+00    0.00000E+00    0.00000E+00    0.75538E-17    0.12462E-18
  1212    0.00000E+00    0.00000E+00    0.00000E+00    0.75355E-17    0.92954E-19
  1213    0.00000E+00    0.00000E+00    0.00000E+00    0.75172E-17   -0.24659E-19
  1214    0.00000E+00    0.00000E+00    0.00000E+00    0.74989E-17   -0.63408E-19
  1215    0.00000E+00    0.00000E+00    0.00000E+00    0.74807E-17   -0.31681E-21
  1216    0.00000E+00    0.00000E+00    0.00000E+00    0.74625E-17    0.19920E-19
  1217    0.00000E+00    0.00000E+00    0.00000E+00    0.74443E-17   -0.81656E-19
  1218    0.00000E+00    0.00000E+00    0.00000E+00    0.74262E-17   -0.18065E-18
  1219    0.00000E+00    0.00000E+00    0.00000E+00    0.74081E-17   -0.11807E-18
  1220    0.00000E+00    0.00000E+00    0.00000E+00    0.73900E-17    0.67736E-19
  1221    0.00000E+00    0.00000E+00    0.00000E+00    0.73720E-17    0.18335E-18
  1222    0.00000E+00    0.00000E+00    0.00000E+00    0.73540E-17    0.13625E-18
  1223    0.00000E+00    0.00000E+00    0.00000E+00    0.73361E-17    0.39890E-19
  1224    0.00000E+00    0.00000E+00    0.00000E+00    0.73182E-17    0.29335E-19
  1225    0.00000E+00    0.00000E+00    0.00000E+00    0.73003E-17    0.65860E-19
  1226    0.00000E+00    0.00000E+00    0.00000E+00    0.72825E-17    0.11778E-19
  1227    0.00000E+00    0.00000E+00    0.00000E+00    0.72646E-17   -0.14439E-18
  1228    0.00000E+00    0.00000E+00    0.00000E+00    0.72469E-17   -0.24872E-18
  1229    0.00000E+00    0.00000E+00    0.00000E+00    0.72291E-17   -0.18781E-18
  1230    0.00000E+00    0.00000E+00    0.00000E+00    0.72114E-17   -0.43376E-19
  1231    0.00000E+00    0.00000E+00    0.00000E+00    0.71937E-17    0.23461E-19
  1232    0.00000E+00    0.00000E+00    0.00000E+00    0.71761E-17   -0.10629E-19
  1233    0.00000E+00    0.00000E+00    0.00000E+00    0.71585E-17   -0.19932E-19
  1234    0.00000E+00    0.00000E+00    0.00000E+00    0.71409E-17    0.71934E-19
  1235    0.00000E+00    0.00000E+00    0.00000E+00    0.71234E-17    0.17770E-18
  1236    0.00000E+00    0.00000E+00    0.00000E+00    0.71059E-17    0.17670E-18
  1237    0.00000E+00    0.00000E+00    0.00000E+00    0.70885E-17    0.94950E-19
  1238    0.00000E+00    0.00000E+00    0.00000E+00    0.70710E-17    0.72080E-19
  1239    0.00000E+00    0.00000E+00    0.00000E+00    0.70537E-17    0.16223E-18
  1240    0.00000E+00    0.00000E+00    0.00000E+00    0.70363E-17    0.25494E-18
  1241    0.00000E+00    0.00000E+00    0.00000E+00    0.70190E-17    0.22712E-18
  1242    0.00000E+00    0.00000E+00    0.00000E+00    0.70017E-17    0.10917E-18
  1243    0.00000E+00    0.00000E+00    0.00000E+00    0.69845E-17    0.33584E-19
  1244    0.00000E+00    0.00000E+00    0.00000E+00    0.69673E-17    0.43840E-19
  1245    0.00000E+00    0.00000E+00    0.00000E+00    0.69501E-17    0.37014E-19
  1246    0.00000E+00    0.00000E+00    0.00000E+00    0.69330E-17   -0.80457E-19
  1247    0.00000E+00    0.00000E+00    0.00000E+00    0.69159E-17   -0.24740E-18
  1248    0.00000E+00    0.00000E+00    0.00000E+00    0.68989E-17   -0.31851E-18
  1249    0.00000E+00    0.00000E+00    0.00000E+00    0.68818E-17   -0.25297E-18
  1250    0.00000E+00    0.00000E+00    0.00000E+00    0.68649E-17   -0.16017E-18
  1251    0.00000E+00    0.00000E+00    0.00000E+00    0.68479E-17   -0.14360E-18
  1252    0.00000E+00    0.00000E+00    0.00000E+00    0.68310E-17   -0.16463E-18
  1253    0.00000E+00    0.00000E+00    0.00000E+00    0.68142E-17   -0.11318E-18
  1254    0.00000E+00    0.00000E+00    0.00000E+00    0.67974E-17    0.21773E-19
  1255    0.00000E+00    0.00000E+00    0.00000E+00    0.67806E-17    0.12638E-18
  1256    0.00000E+00    0.00000E+00    0.00000E+00    0.67639E-17    0.11870E-18
  1257    0.00000E+00    0.00000E+00    0.00000E+00    0.67472E-17    0.65789E-19
  1258    0.00000E+00    0.00000E+00    0.00000E+00    0.67305E-17    0.92315E-19
  1259    0.00000E+00    0.00000E+00    0.00000E+00    0.67139E-17    0.20513E-18
  1260    0.00000E+00    0.00000E+00    0.00000E+00    0.66973E-17    0.27888E-18
  1261    0.00000E+00    0.00000E+00    0.00000E+00    0.66808E-17    0.22556E-18
  1262    0.00000E+00    0.00000E+00    0.00000E+00    0.66643E-17    0.11463E-18
  1263    0.00000E+00    0.00000E+00    0.00000E+00    0.66478E-17    0.76282E-19
  1264    0.00000E+00    0.00000E+00    0.00000E+00    0.66314E-17    0.12267E-18
  1265    0.00000E+00    0.00000E+00    0.00000E+00    0.66150E-17    0.13733E-18
  1266    0.00000E+00    0.00000E+00    0.00000E+00    0.65987E-17    0.47182E-19
  1267    0.00000E+00    0.00000E+00    0.00000E+00    0.65824E-17   -0.65747E-19
  1268    0.00000E+00    0.00000E+00    0.00000E+00    0.65661E-17   -0.74213E-19
  1269    0.00000E+00    0.00000E+00    0.00000E+00    0.65499E-17    0.13920E-19
  1270    0.00000E+00    0.00000E+00    0.00000E+00    0.65338E-17    0.61763E-19
  1271    0.00000E+00    0.00000E+00    0.00000E+00    0.65176E-17   -0.67843E-20
  1272    0.00000E+00    0.00000E+00    0.00000E+00    0.65016E-17   -0.98308E-19
  1273    0.00000E+00    0.00000E+00    0.00000E+00    0.64855E-17   -0.79306E-19
  1274    0.00000E+00    0.00000E+00    0.00000E+00    0.64696E-17    0.33179E-19
  1275    0.00000E+00    0.00000E+00    0.00000E+00    0.64536E-17    0.90311E-19
  1276    0.00000E+00    0.00000E+00    0.00000E+00    0.64377E-17    0.19158E-19
  1277    0.00000E+00    0.00000E+00    0.00000E+00    0.64218E-17   -0.72445E-19
  1278    0.00000E+00    0.00000E+00    0.00000E+00    0.64060E-17   -0.46686E-19
  1279    0.00000E+00    0.00000E+00    0.00000E+00    0.63903E-17    0.65860E-19
  1280    0.00000E+00    0.00000E+00    0.00000E+00    0.63745E-17    0.10336E-18
  1281    0.00000E+00    0.00000E+00    0.00000E+00    0.63589E-17    0.12130E-20
  1282    0.00000E+00    0.00000E+00    0.00000E+00    0.63432E-17   -0.10949E-18
  1283    0.00000E+00    0.00000E+00    0.00000E+00    0.63277E-17   -0.78589E-19
  1284    0.00000E+00    0.00000E+00    0.00000E+00    0.63121E-17    0.55468E-19
  1285    0.00000E+00    0.00000E+00    0.00000E+00    0.62966E-17    0.12026E-18
  1286    0.00000E+00    0.00000E+00    0.00000E+00    0.62812E-17    0.53032E-19
  1287    0.00000E+00    0.00000E+00    0.00000E+00    0.62658E-17   -0.12581E-19
  1288    0.00000E+00    0.00000E+00    0.00000E+00    0.62504E-17    0.55881E-19
  1289    0.00000E+00    0.00000E+00    0.00000E+00    0.62351E-17    0.18950E-18
  1290    0.00000E+00    0.00000E+00    0.00000E+00    0.62198E-17    0.20798E-18
  1291    0.00000E+00    0.00000E+00    0.00000E+00    0.62046E-17    0.80563E-19
  1292    0.00000E+00    0.00000E+00    0.00000E+00    0.61894E-17   -0.14697E-19
  1293    0.00000E+00    0.00000E+00    0.00000E+00    0.61743E-17    0.68976E-19
  1294    0.00000E+00    0.00000E+00    0.00000E+00    0.61592E-17    0.23940E-18
  1295    0.00000E+00    0.00000E+00    0.00000E+00    0.61442E-17    0.28753E-18
  1296    0.00000E+00    0.00000E+00    0.00000E+00    0.61292E-17    0.17384E-18
  1297    0.00000E+00    0.00000E+00    0.00000E+00    0.61143E-17    0.76552E-19
  1298    0.00000E+00    0.00000E+00    0.00000E+00    0.60994E-17    0.13121E-18
  1299    0.00000E+00    0.00000E+00    0.00000E+00    0.60845E-17    0.23151E-18
  1300    0.00000E+00    0.00000E+00    0.00000E+00    0.60698E-17    0.18004E-18
  1301    0.00000E+00    0.00000E+00    0.00000E+00    0.60550E-17   -0.22084E-19
  1302    0.00000E+00    0.00000E+00    0.00000E+00    0.60403E-17   -0.16311E-18
  1303    0.00000E+00    0.00000E+00    0.00000E+00    0.60257E-17   -0.11286E-18
  1304    0.00000E+00    0.00000E+00    0.00000E+00    0.60111E-17   -0.67990E-20
  1305    0.00000E+00    0.00000E+00    0.00000E+00    0.59965E-17   -0.53075E-19
  1306    0.00000E+00    0.00000E+00    0.00000E+00    0.59821E-17   -0.22942E-18
  1307    0.00000E+00    0.00000E+00    0.00000E+00    0.59676E-17   -0.30262E-18
  1308    0.00000E+00    0.00000E+00    0.00000E+00    0.59532E-17   -0.15244E-18
  1309    0.00000E+00    0.00000E+00    0.00000E+00    0.59389E-17    0.54459E-19
  1310    0.00000E+00    0.00000E+00    0.00000E+00    0.59245E-17    0.90733E-19
  1311    0.00000E+00    0.00000E+00    0.00000E+00    0.59103E-17   -0.20942E-19
  1312    0.00000E+00    0.00000E+00    0.00000E+00    0.58961E-17   -0.52566E-19
  1313    0.00000E+00    0.00000E+00    0.00000E+00    0.58819E-17    0.91286E-19
  1314    0.00000E+00    0.00000E+00    0.00000E+00    0.58678E-17    0.22527E-18
  1315    0.00000E+00    0.00000E+00    0.00000E+00    0.58537E-17    0.14350E-18
  1316    0.00000E+00    0.00000E+00    0.00000E+00    0.58397E-17   -0.76548E-19
  1317    0.00000E+00    0.00000E+00    0.00000E+00    0.58257E-17   -0.16316E-18
  1318    0.00000E+00    0.00000E+00    0.00000E+00    0.58118E-17   -0.17529E-19
  1319    0.00000E+00    0.00000E+00    0.00000E+00    0.57979E-17    0.15463E-18
  1320    0.00000E+00    0.00000E+00    0.00000E+00    0.57841E-17    0.13488E-18
  1321    0.00000E+00    0.00000E+00    0.00000E+00    0.57703E-17   -0.23175E-20
  1322    0.00000E+00    0.00000E+00    0.00000E+00    0.57565E-17   -0.22362E-20
  1323    0.00000E+00    0.00000E+00    0.00000E+00    0.57428E-17    0.19841E-18
  1324    0.00000E+00    0.00000E+00    0.00000E+00    0.57292E-17    0.36938E-18
  1325    0.00000E+00    0.00000E+00    0.00000E+00    0.57155E-17    0.30375E-18
  1326    0.00000E+00    0.00000E+00    0.00000E+00    0.57020E-17    0.10648E-18
  1327    0.00000E+00    0.00000E+00    0.00000E+00    0.56885E-17    0.43079E-19
  1328    0.00000E+00    0.00000E+00    0.00000E+00    0.56750E-17    0.15984E-18
  1329    0.00000E+00    0.00000E+00    0.00000E+00    0.56616E-17    0.21682E-18
  1330    0.00000E+00    0.00000E+00    0.00000E+00    0.56482E-17    0.36480E-19
  1331    0.00000E+00    0.00000E+00    0.00000E+00    0.56349E-17   -0.22333E-18
  1332    0.00000E+00    0.00000E+00    0.00000E+00    0.56216E-17   -0.26616E-18
  1333    0.00000E+00    0.00000E+00    0.00000E+00    0.56084E-17   -0.57880E-19
  1334    0.00000E+00    0.00000E+00    0.00000E+00    0.55952E-17    0.12891E-18
  1335    0.00000E+00    0.00000E+00    0.00000E+00    0.55821E-17    0.94151E-19
  1336    0.00000E+00    0.00000E+00    0.00000E+00    0.55690E-17   -0.15680E-19
  1337    0.00000E+00    0.00000E+00    0.00000E+00    0.55560E-17    0.76271E-19
  1338    0.00000E+00    0.00000E+00    0.00000E+00    0.55430E-17    0.37302E-18
  1339    0.00000E+00    0.00000E+00    0.00000E+00    0.55301E-17    0.58048E-18
  1340    0.00000E+00    0.00000E+00    0.00000E+00    0.55172E-17    0.50159E-18
  1341    0.00000E+00    0.00000E+00    0.00000E+00    0.55044E-17    0.29735E-18
  1342    0.00000E+00    0.00000E+00    0.00000E+00    0.54916E-17    0.24982E-18
  1343    0.00000E+00    0.00000E+00    0.00000E+00    0.54789E-17    0.36184E-18
  1344    0.00000E+00    0.00000E+00    0.00000E+00    0.54662E-17    0.35874E-18
  1345    0.00000E+00    0.00000E+00    0.00000E+00    0.54536E-17    0.91333E-19
  1346    0.00000E+00    0.00000E+00    0.00000E+00    0.54410E-17   -0.22950E-18
  1347    0.00000E+00    0.00000E+00    0.00000E+00    0.54284E-17   -0.30419E-18
  1348    0.00000E+00    0.00000E+00    0.00000E+00    0.54159E-17   -0.14838E-18
  1349    0.00000E+00    0.00000E+00    0.00000E+00    0.54035E-17   -0.62103E-19
  1350    0.00000E+00    0.00000E+00    0.00000E+00    0.53911E-17   -0.20292E-18
  1351    0.00000E+00    0.00000E+00    0.00000E+00    0.53787E-17   -0.35825E-18
  1352    0.00000E+00    0.00000E+00    0.00000E+00    0.53663E-17   -0.23838E-18
  1353    0.00000E+00    0.00000E+00    0.00000E+00    0.53540E-17    0.11371E-18
  1354    0.00000E+00    0.00000E+00    0.00000E+00    0.53418E-17    0.36715E-18
  1355    0.00000E+00    0.00000E+00    0.00000E+00    0.53296E-17    0.34114E-18
  1356    0.00000E+00    0.00000E+00    0.00000E+00    0.53174E-17    0.22655E-18
  1357    0.00000E+00    0.00000E+00    0.00000E+00    0.53052E-17    0.28644E-18
  1358    0.00000E+00    0.00000E+00    0.00000E+00    0.52931E-17    0.46036E-18
  1359    0.00000E+00    0.00000E+00    0.00000E+00    0.52811E-17    0.43416E-18
  1360    0.00000E+00    0.00000E+00    0.00000E+00    0.52690E-17    0.85115E-19
  1361    0.00000E+00    0.00000E+00    0.00000E+00    0.52570E-17   -0.32151E-18
  1362    0.00000E+00    0.00000E+00    0.00000E+00    0.52450E-17   -0.46721E-18
  1363    0.00000E+00    0.00000E+00    0.00000E+00    0.52331E-17   -0.38909E-18
  1364    0.00000E+00    0.00000E+00    0.00000E+00    0.52212E-17   -0.39774E-18
  1365    0.00000E+00    0.00000E+00    0.00000E+00    0.52093E-17   -0.61796E-18
  1366    0.00000E+00    0.00000E+00    0.00000E+00    0.51974E-17   -0.79383E-18
  1367    0.00000E+00    0.00000E+00    0.00000E+00    0.51856E-17   -0.63450E-18
  1368    0.00000E+00    0.00000E+00    0.00000E+00    0.51738E-17   -0.22336E-18
  1369    0.00000E+00    0.00000E+00    0.00000E+00    0.51620E-17    0.78120E-19
  1370    0.00000E+00    0.00000E+00    0.00000E+00    0.51502E-17    0.10258E-18
  1371    0.00000E+00    0.00000E+00    0.00000E+00    0.51385E-17    0.74004E-19
  1372    0.00000E+00    0.00000E+00    0.00000E+00    0.51268E-17    0.25937E-18
  1373    0.00000E+00    0.00000E+00    0.00000E+00    0.51151E-17    0.56428E-18
  1374    0.00000E+00    0.00000E+00    0.00000E+00    0.51035E-17    0.64075E-18
  1375    0.00000E+00    0.00000E+00    0.00000E+00    0.50918E-17    0.36238E-18
  1376    0.00000E+00    0.00000E+00    0.00000E+00    0.50802E-17    0.85050E-20
  1377    0.00000E+00    0.00000E+00    0.00000E+00    0.50686E-17   -0.10311E-18
  1378    0.00000E+00    0.00000E+00    0.00000E+00    0.50571E-17   -0.30412E-19
  1379    0.00000E+00    0.00000E+00    0.00000E+00    0.50455E-17   -0.95825E-19
  1380    0.00000E+00    0.00000E+00    0.00000E+00    0.50340E-17   -0.40651E-18
  1381    0.00000E+00    0.00000E+00    0.00000E+00    0.50225E-17   -0.67506E-18
  1382    0.00000E+00    0.00000E+00    0.00000E+00    0.50110E-17   -0.59533E-18
  1383    0.00000E+00    0.00000E+00    0.00000E+00    0.49996E-17   -0.25773E-18
  1384    0.00000E+00    0.00000E+00    0.00000E+00    0.49882E-17   -0.28183E-19
  1385    0.00000E+00    0.00000E+00    0.00000E+00    0.49768E-17   -0.55988E-19
  1386    0.00000E+00    0.00000E+00    0.00000E+00    0.49654E-17   -0.89649E-19
  1387    0.00000E+00    0.00000E+00    0.00000E+00    0.49540E-17    0.14599E-18
  1388    0.00000E+00    0.00000E+00    0.00000E+00    0.49427E-17    0.53641E-18
  1389    0.00000E+00    0.00000E+00    0.00000E+00    0.49314E-17    0.70606E-18
  1390    0.00000E+00    0.00000E+00    0.00000E+00    0.49201E-17    0.51730E-18
  1391    0.00000E+00    0.00000E+00    0.00000E+00    0.49089E-17    0.25110E-18
  1392    0.00000E+00    0.00000E+00    0.00000E+00    0.48976E-17    0.21726E-18
  1393    0.00000E+00    0.00000E+00    0.00000E+00    0.48864E-17    0.33042E-18
  1394    0.00000E+00    0.00000E+00    0.00000E+00    0.48753E-17    0.23896E-18
  1395    0.00000E+00    0.00000E+00    0.00000E+00    0.48641E-17   -0.16829E-18
  1396    0.00000E+00    0.00000E+00    0.00000E+00    0.48530E-17   -0.57749E-18
  1397    0.00000E+00    0.00000E+00    0.00000E+00    0.48419E-17   -0.64684E-18
  1398    0.00000E+00    0.00000E+00    0.00000E+00    0.48308E-17   -0.44429E-18
  1399    0.00000E+00    0.00000E+00    0.00000E+00    0.48198E-17   -0.32768E-18
  1400    0.00000E+00    0.00000E+00    0.00000E+00    0.48088E-17   -0.43664E-18
  1401    0.00000E+00    0.00000E+00    0.00000E+00    0.47978E-17   -0.49964E-18
  1402    0.00000E+00    0.00000E+00    0.00000E+00    0.47868E-17   -0.22333E-18
  1403    0.00000E+00    0.00000E+00    0.00000E+00    0.47758E-17    0.27547E-18
  1404    0.00000E+00    0.00000E+00    0.00000E+00    0.47649E-17    0.59648E-18
  1405    0.00000E+00    0.00000E+00    0.00000E+00    0.47540E-17    0.57289E-18
  1406    0.00000E+00    0.00000E+00    0.00000E+00    0.47431E-17    0.47017E-18
  1407    0.00000E+00    0.00000E+00    0.00000E+00    0.47323E-17    0.59389E-18
  1408    0.00000E+00    0.00000E+00    0.00000E+00    0.47215E-17    0.84821E-18
  1409    0.00000E+00    0.00000E+00    0.00000E+00    0.47107E-17    0.85670E-18
  1410    0.00000E+00    0.00000E+00    0.00000E+00    0.46999E-17    0.48187E-18
  1411    0.00000E+00    0.00000E+00    0.00000E+00    0.46892E-17    0.28706E-19
  1412    0.00000E+00    0.00000E+00    0.00000E+00    0.46784E-17   -0.15154E-18
  1413    0.00000E+00    0.00000E+00    0.00000E+00    0.46677E-17   -0.11701E-18
  1414    0.00000E+00    0.00000E+00    0.00000E+00    0.46571E-17   -0.22582E-18
  1415    0.00000E+00    0.00000E+00    0.00000E+00    0.46464E-17   -0.61314E-18
