#    L    TT             EE             TE          
  1014    0.18875E+03    0.33697E+01   -0.11880E+02
  1015    0.18934E+03    0.33335E+01   -0.11866E+02
  1016    0.18993E+03    0.32975E+01   -0.11848E+02
  1017    0.19052E+03    0.32615E+01   -0.11828E+02
  1018    0.19111E+03    0.32257E+01   -0.11804E+02
  1019    0.19169E+03    0.31899E+01   -0.11776E+02
  1020    0.19226E+03    0.31544E+01   -0.11745E+02
  1021    0.19284E+03    0.31190E+01   -0.11712E+02
  1022    0.19341E+03    0.30837E+01   -0.11675E+02
  1023    0.19397E+03    0.30487E+01   -0.11634E+02
  1024    0.19453E+03    0.30139E+01   -0.11591E+02
  1025    0.19509E+03    0.29793E+01   -0.11545E+02
  1026    0.19563E+03    0.29449E+01   -0.11495E+02
  1027    0.19618E+03    0.29108E+01   -0.11442E+02
  1028    0.19671E+03    0.28770E+01   -0.11386E+02
  1029    0.19724E+03    0.28434E+01   -0.11328E+02
  1030    0.19776E+03    0.28101E+01   -0.11266E+02
  1031    0.19828E+03    0.27772E+01   -0.11201E+02
  1032    0.19879E+03    0.27445E+01   -0.11134E+02
  1033    0.19929E+03    0.27123E+01   -0.11064E+02
  1034    0.19978E+03    0.26803E+01   -0.10990E+02
  1035    0.20026E+03    0.26487E+01   -0.10914E+02
  1036    0.20074E+03    0.26175E+01   -0.10836E+02
  1037    0.20121E+03    0.25867E+01   -0.10754E+02
  1038    0.20167E+03    0.25563E+01   -0.10670E+02
  1039    0.20212E+03    0.25264E+01   -0.10584E+02
  1040    0.20256E+03    0.24968E+01   -0.10495E+02
  1041    0.20299E+03    0.24677E+01   -0.10403E+02
  1042    0.20341E+03    0.24391E+01   -0.10309E+02
  1043    0.20382E+03    0.24109E+01   -0.10212E+02
  1044    0.20422E+03    0.23832E+01   -0.10113E+02
  1045    0.20461E+03    0.23560E+01   -0.10012E+02
  1046    0.20499E+03    0.23293E+01   -0.99089E+01
  1047    0.20536E+03    0.23032E+01   -0.98033E+01
  1048    0.20572E+03    0.22775E+01   -0.96955E+01
  1049    0.20607E+03    0.22524E+01   -0.95857E+01
  1050    0.20640E+03    0.22279E+01   -0.94737E+01
  1051    0.20673E+03    0.22039E+01   -0.93599E+01
  1052    0.20704E+03    0.21804E+01   -0.92440E+01
  1053    0.20734E+03    0.21576E+01   -0.91264E+01
  1054    0.20763E+03    0.21354E+01   -0.90069E+01
  1055    0.20790E+03    0.21137E+01   -0.88858E+01
  1056    0.20817E+03    0.20927E+01   -0.87628E+01
  1057    0.20842E+03    0.20722E+01   -0.86384E+01
  1058    0.20866E+03    0.20524E+01   -0.85122E+01
  1059    0.20888E+03    0.20333E+01   -0.83847E+01
  1060    0.20910E+03    0.20148E+01   -0.82556E+01
  1061    0.20930E+03    0.19969E+01   -0.81253E+01
  1062    0.20948E+03    0.19797E+01   -0.79935E+01
  1063    0.20966E+03    0.19632E+01   -0.78607E+01
  1064    0.20982E+03    0.19473E+01   -0.77265E+01
  1065    0.20997E+03    0.19321E+01   -0.75913E+01
  1066    0.21010E+03    0.19176E+01   -0.74550E+01
  1067    0.21022E+03    0.19038E+01   -0.73177E+01
  1068    0.21033E+03    0.18907E+01   -0.71795E+01
  1069    0.21042E+03    0.18783E+01   -0.70403E+01
  1070    0.21050E+03    0.18666E+01   -0.69005E+01
  1071    0.21057E+03    0.18557E+01   -0.67599E+01
  1072    0.21062E+03    0.18454E+01   -0.66187E+01
  1073    0.21066E+03    0.18359E+01   -0.64767E+01
  1074    0.21068E+03    0.18271E+01   -0.63344E+01
  1075    0.21069E+03    0.18190E+01   -0.61915E+01
  1076    0.21069E+03    0.18117E+01   -0.60484E+01
  1077    0.21067E+03    0.18051E+01   -0.59048E+01
  1078    0.21064E+03    0.17992E+01   -0.57610E+01
  1079    0.21060E+03    0.17941E+01   -0.56170E+01
  1080    0.21054E+03    0.17897E+01   -0.54729E+01
  1081    0.21046E+03    0.17861E+01   -0.53287E+01
  1082    0.21038E+03    0.17832E+01   -0.51846E+01
  1083    0.21028E+03    0.17811E+01   -0.50405E+01
  1084    0.21016E+03    0.17798E+01   -0.48966E+01
  1085    0.21003E+03    0.17791E+01   -0.47528E+01
  1086    0.20989E+03    0.17793E+01   -0.46094E+01
  1087    0.20973E+03    0.17802E+01   -0.44663E+01
  1088    0.20957E+03    0.17818E+01   -0.43236E+01
  1089    0.20938E+03    0.17842E+01   -0.41814E+01
  1090    0.20919E+03    0.17873E+01   -0.40397E+01
  1091    0.20898E+03    0.17912E+01   -0.38987E+01
  1092    0.20875E+03    0.17959E+01   -0.37583E+01
  1093    0.20852E+03    0.18013E+01   -0.36186E+01
  1094    0.20827E+03    0.18074E+01   -0.34798E+01
  1095    0.20800E+03    0.18143E+01   -0.33418E+01
  1096    0.20773E+03    0.18219E+01   -0.32048E+01
  1097    0.20744E+03    0.18302E+01   -0.30687E+01
  1098    0.20714E+03    0.18393E+01   -0.29337E+01
  1099    0.20683E+03    0.18491E+01   -0.27998E+01
  1100    0.20650E+03    0.18596E+01   -0.26671E+01
  1101    0.20616E+03    0.18708E+01   -0.25356E+01
  1102    0.20581E+03    0.18828E+01   -0.24054E+01
  1103    0.20545E+03    0.18954E+01   -0.22765E+01
  1104    0.20507E+03    0.19088E+01   -0.21491E+01
  1105    0.20469E+03    0.19228E+01   -0.20231E+01
  1106    0.20429E+03    0.19376E+01   -0.18987E+01
  1107    0.20388E+03    0.19530E+01   -0.17758E+01
  1108    0.20346E+03    0.19691E+01   -0.16546E+01
  1109    0.20302E+03    0.19859E+01   -0.15350E+01
  1110    0.20258E+03    0.20033E+01   -0.14172E+01
  1111    0.20213E+03    0.20215E+01   -0.13012E+01
  1112    0.20166E+03    0.20402E+01   -0.11871E+01
  1113    0.20119E+03    0.20596E+01   -0.10748E+01
  1114    0.20070E+03    0.20796E+01   -0.96448E+00
  1115    0.20021E+03    0.21003E+01   -0.85613E+00
  1116    0.19971E+03    0.21215E+01   -0.74988E+00
  1117    0.19919E+03    0.21434E+01   -0.64566E+00
  1118    0.19867E+03    0.21659E+01   -0.54363E+00
  1119    0.19814E+03    0.21889E+01   -0.44371E+00
  1120    0.19759E+03    0.22126E+01   -0.34610E+00
  1121    0.19704E+03    0.22368E+01   -0.25068E+00
  1122    0.19648E+03    0.22615E+01   -0.15765E+00
  1123    0.19592E+03    0.22869E+01   -0.66883E-01
  1124    0.19534E+03    0.23127E+01    0.21409E-01
  1125    0.19476E+03    0.23391E+01    0.10735E+00
  1126    0.19417E+03    0.23660E+01    0.19073E+00
  1127    0.19357E+03    0.23933E+01    0.27169E+00
  1128    0.19297E+03    0.24212E+01    0.35002E+00
  1129    0.19235E+03    0.24496E+01    0.42588E+00
  1130    0.19174E+03    0.24784E+01    0.49903E+00
  1131    0.19111E+03    0.25077E+01    0.56964E+00
  1132    0.19048E+03    0.25374E+01    0.63747E+00
  1133    0.18984E+03    0.25676E+01    0.70272E+00
  1134    0.18920E+03    0.25982E+01    0.76514E+00
  1135    0.18855E+03    0.26291E+01    0.82492E+00
  1136    0.18790E+03    0.26605E+01    0.88181E+00
  1137    0.18724E+03    0.26923E+01    0.93600E+00
  1138    0.18658E+03    0.27244E+01    0.98725E+00
  1139    0.18592E+03    0.27569E+01    0.10358E+01
  1140    0.18524E+03    0.27897E+01    0.10813E+01
  1141    0.18457E+03    0.28228E+01    0.11241E+01
  1142    0.18389E+03    0.28562E+01    0.11639E+01
  1143    0.18321E+03    0.28900E+01    0.12009E+01
  1144    0.18253E+03    0.29240E+01    0.12348E+01
  1145    0.18184E+03    0.29583E+01    0.12659E+01
  1146    0.18115E+03    0.29929E+01    0.12939E+01
  1147    0.18046E+03    0.30277E+01    0.13190E+01
  1148    0.17977E+03    0.30627E+01    0.13411E+01
  1149    0.17908E+03    0.30979E+01    0.13602E+01
  1150    0.17838E+03    0.31333E+01    0.13763E+01
  1151    0.17768E+03    0.31689E+01    0.13895E+01
  1152    0.17699E+03    0.32047E+01    0.13995E+01
  1153    0.17629E+03    0.32406E+01    0.14066E+01
  1154    0.17559E+03    0.32766E+01    0.14107E+01
  1155    0.17489E+03    0.33128E+01    0.14118E+01
  1156    0.17419E+03    0.33491E+01    0.14098E+01
  1157    0.17350E+03    0.33854E+01    0.14049E+01
  1158    0.17280E+03    0.34219E+01    0.13968E+01
  1159    0.17211E+03    0.34584E+01    0.13859E+01
  1160    0.17141E+03    0.34949E+01    0.13720E+01
  1161    0.17072E+03    0.35315E+01    0.13549E+01
  1162    0.17003E+03    0.35681E+01    0.13351E+01
  1163    0.16934E+03    0.36047E+01    0.13120E+01
  1164    0.16866E+03    0.36413E+01    0.12863E+01
  1165    0.16797E+03    0.36778E+01    0.12573E+01
  1166    0.16729E+03    0.37143E+01    0.12257E+01
  1167    0.16662E+03    0.37507E+01    0.11909E+01
  1168    0.16595E+03    0.37871E+01    0.11534E+01
  1169    0.16528E+03    0.38233E+01    0.11128E+01
  1170    0.16461E+03    0.38595E+01    0.10696E+01
  1171    0.16395E+03    0.38955E+01    0.10233E+01
  1172    0.16329E+03    0.39315E+01    0.97443E+00
  1173    0.16264E+03    0.39672E+01    0.92254E+00
  1174    0.16199E+03    0.40028E+01    0.86803E+00
  1175    0.16135E+03    0.40382E+01    0.81061E+00
  1176    0.16071E+03    0.40734E+01    0.75063E+00
  1177    0.16008E+03    0.41084E+01    0.68778E+00
  1178    0.15946E+03    0.41432E+01    0.62242E+00
  1179    0.15884E+03    0.41777E+01    0.55425E+00
  1180    0.15823E+03    0.42120E+01    0.48362E+00
  1181    0.15762E+03    0.42460E+01    0.41027E+00
  1182    0.15702E+03    0.42797E+01    0.33452E+00
  1183    0.15643E+03    0.43131E+01    0.25610E+00
  1184    0.15585E+03    0.43463E+01    0.17533E+00
  1185    0.15527E+03    0.43791E+01    0.91985E-01
  1186    0.15470E+03    0.44115E+01    0.63803E-02
  1187    0.15413E+03    0.44436E+01   -0.81722E-01
  1188    0.15358E+03    0.44754E+01   -0.17203E+00
  1189    0.15303E+03    0.45068E+01   -0.26475E+00
  1190    0.15250E+03    0.45378E+01   -0.35960E+00
  1191    0.15197E+03    0.45684E+01   -0.45677E+00
  1192    0.15145E+03    0.45986E+01   -0.55598E+00
  1193    0.15094E+03    0.46283E+01   -0.65742E+00
  1194    0.15043E+03    0.46577E+01   -0.76084E+00
  1195    0.14994E+03    0.46865E+01   -0.86639E+00
  1196    0.14946E+03    0.47149E+01   -0.97381E+00
  1197    0.14898E+03    0.47429E+01   -0.10833E+01
  1198    0.14852E+03    0.47703E+01   -0.11945E+01
  1199    0.14806E+03    0.47973E+01   -0.13077E+01
  1200    0.14762E+03    0.48238E+01   -0.14225E+01
  1201    0.14718E+03    0.48497E+01   -0.15393E+01
  1202    0.14676E+03    0.48751E+01   -0.16576E+01
  1203    0.14634E+03    0.49000E+01   -0.17776E+01
  1204    0.14594E+03    0.49243E+01   -0.18991E+01
  1205    0.14555E+03    0.49480E+01   -0.20223E+01
  1206    0.14516E+03    0.49713E+01   -0.21468E+01
  1207    0.14479E+03    0.49939E+01   -0.22729E+01
  1208    0.14443E+03    0.50160E+01   -0.24002E+01
  1209    0.14408E+03    0.50375E+01   -0.25289E+01
  1210    0.14374E+03    0.50583E+01   -0.26589E+01
  1211    0.14342E+03    0.50785E+01   -0.27900E+01
  1212    0.14310E+03    0.50981E+01   -0.29224E+01
  1213    0.14279E+03    0.51172E+01   -0.30557E+01
  1214    0.14250E+03    0.51355E+01   -0.31902E+01
  1215    0.14222E+03    0.51533E+01   -0.33255E+01
  1216    0.14195E+03    0.51703E+01   -0.34619E+01
  1217    0.14169E+03    0.51868E+01   -0.35990E+01
  1218    0.14144E+03    0.52025E+01   -0.37371E+01
  1219    0.14121E+03    0.52176E+01   -0.38757E+01
  1220    0.14099E+03    0.52320E+01   -0.40151E+01
  1221    0.14077E+03    0.52458E+01   -0.41551E+01
  1222    0.14058E+03    0.52589E+01   -0.42957E+01
  1223    0.14039E+03    0.52713E+01   -0.44368E+01
  1224    0.14021E+03    0.52830E+01   -0.45783E+01
  1225    0.14005E+03    0.52940E+01   -0.47201E+01
  1226    0.13989E+03    0.53043E+01   -0.48624E+01
  1227    0.13975E+03    0.53139E+01   -0.50048E+01
  1228    0.13963E+03    0.53227E+01   -0.51475E+01
  1229    0.13951E+03    0.53310E+01   -0.52903E+01
  1230    0.13941E+03    0.53384E+01   -0.54332E+01
  1231    0.13931E+03    0.53452E+01   -0.55760E+01
  1232    0.13923E+03    0.53512E+01   -0.57189E+01
  1233    0.13916E+03    0.53565E+01   -0.58616E+01
  1234    0.13911E+03    0.53611E+01   -0.60042E+01
  1235    0.13906E+03    0.53650E+01   -0.61465E+01
  1236    0.13903E+03    0.53681E+01   -0.62886E+01
  1237    0.13900E+03    0.53705E+01   -0.64303E+01
  1238    0.13899E+03    0.53722E+01   -0.65716E+01
  1239    0.13900E+03    0.53732E+01   -0.67124E+01
  1240    0.13901E+03    0.53734E+01   -0.68528E+01
  1241    0.13903E+03    0.53730E+01   -0.69925E+01
  1242    0.13907E+03    0.53717E+01   -0.71316E+01
  1243    0.13911E+03    0.53699E+01   -0.72700E+01
  1244    0.13917E+03    0.53672E+01   -0.74076E+01
  1245    0.13924E+03    0.53639E+01   -0.75444E+01
  1246    0.13932E+03    0.53597E+01   -0.76804E+01
  1247    0.13941E+03    0.53550E+01   -0.78154E+01
  1248    0.13951E+03    0.53494E+01   -0.79494E+01
  1249    0.13963E+03    0.53433E+01   -0.80824E+01
  1250    0.13975E+03    0.53363E+01   -0.82142E+01
  1251    0.13988E+03    0.53287E+01   -0.83450E+01
  1252    0.14003E+03    0.53204E+01   -0.84745E+01
  1253    0.14018E+03    0.53114E+01   -0.86027E+01
  1254    0.14034E+03    0.53016E+01   -0.87296E+01
  1255    0.14052E+03    0.52913E+01   -0.88552E+01
  1256    0.14070E+03    0.52802E+01   -0.89793E+01
  1257    0.14090E+03    0.52684E+01   -0.91020E+01
  1258    0.14110E+03    0.52560E+01   -0.92231E+01
  1259    0.14131E+03    0.52429E+01   -0.93427E+01
  1260    0.14153E+03    0.52292E+01   -0.94607E+01
  1261    0.14177E+03    0.52148E+01   -0.95770E+01
  1262    0.14201E+03    0.51998E+01   -0.96916E+01
  1263    0.14226E+03    0.51840E+01   -0.98043E+01
  1264    0.14251E+03    0.51678E+01   -0.99154E+01
  1265    0.14278E+03    0.51508E+01   -0.10024E+02
  1266    0.14305E+03    0.51333E+01   -0.10132E+02
  1267    0.14334E+03    0.51150E+01   -0.10237E+02
  1268    0.14363E+03    0.50963E+01   -0.10340E+02
  1269    0.14392E+03    0.50769E+01   -0.10442E+02
  1270    0.14423E+03    0.50570E+01   -0.10541E+02
  1271    0.14454E+03    0.50364E+01   -0.10638E+02
  1272    0.14486E+03    0.50154E+01   -0.10733E+02
  1273    0.14519E+03    0.49937E+01   -0.10825E+02
  1274    0.14552E+03    0.49715E+01   -0.10916E+02
  1275    0.14586E+03    0.49487E+01   -0.11004E+02
  1276    0.14621E+03    0.49255E+01   -0.11090E+02
  1277    0.14656E+03    0.49017E+01   -0.11174E+02
  1278    0.14692E+03    0.48774E+01   -0.11255E+02
  1279    0.14729E+03    0.48526E+01   -0.11334E+02
  1280    0.14766E+03    0.48273E+01   -0.11410E+02
  1281    0.14803E+03    0.48015E+01   -0.11484E+02
  1282    0.14842E+03    0.47754E+01   -0.11556E+02
  1283    0.14880E+03    0.47486E+01   -0.11624E+02
  1284    0.14919E+03    0.47215E+01   -0.11691E+02
  1285    0.14959E+03    0.46940E+01   -0.11754E+02
  1286    0.14999E+03    0.46660E+01   -0.11816E+02
  1287    0.15039E+03    0.46376E+01   -0.11874E+02
  1288    0.15080E+03    0.46088E+01   -0.11930E+02
  1289    0.15121E+03    0.45796E+01   -0.11983E+02
  1290    0.15162E+03    0.45501E+01   -0.12034E+02
  1291    0.15204E+03    0.45202E+01   -0.12082E+02
  1292    0.15246E+03    0.44900E+01   -0.12127E+02
  1293    0.15288E+03    0.44594E+01   -0.12169E+02
  1294    0.15331E+03    0.44285E+01   -0.12209E+02
  1295    0.15373E+03    0.43973E+01   -0.12246E+02
  1296    0.15416E+03    0.43658E+01   -0.12280E+02
  1297    0.15459E+03    0.43340E+01   -0.12311E+02
  1298    0.15503E+03    0.43020E+01   -0.12339E+02
  1299    0.15546E+03    0.42697E+01   -0.12365E+02
  1300    0.15589E+03    0.42372E+01   -0.12388E+02
  1301    0.15633E+03    0.42044E+01   -0.12407E+02
  1302    0.15677E+03    0.41714E+01   -0.12424E+02
  1303    0.15720E+03    0.41382E+01   -0.12439E+02
  1304    0.15764E+03    0.41049E+01   -0.12450E+02
  1305    0.15807E+03    0.40713E+01   -0.12458E+02
  1306    0.15851E+03    0.40376E+01   -0.12464E+02
  1307    0.15895E+03    0.40037E+01   -0.12467E+02
  1308    0.15938E+03    0.39698E+01   -0.12466E+02
  1309    0.15981E+03    0.39357E+01   -0.12463E+02
  1310    0.16025E+03    0.39015E+01   -0.12457E+02
  1311    0.16068E+03    0.38672E+01   -0.12449E+02
  1312    0.16110E+03    0.38328E+01   -0.12437E+02
  1313    0.16153E+03    0.37984E+01   -0.12423E+02
  1314    0.16196E+03    0.37639E+01   -0.12405E+02
  1315    0.16238E+03    0.37295E+01   -0.12385E+02
  1316    0.16280E+03    0.36949E+01   -0.12362E+02
  1317    0.16321E+03    0.36604E+01   -0.12336E+02
  1318    0.16363E+03    0.36258E+01   -0.12308E+02
  1319    0.16404E+03    0.35914E+01   -0.12276E+02
  1320    0.16444E+03    0.35569E+01   -0.12242E+02
  1321    0.16485E+03    0.35225E+01   -0.12205E+02
  1322    0.16524E+03    0.34881E+01   -0.12166E+02
  1323    0.16564E+03    0.34539E+01   -0.12123E+02
  1324    0.16603E+03    0.34197E+01   -0.12078E+02
  1325    0.16641E+03    0.33857E+01   -0.12030E+02
  1326    0.16679E+03    0.33517E+01   -0.11980E+02
  1327    0.16717E+03    0.33179E+01   -0.11927E+02
  1328    0.16754E+03    0.32843E+01   -0.11871E+02
  1329    0.16790E+03    0.32508E+01   -0.11812E+02
  1330    0.16826E+03    0.32174E+01   -0.11751E+02
  1331    0.16862E+03    0.31843E+01   -0.11688E+02
  1332    0.16896E+03    0.31514E+01   -0.11622E+02
  1333    0.16930E+03    0.31187E+01   -0.11553E+02
  1334    0.16964E+03    0.30862E+01   -0.11482E+02
  1335    0.16997E+03    0.30539E+01   -0.11409E+02
  1336    0.17029E+03    0.30219E+01   -0.11333E+02
  1337    0.17060E+03    0.29902E+01   -0.11255E+02
  1338    0.17091E+03    0.29588E+01   -0.11174E+02
  1339    0.17121E+03    0.29276E+01   -0.11091E+02
  1340    0.17150E+03    0.28967E+01   -0.11006E+02
  1341    0.17178E+03    0.28662E+01   -0.10918E+02
  1342    0.17206E+03    0.28360E+01   -0.10828E+02
  1343    0.17233E+03    0.28061E+01   -0.10737E+02
  1344    0.17259E+03    0.27766E+01   -0.10643E+02
  1345    0.17284E+03    0.27474E+01   -0.10546E+02
  1346    0.17309E+03    0.27186E+01   -0.10448E+02
  1347    0.17332E+03    0.26902E+01   -0.10348E+02
  1348    0.17355E+03    0.26622E+01   -0.10246E+02
  1349    0.17377E+03    0.26346E+01   -0.10142E+02
  1350    0.17398E+03    0.26074E+01   -0.10036E+02
  1351    0.17418E+03    0.25807E+01   -0.99279E+01
  1352    0.17437E+03    0.25544E+01   -0.98181E+01
  1353    0.17455E+03    0.25285E+01   -0.97067E+01
  1354    0.17472E+03    0.25031E+01   -0.95935E+01
  1355    0.17488E+03    0.24781E+01   -0.94787E+01
  1356    0.17504E+03    0.24537E+01   -0.93621E+01
  1357    0.17518E+03    0.24297E+01   -0.92440E+01
  1358    0.17531E+03    0.24062E+01   -0.91243E+01
  1359    0.17543E+03    0.23832E+01   -0.90032E+01
  1360    0.17555E+03    0.23607E+01   -0.88806E+01
  1361    0.17565E+03    0.23388E+01   -0.87567E+01
  1362    0.17574E+03    0.23173E+01   -0.86313E+01
  1363    0.17583E+03    0.22965E+01   -0.85047E+01
  1364    0.17590E+03    0.22761E+01   -0.83769E+01
  1365    0.17596E+03    0.22563E+01   -0.82477E+01
  1366    0.17601E+03    0.22371E+01   -0.81176E+01
  1367    0.17605E+03    0.22184E+01   -0.79861E+01
  1368    0.17608E+03    0.22003E+01   -0.78538E+01
  1369    0.17610E+03    0.21828E+01   -0.77203E+01
  1370    0.17611E+03    0.21659E+01   -0.75861E+01
  1371    0.17610E+03    0.21495E+01   -0.74508E+01
  1372    0.17609E+03    0.21338E+01   -0.73148E+01
  1373    0.17606E+03    0.21186E+01   -0.71779E+01
  1374    0.17603E+03    0.21041E+01   -0.70404E+01
  1375    0.17598E+03    0.20901E+01   -0.69020E+01
  1376    0.17593E+03    0.20768E+01   -0.67632E+01
  1377    0.17586E+03    0.20641E+01   -0.66237E+01
  1378    0.17578E+03    0.20521E+01   -0.64838E+01
  1379    0.17569E+03    0.20406E+01   -0.63432E+01
  1380    0.17558E+03    0.20298E+01   -0.62024E+01
  1381    0.17547E+03    0.20197E+01   -0.60611E+01
  1382    0.17535E+03    0.20101E+01   -0.59197E+01
  1383    0.17521E+03    0.20012E+01   -0.57778E+01
  1384    0.17507E+03    0.19930E+01   -0.56359E+01
  1385    0.17491E+03    0.19854E+01   -0.54937E+01
  1386    0.17474E+03    0.19784E+01   -0.53515E+01
  1387    0.17456E+03    0.19721E+01   -0.52092E+01
  1388    0.17437E+03    0.19665E+01   -0.50670E+01
  1389    0.17417E+03    0.19615E+01   -0.49248E+01
  1390    0.17396E+03    0.19571E+01   -0.47828E+01
  1391    0.17374E+03    0.19534E+01   -0.46408E+01
  1392    0.17351E+03    0.19504E+01   -0.44992E+01
  1393    0.17326E+03    0.19480E+01   -0.43578E+01
  1394    0.17301E+03    0.19463E+01   -0.42168E+01
  1395    0.17274E+03    0.19452E+01   -0.40761E+01
  1396    0.17247E+03    0.19448E+01   -0.39360E+01
  1397    0.17218E+03    0.19450E+01   -0.37962E+01
  1398    0.17188E+03    0.19459E+01   -0.36571E+01
  1399    0.17157E+03    0.19474E+01   -0.35185E+01
  1400    0.17126E+03    0.19495E+01   -0.33805E+01
  1401    0.17093E+03    0.19524E+01   -0.32433E+01
  1402    0.17059E+03    0.19558E+01   -0.31068E+01
  1403    0.17024E+03    0.19599E+01   -0.29711E+01
  1404    0.16989E+03    0.19646E+01   -0.28363E+01
  1405    0.16952E+03    0.19700E+01   -0.27023E+01
  1406    0.16914E+03    0.19760E+01   -0.25693E+01
  1407    0.16875E+03    0.19826E+01   -0.24372E+01
  1408    0.16836E+03    0.19899E+01   -0.23063E+01
  1409    0.16795E+03    0.19977E+01   -0.21763E+01
  1410    0.16754E+03    0.20062E+01   -0.20476E+01
  1411    0.16711E+03    0.20153E+01   -0.19200E+01
  1412    0.16668E+03    0.20250E+01   -0.17936E+01
  1413    0.16623E+03    0.20352E+01   -0.16685E+01
  1414    0.16578E+03    0.20461E+01   -0.15446E+01
  1415    0.16532E+03    0.20576E+01   -0.14222E+01
  1416    0.16485E+03    0.20696E+01   -0.13011E+01
  1417    0.16438E+03    0.20823E+01   -0.11815E+01
  1418    0.16389E+03    0.20954E+01   -0.10633E+01
  1419    0.16340E+03    0.21092E+01   -0.94665E+00
  1420    0.16289E+03    0.21235E+01   -0.83158E+00
  1421    0.16239E+03    0.21384E+01   -0.71808E+00
  1422    0.16187E+03    0.21538E+01   -0.60625E+00
  1423    0.16134E+03    0.21697E+01   -0.49606E+00
  1424    0.16081E+03    0.21862E+01   -0.38761E+00
  1425    0.16027E+03    0.22032E+01   -0.28088E+00
  1426    0.15972E+03    0.22207E+01   -0.17597E+00
  1427    0.15917E+03    0.22387E+01   -0.72827E-01
  1428    0.15861E+03    0.22571E+01    0.28406E-01
  1429    0.15804E+03    0.22761E+01    0.12781E+00
  1430    0.15747E+03    0.22956E+01    0.22523E+00
  1431    0.15689E+03    0.23155E+01    0.32077E+00
  1432    0.15630E+03    0.23359E+01    0.41426E+00
  1433    0.15571E+03    0.23567E+01    0.50581E+00
  1434    0.15511E+03    0.23780E+01    0.59525E+00
  1435    0.15451E+03    0.23996E+01    0.68270E+00
  1436    0.15390E+03    0.24218E+01    0.76797E+00
  1437    0.15328E+03    0.24443E+01    0.85121E+00
  1438    0.15266E+03    0.24672E+01    0.93221E+00
  1439    0.15204E+03    0.24905E+01    0.10111E+01
  1440    0.15141E+03    0.25142E+01    0.10878E+01
  1441    0.15078E+03    0.25383E+01    0.11623E+01
  1442    0.15014E+03    0.25627E+01    0.12345E+01
  1443    0.14950E+03    0.25875E+01    0.13045E+01
  1444    0.14885E+03    0.26126E+01    0.13722E+01
  1445    0.14820E+03    0.26380E+01    0.14376E+01
  1446    0.14755E+03    0.26637E+01    0.15007E+01
  1447    0.14689E+03    0.26898E+01    0.15615E+01
  1448    0.14623E+03    0.27161E+01    0.16199E+01
  1449    0.14557E+03    0.27427E+01    0.16760E+01
  1450    0.14491E+03    0.27696E+01    0.17296E+01
  1451    0.14424E+03    0.27967E+01    0.17809E+01
  1452    0.14357E+03    0.28241E+01    0.18298E+01
  1453    0.14290E+03    0.28517E+01    0.18763E+01
  1454    0.14222E+03    0.28795E+01    0.19203E+01
  1455    0.14155E+03    0.29075E+01    0.19620E+01
  1456    0.14087E+03    0.29357E+01    0.20011E+01
  1457    0.14019E+03    0.29642E+01    0.20378E+01
  1458    0.13951E+03    0.29927E+01    0.20721E+01
  1459    0.13883E+03    0.30215E+01    0.21039E+01
  1460    0.13814E+03    0.30503E+01    0.21332E+01
  1461    0.13746E+03    0.30794E+01    0.21602E+01
  1462    0.13678E+03    0.31085E+01    0.21845E+01
  1463    0.13609E+03    0.31377E+01    0.22065E+01
  1464    0.13541E+03    0.31671E+01    0.22259E+01
  1465    0.13473E+03    0.31965E+01    0.22430E+01
  1466    0.13404E+03    0.32260E+01    0.22575E+01
  1467    0.13336E+03    0.32555E+01    0.22696E+01
  1468    0.13268E+03    0.32851E+01    0.22792E+01
  1469    0.13200E+03    0.33148E+01    0.22864E+01
  1470    0.13132E+03    0.33444E+01    0.22911E+01
  1471    0.13064E+03    0.33741E+01    0.22934E+01
  1472    0.12996E+03    0.34037E+01    0.22932E+01
  1473    0.12928E+03    0.34333E+01    0.22907E+01
  1474    0.12861E+03    0.34630E+01    0.22858E+01
  1475    0.12794E+03    0.34925E+01    0.22783E+01
  1476    0.12727E+03    0.35220E+01    0.22686E+01
  1477    0.12660E+03    0.35515E+01    0.22563E+01
  1478    0.12594E+03    0.35808E+01    0.22419E+01
  1479    0.12527E+03    0.36101E+01    0.22249E+01
  1480    0.12462E+03    0.36393E+01    0.22058E+01
  1481    0.12396E+03    0.36683E+01    0.21841E+01
  1482    0.12331E+03    0.36973E+01    0.21603E+01
  1483    0.12266E+03    0.37260E+01    0.21340E+01
  1484    0.12201E+03    0.37547E+01    0.21057E+01
  1485    0.12137E+03    0.37831E+01    0.20749E+01
  1486    0.12073E+03    0.38114E+01    0.20421E+01
  1487    0.12010E+03    0.38395E+01    0.20068E+01
  1488    0.11947E+03    0.38674E+01    0.19696E+01
  1489    0.11884E+03    0.38951E+01    0.19300E+01
  1490    0.11822E+03    0.39226E+01    0.18884E+01
  1491    0.11761E+03    0.39498E+01    0.18446E+01
  1492    0.11699E+03    0.39768E+01    0.17988E+01
  1493    0.11639E+03    0.40035E+01    0.17508E+01
  1494    0.11579E+03    0.40300E+01    0.17009E+01
  1495    0.11519E+03    0.40561E+01    0.16488E+01
  1496    0.11460E+03    0.40821E+01    0.15950E+01
  1497    0.11402E+03    0.41076E+01    0.15390E+01
  1498    0.11344E+03    0.41330E+01    0.14812E+01
  1499    0.11286E+03    0.41579E+01    0.14214E+01
