#    L    TT             EE             TE          
  1012    0.98683E+03    0.42034E+02   -0.37805E+02
  1013    0.98613E+03    0.41915E+02   -0.39146E+02
  1014    0.98556E+03    0.41791E+02   -0.40475E+02
  1015    0.98512E+03    0.41661E+02   -0.41790E+02
  1016    0.98481E+03    0.41526E+02   -0.43092E+02
  1017    0.98463E+03    0.41384E+02   -0.44380E+02
  1018    0.98457E+03    0.41238E+02   -0.45653E+02
  1019    0.98463E+03    0.41085E+02   -0.46911E+02
  1020    0.98481E+03    0.40928E+02   -0.48154E+02
  1021    0.98511E+03    0.40766E+02   -0.49382E+02
  1022    0.98553E+03    0.40597E+02   -0.50593E+02
  1023    0.98606E+03    0.40425E+02   -0.51788E+02
  1024    0.98670E+03    0.40246E+02   -0.52966E+02
  1025    0.98746E+03    0.40064E+02   -0.54126E+02
  1026    0.98832E+03    0.39875E+02   -0.55268E+02
  1027    0.98929E+03    0.39683E+02   -0.56392E+02
  1028    0.99036E+03    0.39485E+02   -0.57497E+02
  1029    0.99154E+03    0.39283E+02   -0.58583E+02
  1030    0.99282E+03    0.39075E+02   -0.59649E+02
  1031    0.99420E+03    0.38864E+02   -0.60697E+02
  1032    0.99567E+03    0.38648E+02   -0.61723E+02
  1033    0.99724E+03    0.38428E+02   -0.62730E+02
  1034    0.99890E+03    0.38203E+02   -0.63716E+02
  1035    0.10006E+04    0.37974E+02   -0.64681E+02
  1036    0.10025E+04    0.37741E+02   -0.65624E+02
  1037    0.10044E+04    0.37505E+02   -0.66547E+02
  1038    0.10064E+04    0.37264E+02   -0.67447E+02
  1039    0.10085E+04    0.37020E+02   -0.68325E+02
  1040    0.10107E+04    0.36772E+02   -0.69180E+02
  1041    0.10129E+04    0.36521E+02   -0.70013E+02
  1042    0.10152E+04    0.36265E+02   -0.70823E+02
  1043    0.10176E+04    0.36007E+02   -0.71610E+02
  1044    0.10201E+04    0.35745E+02   -0.72372E+02
  1045    0.10226E+04    0.35481E+02   -0.73112E+02
  1046    0.10252E+04    0.35212E+02   -0.73827E+02
  1047    0.10278E+04    0.34942E+02   -0.74519E+02
  1048    0.10305E+04    0.34668E+02   -0.75186E+02
  1049    0.10333E+04    0.34391E+02   -0.75829E+02
  1050    0.10361E+04    0.34112E+02   -0.76447E+02
  1051    0.10390E+04    0.33831E+02   -0.77041E+02
  1052    0.10419E+04    0.33546E+02   -0.77609E+02
  1053    0.10448E+04    0.33260E+02   -0.78154E+02
  1054    0.10478E+04    0.32971E+02   -0.78672E+02
  1055    0.10509E+04    0.32681E+02   -0.79167E+02
  1056    0.10540E+04    0.32388E+02   -0.79635E+02
  1057    0.10571E+04    0.32095E+02   -0.80078E+02
  1058    0.10603E+04    0.31798E+02   -0.80496E+02
  1059    0.10635E+04    0.31501E+02   -0.80888E+02
  1060    0.10667E+04    0.31201E+02   -0.81255E+02
  1061    0.10699E+04    0.30901E+02   -0.81596E+02
  1062    0.10732E+04    0.30599E+02   -0.81911E+02
  1063    0.10765E+04    0.30297E+02   -0.82202E+02
  1064    0.10798E+04    0.29993E+02   -0.82466E+02
  1065    0.10831E+04    0.29688E+02   -0.82705E+02
  1066    0.10865E+04    0.29383E+02   -0.82919E+02
  1067    0.10898E+04    0.29076E+02   -0.83106E+02
  1068    0.10932E+04    0.28770E+02   -0.83269E+02
  1069    0.10966E+04    0.28463E+02   -0.83405E+02
  1070    0.11000E+04    0.28155E+02   -0.83517E+02
  1071    0.11033E+04    0.27847E+02   -0.83602E+02
  1072    0.11067E+04    0.27540E+02   -0.83663E+02
  1073    0.11101E+04    0.27232E+02   -0.83698E+02
  1074    0.11135E+04    0.26925E+02   -0.83709E+02
  1075    0.11169E+04    0.26617E+02   -0.83693E+02
  1076    0.11202E+04    0.26311E+02   -0.83654E+02
  1077    0.11236E+04    0.26004E+02   -0.83589E+02
  1078    0.11269E+04    0.25699E+02   -0.83501E+02
  1079    0.11302E+04    0.25393E+02   -0.83386E+02
  1080    0.11335E+04    0.25090E+02   -0.83249E+02
  1081    0.11368E+04    0.24786E+02   -0.83086E+02
  1082    0.11401E+04    0.24484E+02   -0.82901E+02
  1083    0.11433E+04    0.24183E+02   -0.82691E+02
  1084    0.11465E+04    0.23884E+02   -0.82458E+02
  1085    0.11497E+04    0.23585E+02   -0.82201E+02
  1086    0.11528E+04    0.23289E+02   -0.81922E+02
  1087    0.11559E+04    0.22994E+02   -0.81618E+02
  1088    0.11590E+04    0.22701E+02   -0.81294E+02
  1089    0.11620E+04    0.22409E+02   -0.80945E+02
  1090    0.11650E+04    0.22120E+02   -0.80576E+02
  1091    0.11680E+04    0.21832E+02   -0.80183E+02
  1092    0.11709E+04    0.21547E+02   -0.79770E+02
  1093    0.11738E+04    0.21264E+02   -0.79334E+02
  1094    0.11766E+04    0.20984E+02   -0.78879E+02
  1095    0.11794E+04    0.20705E+02   -0.78401E+02
  1096    0.11821E+04    0.20430E+02   -0.77904E+02
  1097    0.11848E+04    0.20157E+02   -0.77386E+02
  1098    0.11874E+04    0.19887E+02   -0.76849E+02
  1099    0.11900E+04    0.19620E+02   -0.76290E+02
  1100    0.11925E+04    0.19356E+02   -0.75715E+02
  1101    0.11949E+04    0.19094E+02   -0.75118E+02
  1102    0.11973E+04    0.18837E+02   -0.74505E+02
  1103    0.11997E+04    0.18582E+02   -0.73872E+02
  1104    0.12019E+04    0.18330E+02   -0.73222E+02
  1105    0.12041E+04    0.18082E+02   -0.72553E+02
  1106    0.12063E+04    0.17838E+02   -0.71869E+02
  1107    0.12083E+04    0.17596E+02   -0.71167E+02
  1108    0.12103E+04    0.17359E+02   -0.70449E+02
  1109    0.12123E+04    0.17126E+02   -0.69714E+02
  1110    0.12141E+04    0.16896E+02   -0.68965E+02
  1111    0.12159E+04    0.16670E+02   -0.68199E+02
  1112    0.12176E+04    0.16448E+02   -0.67419E+02
  1113    0.12192E+04    0.16230E+02   -0.66626E+02
  1114    0.12208E+04    0.16016E+02   -0.65816E+02
  1115    0.12223E+04    0.15807E+02   -0.64995E+02
  1116    0.12237E+04    0.15601E+02   -0.64159E+02
  1117    0.12250E+04    0.15401E+02   -0.63311E+02
  1118    0.12262E+04    0.15204E+02   -0.62450E+02
  1119    0.12274E+04    0.15012E+02   -0.61578E+02
  1120    0.12285E+04    0.14824E+02   -0.60693E+02
  1121    0.12295E+04    0.14641E+02   -0.59799E+02
  1122    0.12304E+04    0.14462E+02   -0.58892E+02
  1123    0.12312E+04    0.14288E+02   -0.57977E+02
  1124    0.12320E+04    0.14119E+02   -0.57051E+02
  1125    0.12326E+04    0.13955E+02   -0.56116E+02
  1126    0.12332E+04    0.13795E+02   -0.55172E+02
  1127    0.12337E+04    0.13641E+02   -0.54220E+02
  1128    0.12341E+04    0.13491E+02   -0.53260E+02
  1129    0.12344E+04    0.13346E+02   -0.52293E+02
  1130    0.12346E+04    0.13206E+02   -0.51317E+02
  1131    0.12348E+04    0.13071E+02   -0.50337E+02
  1132    0.12348E+04    0.12941E+02   -0.49349E+02
  1133    0.12348E+04    0.12817E+02   -0.48356E+02
  1134    0.12346E+04    0.12697E+02   -0.47357E+02
  1135    0.12344E+04    0.12583E+02   -0.46355E+02
  1136    0.12341E+04    0.12474E+02   -0.45347E+02
  1137    0.12337E+04    0.12370E+02   -0.44336E+02
  1138    0.12332E+04    0.12271E+02   -0.43321E+02
  1139    0.12326E+04    0.12177E+02   -0.42304E+02
  1140    0.12320E+04    0.12089E+02   -0.41284E+02
  1141    0.12312E+04    0.12006E+02   -0.40263E+02
  1142    0.12304E+04    0.11928E+02   -0.39239E+02
  1143    0.12294E+04    0.11855E+02   -0.38215E+02
  1144    0.12284E+04    0.11788E+02   -0.37190E+02
  1145    0.12273E+04    0.11726E+02   -0.36165E+02
  1146    0.12261E+04    0.11670E+02   -0.35140E+02
  1147    0.12248E+04    0.11619E+02   -0.34116E+02
  1148    0.12234E+04    0.11573E+02   -0.33093E+02
  1149    0.12219E+04    0.11532E+02   -0.32072E+02
  1150    0.12203E+04    0.11497E+02   -0.31052E+02
  1151    0.12187E+04    0.11467E+02   -0.30036E+02
  1152    0.12169E+04    0.11442E+02   -0.29022E+02
  1153    0.12151E+04    0.11423E+02   -0.28012E+02
  1154    0.12132E+04    0.11408E+02   -0.27006E+02
  1155    0.12112E+04    0.11399E+02   -0.26004E+02
  1156    0.12091E+04    0.11396E+02   -0.25006E+02
  1157    0.12070E+04    0.11397E+02   -0.24014E+02
  1158    0.12047E+04    0.11404E+02   -0.23028E+02
  1159    0.12024E+04    0.11416E+02   -0.22047E+02
  1160    0.12000E+04    0.11433E+02   -0.21073E+02
  1161    0.11975E+04    0.11455E+02   -0.20105E+02
  1162    0.11949E+04    0.11482E+02   -0.19145E+02
  1163    0.11923E+04    0.11514E+02   -0.18192E+02
  1164    0.11895E+04    0.11552E+02   -0.17248E+02
  1165    0.11867E+04    0.11594E+02   -0.16311E+02
  1166    0.11838E+04    0.11641E+02   -0.15384E+02
  1167    0.11809E+04    0.11693E+02   -0.14465E+02
  1168    0.11778E+04    0.11750E+02   -0.13556E+02
  1169    0.11747E+04    0.11812E+02   -0.12657E+02
  1170    0.11716E+04    0.11878E+02   -0.11769E+02
  1171    0.11683E+04    0.11950E+02   -0.10890E+02
  1172    0.11650E+04    0.12026E+02   -0.10023E+02
  1173    0.11616E+04    0.12106E+02   -0.91671E+01
  1174    0.11581E+04    0.12191E+02   -0.83228E+01
  1175    0.11546E+04    0.12281E+02   -0.74905E+01
  1176    0.11510E+04    0.12375E+02   -0.66704E+01
  1177    0.11473E+04    0.12473E+02   -0.58631E+01
  1178    0.11436E+04    0.12576E+02   -0.50686E+01
  1179    0.11398E+04    0.12683E+02   -0.42876E+01
  1180    0.11360E+04    0.12794E+02   -0.35198E+01
  1181    0.11321E+04    0.12910E+02   -0.27661E+01
  1182    0.11282E+04    0.13029E+02   -0.20263E+01
  1183    0.11241E+04    0.13153E+02   -0.13012E+01
  1184    0.11201E+04    0.13280E+02   -0.59052E+00
  1185    0.11159E+04    0.13412E+02    0.10496E+00
  1186    0.11118E+04    0.13547E+02    0.78563E+00
  1187    0.11075E+04    0.13686E+02    0.14505E+01
  1188    0.11033E+04    0.13828E+02    0.21000E+01
  1189    0.10990E+04    0.13974E+02    0.27332E+01
  1190    0.10946E+04    0.14124E+02    0.33506E+01
  1191    0.10902E+04    0.14277E+02    0.39513E+01
  1192    0.10857E+04    0.14433E+02    0.45359E+01
  1193    0.10812E+04    0.14592E+02    0.51032E+01
  1194    0.10767E+04    0.14755E+02    0.56539E+01
  1195    0.10721E+04    0.14921E+02    0.61870E+01
  1196    0.10675E+04    0.15090E+02    0.67033E+01
  1197    0.10629E+04    0.15262E+02    0.72016E+01
  1198    0.10582E+04    0.15436E+02    0.76828E+01
  1199    0.10535E+04    0.15613E+02    0.81455E+01
  1200    0.10488E+04    0.15793E+02    0.85906E+01
  1201    0.10440E+04    0.15976E+02    0.90171E+01
  1202    0.10392E+04    0.16161E+02    0.94259E+01
  1203    0.10344E+04    0.16348E+02    0.98158E+01
  1204    0.10296E+04    0.16538E+02    0.10188E+02
  1205    0.10247E+04    0.16730E+02    0.10541E+02
  1206    0.10198E+04    0.16924E+02    0.10875E+02
  1207    0.10149E+04    0.17120E+02    0.11190E+02
  1208    0.10100E+04    0.17318E+02    0.11487E+02
  1209    0.10051E+04    0.17518E+02    0.11766E+02
  1210    0.10002E+04    0.17719E+02    0.12024E+02
  1211    0.99522E+03    0.17922E+02    0.12264E+02
  1212    0.99025E+03    0.18127E+02    0.12484E+02
  1213    0.98528E+03    0.18333E+02    0.12686E+02
  1214    0.98030E+03    0.18541E+02    0.12867E+02
  1215    0.97532E+03    0.18749E+02    0.13031E+02
  1216    0.97033E+03    0.18959E+02    0.13174E+02
  1217    0.96535E+03    0.19170E+02    0.13299E+02
  1218    0.96036E+03    0.19382E+02    0.13404E+02
  1219    0.95538E+03    0.19595E+02    0.13491E+02
  1220    0.95040E+03    0.19808E+02    0.13557E+02
  1221    0.94543E+03    0.20022E+02    0.13606E+02
  1222    0.94046E+03    0.20237E+02    0.13634E+02
  1223    0.93550E+03    0.20452E+02    0.13644E+02
  1224    0.93054E+03    0.20668E+02    0.13634E+02
  1225    0.92561E+03    0.20883E+02    0.13607E+02
  1226    0.92068E+03    0.21099E+02    0.13559E+02
  1227    0.91578E+03    0.21315E+02    0.13493E+02
  1228    0.91088E+03    0.21531E+02    0.13408E+02
  1229    0.90601E+03    0.21747E+02    0.13305E+02
  1230    0.90115E+03    0.21963E+02    0.13182E+02
  1231    0.89632E+03    0.22178E+02    0.13042E+02
  1232    0.89150E+03    0.22393E+02    0.12883E+02
  1233    0.88672E+03    0.22607E+02    0.12706E+02
  1234    0.88195E+03    0.22821E+02    0.12511E+02
  1235    0.87722E+03    0.23034E+02    0.12298E+02
  1236    0.87251E+03    0.23246E+02    0.12067E+02
  1237    0.86783E+03    0.23458E+02    0.11819E+02
  1238    0.86319E+03    0.23668E+02    0.11553E+02
  1239    0.85858E+03    0.23878E+02    0.11270E+02
  1240    0.85399E+03    0.24086E+02    0.10969E+02
  1241    0.84945E+03    0.24293E+02    0.10652E+02
  1242    0.84494E+03    0.24498E+02    0.10317E+02
  1243    0.84047E+03    0.24703E+02    0.99672E+01
  1244    0.83604E+03    0.24905E+02    0.95997E+01
  1245    0.83166E+03    0.25106E+02    0.92168E+01
  1246    0.82731E+03    0.25305E+02    0.88172E+01
  1247    0.82301E+03    0.25503E+02    0.84026E+01
  1248    0.81875E+03    0.25699E+02    0.79718E+01
  1249    0.81454E+03    0.25892E+02    0.75264E+01
  1250    0.81037E+03    0.26084E+02    0.70652E+01
  1251    0.80625E+03    0.26274E+02    0.65899E+01
  1252    0.80217E+03    0.26461E+02    0.60994E+01
  1253    0.79816E+03    0.26646E+02    0.55953E+01
  1254    0.79419E+03    0.26828E+02    0.50763E+01
  1255    0.79027E+03    0.27009E+02    0.45442E+01
  1256    0.78641E+03    0.27186E+02    0.39979E+01
  1257    0.78260E+03    0.27362E+02    0.34390E+01
  1258    0.77884E+03    0.27534E+02    0.28666E+01
  1259    0.77515E+03    0.27704E+02    0.22820E+01
  1260    0.77151E+03    0.27871E+02    0.16854E+01
  1261    0.76792E+03    0.28035E+02    0.10754E+01
  1262    0.76440E+03    0.28196E+02    0.45472E+00
  1263    0.76093E+03    0.28354E+02   -0.17857E+00
  1264    0.75753E+03    0.28509E+02   -0.82199E+00
  1265    0.75418E+03    0.28661E+02   -0.14772E+01
  1266    0.75090E+03    0.28810E+02   -0.21421E+01
  1267    0.74768E+03    0.28955E+02   -0.28182E+01
  1268    0.74453E+03    0.29098E+02   -0.35034E+01
  1269    0.74144E+03    0.29236E+02   -0.41990E+01
  1270    0.73841E+03    0.29372E+02   -0.49031E+01
  1271    0.73544E+03    0.29503E+02   -0.56169E+01
  1272    0.73255E+03    0.29632E+02   -0.63386E+01
  1273    0.72972E+03    0.29756E+02   -0.70693E+01
  1274    0.72695E+03    0.29878E+02   -0.78073E+01
  1275    0.72426E+03    0.29995E+02   -0.85536E+01
  1276    0.72163E+03    0.30109E+02   -0.93065E+01
  1277    0.71907E+03    0.30218E+02   -0.10067E+02
  1278    0.71658E+03    0.30324E+02   -0.10833E+02
  1279    0.71415E+03    0.30426E+02   -0.11607E+02
  1280    0.71180E+03    0.30525E+02   -0.12385E+02
  1281    0.70951E+03    0.30619E+02   -0.13170E+02
  1282    0.70729E+03    0.30709E+02   -0.13959E+02
  1283    0.70514E+03    0.30795E+02   -0.14754E+02
  1284    0.70307E+03    0.30878E+02   -0.15553E+02
  1285    0.70106E+03    0.30956E+02   -0.16356E+02
  1286    0.69913E+03    0.31030E+02   -0.17163E+02
  1287    0.69726E+03    0.31099E+02   -0.17973E+02
  1288    0.69547E+03    0.31165E+02   -0.18787E+02
  1289    0.69374E+03    0.31227E+02   -0.19603E+02
  1290    0.69209E+03    0.31284E+02   -0.20421E+02
  1291    0.69051E+03    0.31337E+02   -0.21242E+02
  1292    0.68900E+03    0.31386E+02   -0.22063E+02
  1293    0.68755E+03    0.31430E+02   -0.22887E+02
  1294    0.68618E+03    0.31471E+02   -0.23711E+02
  1295    0.68488E+03    0.31507E+02   -0.24535E+02
  1296    0.68365E+03    0.31539E+02   -0.25360E+02
  1297    0.68249E+03    0.31566E+02   -0.26185E+02
  1298    0.68140E+03    0.31589E+02   -0.27009E+02
  1299    0.68037E+03    0.31607E+02   -0.27833E+02
  1300    0.67942E+03    0.31622E+02   -0.28655E+02
  1301    0.67854E+03    0.31632E+02   -0.29475E+02
  1302    0.67772E+03    0.31638E+02   -0.30294E+02
  1303    0.67697E+03    0.31639E+02   -0.31110E+02
  1304    0.67630E+03    0.31636E+02   -0.31924E+02
  1305    0.67568E+03    0.31628E+02   -0.32735E+02
  1306    0.67514E+03    0.31617E+02   -0.33542E+02
  1307    0.67466E+03    0.31601E+02   -0.34346E+02
  1308    0.67425E+03    0.31581E+02   -0.35146E+02
  1309    0.67390E+03    0.31556E+02   -0.35941E+02
  1310    0.67362E+03    0.31527E+02   -0.36732E+02
  1311    0.67340E+03    0.31494E+02   -0.37518E+02
  1312    0.67325E+03    0.31457E+02   -0.38299E+02
  1313    0.67316E+03    0.31415E+02   -0.39074E+02
  1314    0.67313E+03    0.31369E+02   -0.39844E+02
  1315    0.67316E+03    0.31320E+02   -0.40607E+02
  1316    0.67325E+03    0.31265E+02   -0.41363E+02
  1317    0.67341E+03    0.31207E+02   -0.42113E+02
  1318    0.67362E+03    0.31144E+02   -0.42855E+02
  1319    0.67390E+03    0.31078E+02   -0.43590E+02
  1320    0.67423E+03    0.31007E+02   -0.44317E+02
  1321    0.67462E+03    0.30933E+02   -0.45037E+02
  1322    0.67507E+03    0.30854E+02   -0.45747E+02
  1323    0.67557E+03    0.30772E+02   -0.46450E+02
  1324    0.67612E+03    0.30685E+02   -0.47143E+02
  1325    0.67673E+03    0.30595E+02   -0.47827E+02
  1326    0.67740E+03    0.30501E+02   -0.48501E+02
  1327    0.67811E+03    0.30403E+02   -0.49167E+02
  1328    0.67888E+03    0.30301E+02   -0.49821E+02
  1329    0.67970E+03    0.30196E+02   -0.50466E+02
  1330    0.68056E+03    0.30087E+02   -0.51100E+02
  1331    0.68148E+03    0.29975E+02   -0.51724E+02
  1332    0.68244E+03    0.29858E+02   -0.52336E+02
  1333    0.68345E+03    0.29739E+02   -0.52938E+02
  1334    0.68450E+03    0.29615E+02   -0.53527E+02
  1335    0.68560E+03    0.29489E+02   -0.54106E+02
  1336    0.68673E+03    0.29358E+02   -0.54672E+02
  1337    0.68792E+03    0.29225E+02   -0.55226E+02
  1338    0.68914E+03    0.29089E+02   -0.55768E+02
  1339    0.69040E+03    0.28949E+02   -0.56297E+02
  1340    0.69170E+03    0.28806E+02   -0.56814E+02
  1341    0.69304E+03    0.28660E+02   -0.57318E+02
  1342    0.69442E+03    0.28511E+02   -0.57808E+02
  1343    0.69583E+03    0.28359E+02   -0.58286E+02
  1344    0.69727E+03    0.28204E+02   -0.58749E+02
  1345    0.69875E+03    0.28047E+02   -0.59200E+02
  1346    0.70026E+03    0.27886E+02   -0.59636E+02
  1347    0.70180E+03    0.27723E+02   -0.60059E+02
  1348    0.70337E+03    0.27557E+02   -0.60467E+02
  1349    0.70496E+03    0.27389E+02   -0.60862E+02
  1350    0.70658E+03    0.27218E+02   -0.61241E+02
  1351    0.70823E+03    0.27044E+02   -0.61607E+02
  1352    0.70991E+03    0.26869E+02   -0.61958E+02
  1353    0.71160E+03    0.26691E+02   -0.62294E+02
  1354    0.71332E+03    0.26510E+02   -0.62615E+02
  1355    0.71506E+03    0.26328E+02   -0.62921E+02
  1356    0.71682E+03    0.26144E+02   -0.63212E+02
  1357    0.71859E+03    0.25957E+02   -0.63488E+02
  1358    0.72038E+03    0.25769E+02   -0.63748E+02
  1359    0.72219E+03    0.25579E+02   -0.63994E+02
  1360    0.72401E+03    0.25387E+02   -0.64223E+02
  1361    0.72585E+03    0.25193E+02   -0.64438E+02
  1362    0.72769E+03    0.24997E+02   -0.64637E+02
  1363    0.72955E+03    0.24801E+02   -0.64820E+02
  1364    0.73142E+03    0.24603E+02   -0.64989E+02
  1365    0.73329E+03    0.24403E+02   -0.65140E+02
  1366    0.73518E+03    0.24202E+02   -0.65277E+02
  1367    0.73706E+03    0.23999E+02   -0.65397E+02
  1368    0.73896E+03    0.23796E+02   -0.65502E+02
  1369    0.74085E+03    0.23591E+02   -0.65591E+02
  1370    0.74274E+03    0.23386E+02   -0.65665E+02
  1371    0.74464E+03    0.23179E+02   -0.65721E+02
  1372    0.74653E+03    0.22972E+02   -0.65764E+02
  1373    0.74842E+03    0.22763E+02   -0.65789E+02
  1374    0.75031E+03    0.22555E+02   -0.65799E+02
  1375    0.75220E+03    0.22345E+02   -0.65793E+02
  1376    0.75408E+03    0.22135E+02   -0.65772E+02
  1377    0.75595E+03    0.21924E+02   -0.65734E+02
  1378    0.75781E+03    0.21714E+02   -0.65682E+02
  1379    0.75966E+03    0.21502E+02   -0.65613E+02
  1380    0.76151E+03    0.21291E+02   -0.65530E+02
  1381    0.76333E+03    0.21080E+02   -0.65430E+02
  1382    0.76515E+03    0.20868E+02   -0.65316E+02
  1383    0.76695E+03    0.20657E+02   -0.65185E+02
  1384    0.76874E+03    0.20445E+02   -0.65040E+02
  1385    0.77051E+03    0.20234E+02   -0.64879E+02
  1386    0.77227E+03    0.20023E+02   -0.64704E+02
  1387    0.77400E+03    0.19812E+02   -0.64512E+02
  1388    0.77572E+03    0.19602E+02   -0.64307E+02
  1389    0.77741E+03    0.19392E+02   -0.64086E+02
  1390    0.77908E+03    0.19183E+02   -0.63852E+02
  1391    0.78073E+03    0.18974E+02   -0.63601E+02
  1392    0.78236E+03    0.18766E+02   -0.63338E+02
  1393    0.78395E+03    0.18559E+02   -0.63059E+02
  1394    0.78553E+03    0.18353E+02   -0.62767E+02
  1395    0.78707E+03    0.18148E+02   -0.62459E+02
  1396    0.78859E+03    0.17943E+02   -0.62139E+02
  1397    0.79007E+03    0.17740E+02   -0.61805E+02
  1398    0.79153E+03    0.17538E+02   -0.61457E+02
  1399    0.79295E+03    0.17337E+02   -0.61095E+02
  1400    0.79435E+03    0.17138E+02   -0.60721E+02
  1401    0.79571E+03    0.16940E+02   -0.60333E+02
  1402    0.79703E+03    0.16743E+02   -0.59933E+02
  1403    0.79832E+03    0.16548E+02   -0.59519E+02
  1404    0.79958E+03    0.16354E+02   -0.59093E+02
  1405    0.80079E+03    0.16162E+02   -0.58655E+02
  1406    0.80197E+03    0.15972E+02   -0.58205E+02
  1407    0.80311E+03    0.15783E+02   -0.57742E+02
  1408    0.80422E+03    0.15596E+02   -0.57268E+02
  1409    0.80528E+03    0.15411E+02   -0.56781E+02
  1410    0.80630E+03    0.15228E+02   -0.56284E+02
  1411    0.80728E+03    0.15048E+02   -0.55776E+02
  1412    0.80822E+03    0.14869E+02   -0.55257E+02
  1413    0.80911E+03    0.14692E+02   -0.54726E+02
  1414    0.80996E+03    0.14518E+02   -0.54186E+02
  1415    0.81077E+03    0.14345E+02   -0.53634E+02
  1416    0.81153E+03    0.14175E+02   -0.53074E+02
  1417    0.81224E+03    0.14008E+02   -0.52503E+02
  1418    0.81291E+03    0.13843E+02   -0.51923E+02
  1419    0.81354E+03    0.13680E+02   -0.51334E+02
  1420    0.81411E+03    0.13520E+02   -0.50734E+02
  1421    0.81464E+03    0.13362E+02   -0.50127E+02
  1422    0.81512E+03    0.13207E+02   -0.49510E+02
  1423    0.81555E+03    0.13055E+02   -0.48886E+02
  1424    0.81593E+03    0.12905E+02   -0.48253E+02
  1425    0.81626E+03    0.12758E+02   -0.47613E+02
  1426    0.81654E+03    0.12614E+02   -0.46964E+02
  1427    0.81677E+03    0.12473E+02   -0.46309E+02
  1428    0.81694E+03    0.12335E+02   -0.45646E+02
  1429    0.81708E+03    0.12199E+02   -0.44978E+02
  1430    0.81715E+03    0.12067E+02   -0.44301E+02
  1431    0.81717E+03    0.11937E+02   -0.43620E+02
  1432    0.81714E+03    0.11811E+02   -0.42931E+02
  1433    0.81706E+03    0.11687E+02   -0.42238E+02
  1434    0.81692E+03    0.11567E+02   -0.41538E+02
  1435    0.81673E+03    0.11450E+02   -0.40834E+02
  1436    0.81648E+03    0.11336E+02   -0.40124E+02
  1437    0.81619E+03    0.11225E+02   -0.39410E+02
  1438    0.81584E+03    0.11118E+02   -0.38691E+02
  1439    0.81544E+03    0.11013E+02   -0.37969E+02
  1440    0.81497E+03    0.10912E+02   -0.37243E+02
  1441    0.81447E+03    0.10815E+02   -0.36513E+02
  1442    0.81389E+03    0.10720E+02   -0.35780E+02
  1443    0.81328E+03    0.10629E+02   -0.35044E+02
  1444    0.81260E+03    0.10542E+02   -0.34305E+02
  1445    0.81187E+03    0.10457E+02   -0.33565E+02
  1446    0.81108E+03    0.10376E+02   -0.32821E+02
  1447    0.81025E+03    0.10299E+02   -0.32077E+02
  1448    0.80935E+03    0.10225E+02   -0.31330E+02
  1449    0.80840E+03    0.10154E+02   -0.30582E+02
  1450    0.80740E+03    0.10087E+02   -0.29833E+02
  1451    0.80635E+03    0.10023E+02   -0.29084E+02
  1452    0.80523E+03    0.99628E+01   -0.28333E+02
  1453    0.80407E+03    0.99060E+01   -0.27583E+02
  1454    0.80285E+03    0.98526E+01   -0.26833E+02
  1455    0.80158E+03    0.98028E+01   -0.26084E+02
  1456    0.80026E+03    0.97564E+01   -0.25335E+02
  1457    0.79888E+03    0.97135E+01   -0.24587E+02
  1458    0.79745E+03    0.96741E+01   -0.23840E+02
  1459    0.79597E+03    0.96382E+01   -0.23094E+02
  1460    0.79443E+03    0.96058E+01   -0.22350E+02
  1461    0.79285E+03    0.95768E+01   -0.21609E+02
  1462    0.79121E+03    0.95513E+01   -0.20869E+02
  1463    0.78952E+03    0.95293E+01   -0.20133E+02
  1464    0.78778E+03    0.95107E+01   -0.19398E+02
  1465    0.78599E+03    0.94955E+01   -0.18667E+02
  1466    0.78415E+03    0.94838E+01   -0.17940E+02
  1467    0.78226E+03    0.94755E+01   -0.17215E+02
  1468    0.78032E+03    0.94706E+01   -0.16495E+02
  1469    0.77834E+03    0.94691E+01   -0.15779E+02
  1470    0.77630E+03    0.94709E+01   -0.15067E+02
  1471    0.77422E+03    0.94761E+01   -0.14359E+02
  1472    0.77209E+03    0.94846E+01   -0.13657E+02
  1473    0.76992E+03    0.94964E+01   -0.12959E+02
  1474    0.76770E+03    0.95116E+01   -0.12267E+02
  1475    0.76543E+03    0.95299E+01   -0.11580E+02
  1476    0.76312E+03    0.95516E+01   -0.10899E+02
  1477    0.76076E+03    0.95764E+01   -0.10224E+02
  1478    0.75837E+03    0.96044E+01   -0.95549E+01
  1479    0.75592E+03    0.96356E+01   -0.88924E+01
  1480    0.75344E+03    0.96699E+01   -0.82366E+01
  1481    0.75091E+03    0.97073E+01   -0.75875E+01
  1482    0.74835E+03    0.97478E+01   -0.69457E+01
  1483    0.74574E+03    0.97912E+01   -0.63110E+01
  1484    0.74310E+03    0.98377E+01   -0.56838E+01
  1485    0.74040E+03    0.98872E+01   -0.50643E+01
  1486    0.73769E+03    0.99396E+01   -0.44526E+01
  1487    0.73492E+03    0.99948E+01   -0.38491E+01
  1488    0.73213E+03    0.10053E+02   -0.32537E+01
  1489    0.72929E+03    0.10114E+02   -0.26668E+01
  1490    0.72642E+03    0.10178E+02   -0.20885E+01
  1491    0.72352E+03    0.10244E+02   -0.15190E+01
  1492    0.72058E+03    0.10313E+02   -0.95840E+00
  1493    0.71761E+03    0.10385E+02   -0.40704E+00
  1494    0.71461E+03    0.10459E+02    0.13518E+00
  1495    0.71158E+03    0.10536E+02    0.66777E+00
  1496    0.70852E+03    0.10615E+02    0.11909E+01
