#    L    TT             EE             TE          
  1016    0.10561E+03    0.21017E+01   -0.73967E+01
  1017    0.10593E+03    0.20751E+01   -0.73776E+01
  1018    0.10624E+03    0.20487E+01   -0.73563E+01
  1019    0.10655E+03    0.20224E+01   -0.73328E+01
  1020    0.10686E+03    0.19962E+01   -0.73072E+01
  1021    0.10717E+03    0.19702E+01   -0.72796E+01
  1022    0.10747E+03    0.19443E+01   -0.72496E+01
  1023    0.10777E+03    0.19187E+01   -0.72177E+01
  1024    0.10807E+03    0.18932E+01   -0.71836E+01
  1025    0.10836E+03    0.18679E+01   -0.71476E+01
  1026    0.10865E+03    0.18427E+01   -0.71094E+01
  1027    0.10893E+03    0.18179E+01   -0.70694E+01
  1028    0.10921E+03    0.17932E+01   -0.70272E+01
  1029    0.10948E+03    0.17687E+01   -0.69832E+01
  1030    0.10975E+03    0.17445E+01   -0.69371E+01
  1031    0.11001E+03    0.17205E+01   -0.68894E+01
  1032    0.11027E+03    0.16968E+01   -0.68395E+01
  1033    0.11052E+03    0.16733E+01   -0.67881E+01
  1034    0.11077E+03    0.16501E+01   -0.67346E+01
  1035    0.11101E+03    0.16272E+01   -0.66796E+01
  1036    0.11125E+03    0.16046E+01   -0.66227E+01
  1037    0.11148E+03    0.15823E+01   -0.65642E+01
  1038    0.11170E+03    0.15603E+01   -0.65040E+01
  1039    0.11192E+03    0.15386E+01   -0.64423E+01
  1040    0.11213E+03    0.15172E+01   -0.63788E+01
  1041    0.11234E+03    0.14961E+01   -0.63139E+01
  1042    0.11254E+03    0.14754E+01   -0.62473E+01
  1043    0.11273E+03    0.14550E+01   -0.61794E+01
  1044    0.11291E+03    0.14350E+01   -0.61099E+01
  1045    0.11309E+03    0.14153E+01   -0.60391E+01
  1046    0.11326E+03    0.13960E+01   -0.59668E+01
  1047    0.11342E+03    0.13771E+01   -0.58932E+01
  1048    0.11358E+03    0.13585E+01   -0.58183E+01
  1049    0.11373E+03    0.13403E+01   -0.57422E+01
  1050    0.11387E+03    0.13225E+01   -0.56648E+01
  1051    0.11400E+03    0.13051E+01   -0.55863E+01
  1052    0.11412E+03    0.12881E+01   -0.55065E+01
  1053    0.11424E+03    0.12715E+01   -0.54258E+01
  1054    0.11435E+03    0.12553E+01   -0.53439E+01
  1055    0.11445E+03    0.12395E+01   -0.52611E+01
  1056    0.11454E+03    0.12242E+01   -0.51772E+01
  1057    0.11463E+03    0.12093E+01   -0.50925E+01
  1058    0.11471E+03    0.11948E+01   -0.50068E+01
  1059    0.11477E+03    0.11807E+01   -0.49204E+01
  1060    0.11483E+03    0.11671E+01   -0.48330E+01
  1061    0.11489E+03    0.11539E+01   -0.47450E+01
  1062    0.11493E+03    0.11412E+01   -0.46562E+01
  1063    0.11496E+03    0.11289E+01   -0.45667E+01
  1064    0.11499E+03    0.11171E+01   -0.44766E+01
  1065    0.11501E+03    0.11058E+01   -0.43859E+01
  1066    0.11502E+03    0.10949E+01   -0.42947E+01
  1067    0.11501E+03    0.10844E+01   -0.42029E+01
  1068    0.11501E+03    0.10744E+01   -0.41108E+01
  1069    0.11499E+03    0.10649E+01   -0.40181E+01
  1070    0.11496E+03    0.10559E+01   -0.39251E+01
  1071    0.11493E+03    0.10473E+01   -0.38318E+01
  1072    0.11489E+03    0.10393E+01   -0.37382E+01
  1073    0.11483E+03    0.10316E+01   -0.36443E+01
  1074    0.11477E+03    0.10245E+01   -0.35503E+01
  1075    0.11470E+03    0.10179E+01   -0.34560E+01
  1076    0.11462E+03    0.10117E+01   -0.33618E+01
  1077    0.11454E+03    0.10060E+01   -0.32673E+01
  1078    0.11444E+03    0.10008E+01   -0.31729E+01
  1079    0.11434E+03    0.99607E+00   -0.30785E+01
  1080    0.11422E+03    0.99183E+00   -0.29842E+01
  1081    0.11410E+03    0.98806E+00   -0.28899E+01
  1082    0.11397E+03    0.98478E+00   -0.27959E+01
  1083    0.11383E+03    0.98198E+00   -0.27019E+01
  1084    0.11369E+03    0.97967E+00   -0.26083E+01
  1085    0.11353E+03    0.97783E+00   -0.25148E+01
  1086    0.11337E+03    0.97647E+00   -0.24218E+01
  1087    0.11319E+03    0.97559E+00   -0.23290E+01
  1088    0.11301E+03    0.97519E+00   -0.22367E+01
  1089    0.11282E+03    0.97526E+00   -0.21448E+01
  1090    0.11263E+03    0.97581E+00   -0.20533E+01
  1091    0.11242E+03    0.97682E+00   -0.19624E+01
  1092    0.11221E+03    0.97831E+00   -0.18720E+01
  1093    0.11199E+03    0.98026E+00   -0.17823E+01
  1094    0.11176E+03    0.98268E+00   -0.16931E+01
  1095    0.11152E+03    0.98556E+00   -0.16046E+01
  1096    0.11128E+03    0.98889E+00   -0.15169E+01
  1097    0.11102E+03    0.99268E+00   -0.14299E+01
  1098    0.11076E+03    0.99693E+00   -0.13437E+01
  1099    0.11050E+03    0.10016E+01   -0.12582E+01
  1100    0.11022E+03    0.10068E+01   -0.11737E+01
  1101    0.10994E+03    0.10123E+01   -0.10900E+01
  1102    0.10965E+03    0.10184E+01   -0.10073E+01
  1103    0.10935E+03    0.10248E+01   -0.92552E+00
  1104    0.10905E+03    0.10317E+01   -0.84474E+00
  1105    0.10874E+03    0.10390E+01   -0.76498E+00
  1106    0.10843E+03    0.10467E+01   -0.68629E+00
  1107    0.10810E+03    0.10548E+01   -0.60870E+00
  1108    0.10777E+03    0.10634E+01   -0.53222E+00
  1109    0.10744E+03    0.10723E+01   -0.45690E+00
  1110    0.10709E+03    0.10817E+01   -0.38276E+00
  1111    0.10675E+03    0.10914E+01   -0.30985E+00
  1112    0.10639E+03    0.11016E+01   -0.23817E+00
  1113    0.10603E+03    0.11121E+01   -0.16775E+00
  1114    0.10567E+03    0.11230E+01   -0.98666E-01
  1115    0.10530E+03    0.11342E+01   -0.30875E-01
  1116    0.10492E+03    0.11458E+01    0.35524E-01
  1117    0.10454E+03    0.11578E+01    0.10058E+00
  1118    0.10415E+03    0.11701E+01    0.16420E+00
  1119    0.10376E+03    0.11828E+01    0.22643E+00
  1120    0.10336E+03    0.11958E+01    0.28716E+00
  1121    0.10296E+03    0.12092E+01    0.34646E+00
  1122    0.10255E+03    0.12228E+01    0.40422E+00
  1123    0.10214E+03    0.12368E+01    0.46050E+00
  1124    0.10172E+03    0.12511E+01    0.51520E+00
  1125    0.10130E+03    0.12657E+01    0.56838E+00
  1126    0.10088E+03    0.12806E+01    0.61992E+00
  1127    0.10045E+03    0.12957E+01    0.66992E+00
  1128    0.10002E+03    0.13112E+01    0.71825E+00
  1129    0.99589E+02    0.13269E+01    0.76500E+00
  1130    0.99150E+02    0.13429E+01    0.81004E+00
  1131    0.98710E+02    0.13591E+01    0.85348E+00
  1132    0.98265E+02    0.13756E+01    0.89517E+00
  1133    0.97819E+02    0.13923E+01    0.93523E+00
  1134    0.97369E+02    0.14093E+01    0.97353E+00
  1135    0.96917E+02    0.14264E+01    0.10102E+01
  1136    0.96462E+02    0.14438E+01    0.10450E+01
  1137    0.96006E+02    0.14614E+01    0.10782E+01
  1138    0.95546E+02    0.14792E+01    0.11095E+01
  1139    0.95086E+02    0.14972E+01    0.11392E+01
  1140    0.94623E+02    0.15153E+01    0.11670E+01
  1141    0.94159E+02    0.15337E+01    0.11931E+01
  1142    0.93693E+02    0.15522E+01    0.12174E+01
  1143    0.93227E+02    0.15708E+01    0.12400E+01
  1144    0.92759E+02    0.15896E+01    0.12606E+01
  1145    0.92290E+02    0.16085E+01    0.12796E+01
  1146    0.91821E+02    0.16276E+01    0.12967E+01
  1147    0.91351E+02    0.16467E+01    0.13121E+01
  1148    0.90880E+02    0.16660E+01    0.13255E+01
  1149    0.90410E+02    0.16854E+01    0.13373E+01
  1150    0.89938E+02    0.17049E+01    0.13471E+01
  1151    0.89468E+02    0.17244E+01    0.13553E+01
  1152    0.88997E+02    0.17440E+01    0.13615E+01
  1153    0.88527E+02    0.17637E+01    0.13660E+01
  1154    0.88057E+02    0.17835E+01    0.13687E+01
  1155    0.87589E+02    0.18033E+01    0.13696E+01
  1156    0.87120E+02    0.18231E+01    0.13687E+01
  1157    0.86653E+02    0.18429E+01    0.13660E+01
  1158    0.86187E+02    0.18628E+01    0.13615E+01
  1159    0.85723E+02    0.18827E+01    0.13553E+01
  1160    0.85260E+02    0.19026E+01    0.13473E+01
  1161    0.84798E+02    0.19224E+01    0.13375E+01
  1162    0.84339E+02    0.19423E+01    0.13260E+01
  1163    0.83881E+02    0.19621E+01    0.13127E+01
  1164    0.83426E+02    0.19819E+01    0.12978E+01
  1165    0.82972E+02    0.20016E+01    0.12810E+01
  1166    0.82521E+02    0.20214E+01    0.12627E+01
  1167    0.82072E+02    0.20410E+01    0.12425E+01
  1168    0.81627E+02    0.20605E+01    0.12208E+01
  1169    0.81184E+02    0.20800E+01    0.11973E+01
  1170    0.80744E+02    0.20994E+01    0.11723E+01
  1171    0.80307E+02    0.21187E+01    0.11455E+01
  1172    0.79873E+02    0.21379E+01    0.11172E+01
  1173    0.79443E+02    0.21570E+01    0.10872E+01
  1174    0.79016E+02    0.21760E+01    0.10557E+01
  1175    0.78592E+02    0.21948E+01    0.10226E+01
  1176    0.78173E+02    0.22135E+01    0.98796E+00
  1177    0.77757E+02    0.22320E+01    0.95174E+00
  1178    0.77346E+02    0.22504E+01    0.91409E+00
  1179    0.76938E+02    0.22686E+01    0.87486E+00
  1180    0.76535E+02    0.22867E+01    0.83426E+00
  1181    0.76136E+02    0.23045E+01    0.79212E+00
  1182    0.75742E+02    0.23222E+01    0.74865E+00
  1183    0.75352E+02    0.23397E+01    0.70368E+00
  1184    0.74967E+02    0.23570E+01    0.65742E+00
  1185    0.74586E+02    0.23741E+01    0.60972E+00
  1186    0.74211E+02    0.23910E+01    0.56078E+00
  1187    0.73840E+02    0.24076E+01    0.51045E+00
  1188    0.73475E+02    0.24241E+01    0.45893E+00
  1189    0.73115E+02    0.24402E+01    0.40607E+00
  1190    0.72760E+02    0.24562E+01    0.35206E+00
  1191    0.72411E+02    0.24718E+01    0.29678E+00
  1192    0.72067E+02    0.24873E+01    0.24040E+00
  1193    0.71728E+02    0.25024E+01    0.18280E+00
  1194    0.71396E+02    0.25174E+01    0.12415E+00
  1195    0.71069E+02    0.25320E+01    0.64352E-01
  1196    0.70748E+02    0.25463E+01    0.35550E-02
  1197    0.70432E+02    0.25604E+01   -0.58325E-01
  1198    0.70123E+02    0.25741E+01   -0.12115E+00
  1199    0.69820E+02    0.25876E+01   -0.18500E+00
  1200    0.69523E+02    0.26007E+01   -0.24974E+00
  1201    0.69232E+02    0.26136E+01   -0.31544E+00
  1202    0.68948E+02    0.26261E+01   -0.38198E+00
  1203    0.68669E+02    0.26383E+01   -0.44941E+00
  1204    0.68397E+02    0.26502E+01   -0.51760E+00
  1205    0.68131E+02    0.26617E+01   -0.58663E+00
  1206    0.67872E+02    0.26730E+01   -0.65636E+00
  1207    0.67620E+02    0.26838E+01   -0.72687E+00
  1208    0.67373E+02    0.26943E+01   -0.79801E+00
  1209    0.67134E+02    0.27046E+01   -0.86980E+00
  1210    0.66901E+02    0.27144E+01   -0.94227E+00
  1211    0.66675E+02    0.27238E+01   -0.10153E+01
  1212    0.66455E+02    0.27329E+01   -0.10889E+01
  1213    0.66242E+02    0.27417E+01   -0.11630E+01
  1214    0.66036E+02    0.27501E+01   -0.12376E+01
  1215    0.65837E+02    0.27581E+01   -0.13126E+01
  1216    0.65644E+02    0.27657E+01   -0.13881E+01
  1217    0.65459E+02    0.27730E+01   -0.14640E+01
  1218    0.65279E+02    0.27798E+01   -0.15402E+01
  1219    0.65107E+02    0.27864E+01   -0.16167E+01
  1220    0.64942E+02    0.27925E+01   -0.16935E+01
  1221    0.64784E+02    0.27982E+01   -0.17706E+01
  1222    0.64632E+02    0.28035E+01   -0.18479E+01
  1223    0.64488E+02    0.28085E+01   -0.19253E+01
  1224    0.64349E+02    0.28130E+01   -0.20030E+01
  1225    0.64218E+02    0.28172E+01   -0.20807E+01
  1226    0.64094E+02    0.28210E+01   -0.21585E+01
  1227    0.63977E+02    0.28244E+01   -0.22363E+01
  1228    0.63866E+02    0.28273E+01   -0.23142E+01
  1229    0.63763E+02    0.28299E+01   -0.23921E+01
  1230    0.63665E+02    0.28321E+01   -0.24699E+01
  1231    0.63575E+02    0.28339E+01   -0.25475E+01
  1232    0.63491E+02    0.28352E+01   -0.26251E+01
  1233    0.63414E+02    0.28362E+01   -0.27025E+01
  1234    0.63344E+02    0.28368E+01   -0.27798E+01
  1235    0.63281E+02    0.28370E+01   -0.28568E+01
  1236    0.63223E+02    0.28367E+01   -0.29336E+01
  1237    0.63173E+02    0.28361E+01   -0.30100E+01
  1238    0.63129E+02    0.28351E+01   -0.30862E+01
  1239    0.63091E+02    0.28337E+01   -0.31620E+01
  1240    0.63060E+02    0.28319E+01   -0.32374E+01
  1241    0.63035E+02    0.28297E+01   -0.33124E+01
  1242    0.63017E+02    0.28270E+01   -0.33870E+01
  1243    0.63004E+02    0.28241E+01   -0.34611E+01
  1244    0.62998E+02    0.28206E+01   -0.35346E+01
  1245    0.62998E+02    0.28169E+01   -0.36077E+01
  1246    0.63004E+02    0.28127E+01   -0.36801E+01
  1247    0.63016E+02    0.28082E+01   -0.37520E+01
  1248    0.63034E+02    0.28032E+01   -0.38232E+01
  1249    0.63058E+02    0.27979E+01   -0.38938E+01
  1250    0.63088E+02    0.27922E+01   -0.39636E+01
  1251    0.63123E+02    0.27861E+01   -0.40328E+01
  1252    0.63164E+02    0.27797E+01   -0.41012E+01
  1253    0.63210E+02    0.27729E+01   -0.41689E+01
  1254    0.63262E+02    0.27657E+01   -0.42357E+01
  1255    0.63320E+02    0.27581E+01   -0.43017E+01
  1256    0.63383E+02    0.27502E+01   -0.43669E+01
  1257    0.63451E+02    0.27419E+01   -0.44312E+01
  1258    0.63523E+02    0.27333E+01   -0.44945E+01
  1259    0.63602E+02    0.27244E+01   -0.45570E+01
  1260    0.63685E+02    0.27151E+01   -0.46185E+01
  1261    0.63773E+02    0.27054E+01   -0.46789E+01
  1262    0.63865E+02    0.26954E+01   -0.47385E+01
  1263    0.63963E+02    0.26851E+01   -0.47969E+01
  1264    0.64064E+02    0.26744E+01   -0.48544E+01
  1265    0.64171E+02    0.26634E+01   -0.49107E+01
  1266    0.64281E+02    0.26521E+01   -0.49660E+01
  1267    0.64396E+02    0.26405E+01   -0.50201E+01
  1268    0.64516E+02    0.26286E+01   -0.50731E+01
  1269    0.64639E+02    0.26164E+01   -0.51249E+01
  1270    0.64766E+02    0.26039E+01   -0.51756E+01
  1271    0.64896E+02    0.25910E+01   -0.52250E+01
  1272    0.65031E+02    0.25779E+01   -0.52733E+01
  1273    0.65169E+02    0.25645E+01   -0.53202E+01
  1274    0.65311E+02    0.25509E+01   -0.53660E+01
  1275    0.65456E+02    0.25369E+01   -0.54105E+01
  1276    0.65604E+02    0.25227E+01   -0.54537E+01
  1277    0.65756E+02    0.25083E+01   -0.54956E+01
  1278    0.65910E+02    0.24936E+01   -0.55362E+01
  1279    0.66068E+02    0.24786E+01   -0.55754E+01
  1280    0.66228E+02    0.24634E+01   -0.56133E+01
  1281    0.66390E+02    0.24479E+01   -0.56498E+01
  1282    0.66556E+02    0.24323E+01   -0.56850E+01
  1283    0.66724E+02    0.24164E+01   -0.57187E+01
  1284    0.66894E+02    0.24003E+01   -0.57512E+01
  1285    0.67066E+02    0.23839E+01   -0.57821E+01
  1286    0.67241E+02    0.23675E+01   -0.58117E+01
  1287    0.67417E+02    0.23507E+01   -0.58398E+01
  1288    0.67595E+02    0.23338E+01   -0.58665E+01
  1289    0.67775E+02    0.23167E+01   -0.58917E+01
  1290    0.67956E+02    0.22995E+01   -0.59155E+01
  1291    0.68139E+02    0.22820E+01   -0.59378E+01
  1292    0.68323E+02    0.22645E+01   -0.59587E+01
  1293    0.68508E+02    0.22467E+01   -0.59780E+01
  1294    0.68695E+02    0.22288E+01   -0.59959E+01
  1295    0.68882E+02    0.22108E+01   -0.60123E+01
  1296    0.69070E+02    0.21927E+01   -0.60273E+01
  1297    0.69259E+02    0.21744E+01   -0.60406E+01
  1298    0.69449E+02    0.21560E+01   -0.60526E+01
  1299    0.69639E+02    0.21374E+01   -0.60630E+01
  1300    0.69829E+02    0.21188E+01   -0.60719E+01
  1301    0.70019E+02    0.21001E+01   -0.60793E+01
  1302    0.70210E+02    0.20813E+01   -0.60852E+01
  1303    0.70400E+02    0.20624E+01   -0.60896E+01
  1304    0.70590E+02    0.20435E+01   -0.60926E+01
  1305    0.70780E+02    0.20244E+01   -0.60939E+01
  1306    0.70970E+02    0.20053E+01   -0.60938E+01
  1307    0.71159E+02    0.19862E+01   -0.60922E+01
  1308    0.71347E+02    0.19670E+01   -0.60891E+01
  1309    0.71535E+02    0.19478E+01   -0.60845E+01
  1310    0.71722E+02    0.19285E+01   -0.60784E+01
  1311    0.71907E+02    0.19093E+01   -0.60710E+01
  1312    0.72092E+02    0.18900E+01   -0.60618E+01
  1313    0.72275E+02    0.18707E+01   -0.60514E+01
  1314    0.72457E+02    0.18514E+01   -0.60393E+01
  1315    0.72638E+02    0.18321E+01   -0.60260E+01
  1316    0.72816E+02    0.18128E+01   -0.60110E+01
  1317    0.72994E+02    0.17936E+01   -0.59948E+01
  1318    0.73169E+02    0.17743E+01   -0.59769E+01
  1319    0.73343E+02    0.17552E+01   -0.59578E+01
  1320    0.73514E+02    0.17360E+01   -0.59372E+01
  1321    0.73683E+02    0.17169E+01   -0.59152E+01
  1322    0.73850E+02    0.16979E+01   -0.58918E+01
  1323    0.74015E+02    0.16789E+01   -0.58671E+01
  1324    0.74177E+02    0.16600E+01   -0.58409E+01
  1325    0.74337E+02    0.16412E+01   -0.58134E+01
  1326    0.74493E+02    0.16224E+01   -0.57845E+01
  1327    0.74648E+02    0.16038E+01   -0.57544E+01
  1328    0.74799E+02    0.15852E+01   -0.57229E+01
  1329    0.74948E+02    0.15668E+01   -0.56902E+01
  1330    0.75093E+02    0.15485E+01   -0.56560E+01
  1331    0.75235E+02    0.15303E+01   -0.56207E+01
  1332    0.75374E+02    0.15122E+01   -0.55841E+01
  1333    0.75510E+02    0.14942E+01   -0.55463E+01
  1334    0.75641E+02    0.14764E+01   -0.55072E+01
  1335    0.75770E+02    0.14587E+01   -0.54670E+01
  1336    0.75895E+02    0.14412E+01   -0.54255E+01
  1337    0.76017E+02    0.14238E+01   -0.53829E+01
  1338    0.76134E+02    0.14066E+01   -0.53391E+01
  1339    0.76248E+02    0.13896E+01   -0.52943E+01
  1340    0.76358E+02    0.13728E+01   -0.52483E+01
  1341    0.76464E+02    0.13561E+01   -0.52012E+01
  1342    0.76565E+02    0.13396E+01   -0.51530E+01
  1343    0.76664E+02    0.13233E+01   -0.51039E+01
  1344    0.76757E+02    0.13072E+01   -0.50536E+01
  1345    0.76846E+02    0.12913E+01   -0.50024E+01
  1346    0.76931E+02    0.12756E+01   -0.49501E+01
  1347    0.77012E+02    0.12601E+01   -0.48970E+01
  1348    0.77087E+02    0.12449E+01   -0.48428E+01
  1349    0.77159E+02    0.12299E+01   -0.47878E+01
  1350    0.77226E+02    0.12151E+01   -0.47319E+01
  1351    0.77288E+02    0.12005E+01   -0.46751E+01
  1352    0.77345E+02    0.11862E+01   -0.46174E+01
  1353    0.77398E+02    0.11721E+01   -0.45589E+01
  1354    0.77446E+02    0.11582E+01   -0.44996E+01
  1355    0.77489E+02    0.11447E+01   -0.44396E+01
  1356    0.77527E+02    0.11313E+01   -0.43788E+01
  1357    0.77561E+02    0.11183E+01   -0.43173E+01
  1358    0.77589E+02    0.11055E+01   -0.42550E+01
  1359    0.77612E+02    0.10929E+01   -0.41921E+01
  1360    0.77630E+02    0.10807E+01   -0.41285E+01
  1361    0.77644E+02    0.10687E+01   -0.40643E+01
  1362    0.77651E+02    0.10570E+01   -0.39995E+01
  1363    0.77654E+02    0.10455E+01   -0.39341E+01
  1364    0.77652E+02    0.10344E+01   -0.38683E+01
  1365    0.77644E+02    0.10236E+01   -0.38018E+01
  1366    0.77632E+02    0.10130E+01   -0.37349E+01
  1367    0.77613E+02    0.10027E+01   -0.36674E+01
  1368    0.77591E+02    0.99277E+00   -0.35996E+01
  1369    0.77561E+02    0.98309E+00   -0.35313E+01
  1370    0.77528E+02    0.97374E+00   -0.34627E+01
  1371    0.77488E+02    0.96467E+00   -0.33936E+01
  1372    0.77444E+02    0.95593E+00   -0.33243E+01
  1373    0.77394E+02    0.94748E+00   -0.32546E+01
  1374    0.77339E+02    0.93936E+00   -0.31847E+01
  1375    0.77278E+02    0.93153E+00   -0.31144E+01
  1376    0.77212E+02    0.92404E+00   -0.30440E+01
  1377    0.77140E+02    0.91685E+00   -0.29733E+01
  1378    0.77064E+02    0.90999E+00   -0.29025E+01
  1379    0.76981E+02    0.90343E+00   -0.28315E+01
  1380    0.76894E+02    0.89721E+00   -0.27605E+01
  1381    0.76801E+02    0.89130E+00   -0.26892E+01
  1382    0.76704E+02    0.88572E+00   -0.26180E+01
  1383    0.76600E+02    0.88046E+00   -0.25467E+01
  1384    0.76491E+02    0.87553E+00   -0.24754E+01
  1385    0.76377E+02    0.87091E+00   -0.24041E+01
  1386    0.76258E+02    0.86663E+00   -0.23328E+01
  1387    0.76133E+02    0.86266E+00   -0.22616E+01
  1388    0.76004E+02    0.85903E+00   -0.21905E+01
  1389    0.75869E+02    0.85571E+00   -0.21195E+01
  1390    0.75729E+02    0.85273E+00   -0.20487E+01
  1391    0.75583E+02    0.85006E+00   -0.19780E+01
  1392    0.75434E+02    0.84772E+00   -0.19075E+01
  1393    0.75278E+02    0.84570E+00   -0.18372E+01
  1394    0.75118E+02    0.84401E+00   -0.17672E+01
  1395    0.74952E+02    0.84264E+00   -0.16974E+01
  1396    0.74782E+02    0.84159E+00   -0.16280E+01
  1397    0.74607E+02    0.84085E+00   -0.15588E+01
  1398    0.74427E+02    0.84044E+00   -0.14900E+01
  1399    0.74242E+02    0.84034E+00   -0.14216E+01
  1400    0.74052E+02    0.84056E+00   -0.13535E+01
  1401    0.73858E+02    0.84110E+00   -0.12859E+01
  1402    0.73659E+02    0.84194E+00   -0.12187E+01
  1403    0.73455E+02    0.84310E+00   -0.11520E+01
  1404    0.73247E+02    0.84456E+00   -0.10858E+01
  1405    0.73034E+02    0.84633E+00   -0.10200E+01
  1406    0.72817E+02    0.84840E+00   -0.95486E+00
  1407    0.72594E+02    0.85078E+00   -0.89022E+00
  1408    0.72369E+02    0.85345E+00   -0.82616E+00
  1409    0.72138E+02    0.85642E+00   -0.76269E+00
  1410    0.71904E+02    0.85969E+00   -0.69984E+00
  1411    0.71665E+02    0.86325E+00   -0.63764E+00
  1412    0.71422E+02    0.86709E+00   -0.57609E+00
  1413    0.71175E+02    0.87122E+00   -0.51522E+00
  1414    0.70924E+02    0.87563E+00   -0.45505E+00
  1415    0.70669E+02    0.88032E+00   -0.39561E+00
  1416    0.70411E+02    0.88529E+00   -0.33689E+00
  1417    0.70148E+02    0.89053E+00   -0.27894E+00
  1418    0.69882E+02    0.89603E+00   -0.22176E+00
  1419    0.69613E+02    0.90180E+00   -0.16537E+00
  1420    0.69339E+02    0.90784E+00   -0.10981E+00
  1421    0.69063E+02    0.91413E+00   -0.55056E-01
  1422    0.68783E+02    0.92067E+00   -0.11673E-02
  1423    0.68500E+02    0.92746E+00    0.51874E-01
  1424    0.68213E+02    0.93450E+00    0.10402E+00
  1425    0.67923E+02    0.94178E+00    0.15529E+00
  1426    0.67630E+02    0.94929E+00    0.20563E+00
  1427    0.67335E+02    0.95704E+00    0.25506E+00
  1428    0.67036E+02    0.96501E+00    0.30353E+00
  1429    0.66735E+02    0.97321E+00    0.35107E+00
  1430    0.66430E+02    0.98162E+00    0.39762E+00
  1431    0.66124E+02    0.99026E+00    0.44321E+00
  1432    0.65814E+02    0.99909E+00    0.48778E+00
  1433    0.65502E+02    0.10081E+01    0.53138E+00
  1434    0.65188E+02    0.10174E+01    0.57392E+00
  1435    0.64872E+02    0.10268E+01    0.61547E+00
  1436    0.64552E+02    0.10364E+01    0.65594E+00
  1437    0.64232E+02    0.10463E+01    0.69540E+00
  1438    0.63909E+02    0.10562E+01    0.73375E+00
  1439    0.63584E+02    0.10664E+01    0.77108E+00
  1440    0.63257E+02    0.10767E+01    0.80729E+00
  1441    0.62929E+02    0.10872E+01    0.84245E+00
  1442    0.62599E+02    0.10979E+01    0.87647E+00
  1443    0.62267E+02    0.11087E+01    0.90944E+00
  1444    0.61934E+02    0.11197E+01    0.94124E+00
  1445    0.61600E+02    0.11308E+01    0.97198E+00
  1446    0.61264E+02    0.11420E+01    0.10015E+01
  1447    0.60927E+02    0.11534E+01    0.10300E+01
  1448    0.60589E+02    0.11648E+01    0.10573E+01
  1449    0.60250E+02    0.11764E+01    0.10835E+01
  1450    0.59909E+02    0.11882E+01    0.11085E+01
  1451    0.59569E+02    0.12000E+01    0.11324E+01
  1452    0.59227E+02    0.12119E+01    0.11551E+01
  1453    0.58885E+02    0.12239E+01    0.11767E+01
  1454    0.58542E+02    0.12361E+01    0.11971E+01
  1455    0.58199E+02    0.12483E+01    0.12164E+01
  1456    0.57855E+02    0.12605E+01    0.12344E+01
  1457    0.57512E+02    0.12729E+01    0.12513E+01
  1458    0.57167E+02    0.12853E+01    0.12671E+01
  1459    0.56823E+02    0.12978E+01    0.12817E+01
  1460    0.56479E+02    0.13103E+01    0.12951E+01
  1461    0.56135E+02    0.13229E+01    0.13073E+01
  1462    0.55791E+02    0.13355E+01    0.13184E+01
  1463    0.55448E+02    0.13482E+01    0.13283E+01
  1464    0.55104E+02    0.13609E+01    0.13371E+01
  1465    0.54762E+02    0.13736E+01    0.13447E+01
  1466    0.54419E+02    0.13864E+01    0.13511E+01
  1467    0.54078E+02    0.13991E+01    0.13565E+01
  1468    0.53737E+02    0.14119E+01    0.13606E+01
  1469    0.53397E+02    0.14246E+01    0.13636E+01
  1470    0.53057E+02    0.14374E+01    0.13655E+01
  1471    0.52719E+02    0.14502E+01    0.13662E+01
  1472    0.52382E+02    0.14629E+01    0.13658E+01
  1473    0.52046E+02    0.14756E+01    0.13643E+01
  1474    0.51712E+02    0.14883E+01    0.13618E+01
  1475    0.51378E+02    0.15010E+01    0.13580E+01
  1476    0.51046E+02    0.15136E+01    0.13532E+01
  1477    0.50715E+02    0.15262E+01    0.13472E+01
  1478    0.50386E+02    0.15387E+01    0.13402E+01
  1479    0.50058E+02    0.15512E+01    0.13321E+01
  1480    0.49733E+02    0.15636E+01    0.13230E+01
  1481    0.49408E+02    0.15759E+01    0.13127E+01
  1482    0.49087E+02    0.15882E+01    0.13014E+01
  1483    0.48766E+02    0.16004E+01    0.12891E+01
  1484    0.48448E+02    0.16125E+01    0.12758E+01
  1485    0.48132E+02    0.16245E+01    0.12613E+01
  1486    0.47818E+02    0.16365E+01    0.12460E+01
  1487    0.47506E+02    0.16483E+01    0.12296E+01
  1488    0.47196E+02    0.16601E+01    0.12123E+01
  1489    0.46889E+02    0.16717E+01    0.11939E+01
  1490    0.46584E+02    0.16832E+01    0.11746E+01
  1491    0.46282E+02    0.16946E+01    0.11543E+01
  1492    0.45982E+02    0.17059E+01    0.11332E+01
  1493    0.45685E+02    0.17170E+01    0.11110E+01
  1494    0.45391E+02    0.17280E+01    0.10881E+01
  1495    0.45099E+02    0.17389E+01    0.10641E+01
  1496    0.44810E+02    0.17496E+01    0.10394E+01
  1497    0.44524E+02    0.17602E+01    0.10137E+01
  1498    0.44241E+02    0.17707E+01    0.98723E+00
  1499    0.43961E+02    0.17809E+01    0.95985E+00
  1500    0.43684E+02    0.17911E+01    0.93173E+00
  1501    0.43409E+02    0.18010E+01    0.90273E+00
  1502    0.43139E+02    0.18108E+01    0.87302E+00
