#    L    TT             EE             TE          
  1015    0.95222E+03    0.40405E+02   -0.39110E+02
  1016    0.95179E+03    0.40280E+02   -0.40380E+02
  1017    0.95149E+03    0.40149E+02   -0.41637E+02
  1018    0.95131E+03    0.40013E+02   -0.42881E+02
  1019    0.95125E+03    0.39871E+02   -0.44111E+02
  1020    0.95130E+03    0.39725E+02   -0.45327E+02
  1021    0.95148E+03    0.39573E+02   -0.46528E+02
  1022    0.95176E+03    0.39416E+02   -0.47714E+02
  1023    0.95216E+03    0.39254E+02   -0.48885E+02
  1024    0.95267E+03    0.39087E+02   -0.50039E+02
  1025    0.95329E+03    0.38916E+02   -0.51177E+02
  1026    0.95401E+03    0.38739E+02   -0.52298E+02
  1027    0.95485E+03    0.38558E+02   -0.53402E+02
  1028    0.95578E+03    0.38371E+02   -0.54487E+02
  1029    0.95681E+03    0.38181E+02   -0.55555E+02
  1030    0.95794E+03    0.37985E+02   -0.56605E+02
  1031    0.95918E+03    0.37786E+02   -0.57636E+02
  1032    0.96050E+03    0.37581E+02   -0.58647E+02
  1033    0.96192E+03    0.37373E+02   -0.59640E+02
  1034    0.96343E+03    0.37160E+02   -0.60613E+02
  1035    0.96503E+03    0.36944E+02   -0.61566E+02
  1036    0.96672E+03    0.36722E+02   -0.62499E+02
  1037    0.96849E+03    0.36498E+02   -0.63411E+02
  1038    0.97035E+03    0.36269E+02   -0.64302E+02
  1039    0.97228E+03    0.36038E+02   -0.65173E+02
  1040    0.97429E+03    0.35801E+02   -0.66021E+02
  1041    0.97638E+03    0.35562E+02   -0.66849E+02
  1042    0.97854E+03    0.35319E+02   -0.67653E+02
  1043    0.98077E+03    0.35073E+02   -0.68437E+02
  1044    0.98307E+03    0.34823E+02   -0.69196E+02
  1045    0.98543E+03    0.34571E+02   -0.69935E+02
  1046    0.98786E+03    0.34315E+02   -0.70649E+02
  1047    0.99036E+03    0.34057E+02   -0.71342E+02
  1048    0.99291E+03    0.33795E+02   -0.72010E+02
  1049    0.99552E+03    0.33531E+02   -0.72656E+02
  1050    0.99818E+03    0.33263E+02   -0.73277E+02
  1051    0.10009E+04    0.32994E+02   -0.73876E+02
  1052    0.10037E+04    0.32722E+02   -0.74450E+02
  1053    0.10065E+04    0.32448E+02   -0.75001E+02
  1054    0.10093E+04    0.32171E+02   -0.75527E+02
  1055    0.10122E+04    0.31892E+02   -0.76029E+02
  1056    0.10152E+04    0.31612E+02   -0.76507E+02
  1057    0.10182E+04    0.31329E+02   -0.76961E+02
  1058    0.10212E+04    0.31045E+02   -0.77389E+02
  1059    0.10242E+04    0.30759E+02   -0.77794E+02
  1060    0.10273E+04    0.30471E+02   -0.78174E+02
  1061    0.10304E+04    0.30183E+02   -0.78530E+02
  1062    0.10335E+04    0.29892E+02   -0.78860E+02
  1063    0.10367E+04    0.29601E+02   -0.79166E+02
  1064    0.10399E+04    0.29308E+02   -0.79447E+02
  1065    0.10431E+04    0.29015E+02   -0.79704E+02
  1066    0.10463E+04    0.28721E+02   -0.79937E+02
  1067    0.10495E+04    0.28425E+02   -0.80143E+02
  1068    0.10528E+04    0.28130E+02   -0.80326E+02
  1069    0.10560E+04    0.27833E+02   -0.80483E+02
  1070    0.10593E+04    0.27537E+02   -0.80616E+02
  1071    0.10625E+04    0.27239E+02   -0.80724E+02
  1072    0.10658E+04    0.26942E+02   -0.80809E+02
  1073    0.10691E+04    0.26644E+02   -0.80868E+02
  1074    0.10723E+04    0.26347E+02   -0.80904E+02
  1075    0.10756E+04    0.26050E+02   -0.80914E+02
  1076    0.10789E+04    0.25753E+02   -0.80901E+02
  1077    0.10821E+04    0.25456E+02   -0.80863E+02
  1078    0.10853E+04    0.25161E+02   -0.80803E+02
  1079    0.10885E+04    0.24865E+02   -0.80717E+02
  1080    0.10918E+04    0.24570E+02   -0.80609E+02
  1081    0.10949E+04    0.24276E+02   -0.80476E+02
  1082    0.10981E+04    0.23983E+02   -0.80322E+02
  1083    0.11012E+04    0.23691E+02   -0.80143E+02
  1084    0.11044E+04    0.23401E+02   -0.79942E+02
  1085    0.11075E+04    0.23111E+02   -0.79717E+02
  1086    0.11105E+04    0.22823E+02   -0.79471E+02
  1087    0.11136E+04    0.22536E+02   -0.79201E+02
  1088    0.11166E+04    0.22251E+02   -0.78910E+02
  1089    0.11195E+04    0.21967E+02   -0.78596E+02
  1090    0.11225E+04    0.21686E+02   -0.78262E+02
  1091    0.11254E+04    0.21406E+02   -0.77905E+02
  1092    0.11282E+04    0.21128E+02   -0.77528E+02
  1093    0.11311E+04    0.20852E+02   -0.77128E+02
  1094    0.11338E+04    0.20579E+02   -0.76710E+02
  1095    0.11366E+04    0.20307E+02   -0.76269E+02
  1096    0.11393E+04    0.20038E+02   -0.75810E+02
  1097    0.11419E+04    0.19772E+02   -0.75330E+02
  1098    0.11445E+04    0.19508E+02   -0.74831E+02
  1099    0.11470E+04    0.19247E+02   -0.74312E+02
  1100    0.11495E+04    0.18989E+02   -0.73775E+02
  1101    0.11519E+04    0.18733E+02   -0.73219E+02
  1102    0.11543E+04    0.18481E+02   -0.72645E+02
  1103    0.11566E+04    0.18231E+02   -0.72052E+02
  1104    0.11588E+04    0.17984E+02   -0.71442E+02
  1105    0.11610E+04    0.17741E+02   -0.70814E+02
  1106    0.11632E+04    0.17501E+02   -0.70171E+02
  1107    0.11652E+04    0.17265E+02   -0.69509E+02
  1108    0.11672E+04    0.17032E+02   -0.68832E+02
  1109    0.11691E+04    0.16802E+02   -0.68138E+02
  1110    0.11710E+04    0.16576E+02   -0.67431E+02
  1111    0.11728E+04    0.16353E+02   -0.66706E+02
  1112    0.11745E+04    0.16135E+02   -0.65968E+02
  1113    0.11762E+04    0.15920E+02   -0.65216E+02
  1114    0.11778E+04    0.15709E+02   -0.64449E+02
  1115    0.11793E+04    0.15503E+02   -0.63669E+02
  1116    0.11807E+04    0.15300E+02   -0.62875E+02
  1117    0.11821E+04    0.15101E+02   -0.62069E+02
  1118    0.11833E+04    0.14906E+02   -0.61249E+02
  1119    0.11846E+04    0.14716E+02   -0.60419E+02
  1120    0.11857E+04    0.14530E+02   -0.59576E+02
  1121    0.11867E+04    0.14348E+02   -0.58723E+02
  1122    0.11877E+04    0.14171E+02   -0.57859E+02
  1123    0.11886E+04    0.13998E+02   -0.56985E+02
  1124    0.11894E+04    0.13830E+02   -0.56100E+02
  1125    0.11901E+04    0.13666E+02   -0.55207E+02
  1126    0.11907E+04    0.13507E+02   -0.54303E+02
  1127    0.11913E+04    0.13352E+02   -0.53392E+02
  1128    0.11918E+04    0.13202E+02   -0.52472E+02
  1129    0.11922E+04    0.13057E+02   -0.51546E+02
  1130    0.11925E+04    0.12917E+02   -0.50611E+02
  1131    0.11927E+04    0.12782E+02   -0.49670E+02
  1132    0.11928E+04    0.12651E+02   -0.48722E+02
  1133    0.11929E+04    0.12525E+02   -0.47768E+02
  1134    0.11928E+04    0.12404E+02   -0.46809E+02
  1135    0.11927E+04    0.12288E+02   -0.45845E+02
  1136    0.11925E+04    0.12177E+02   -0.44876E+02
  1137    0.11922E+04    0.12071E+02   -0.43903E+02
  1138    0.11918E+04    0.11970E+02   -0.42926E+02
  1139    0.11914E+04    0.11875E+02   -0.41946E+02
  1140    0.11908E+04    0.11784E+02   -0.40963E+02
  1141    0.11902E+04    0.11698E+02   -0.39978E+02
  1142    0.11894E+04    0.11617E+02   -0.38991E+02
  1143    0.11886E+04    0.11542E+02   -0.38002E+02
  1144    0.11877E+04    0.11471E+02   -0.37012E+02
  1145    0.11867E+04    0.11406E+02   -0.36022E+02
  1146    0.11856E+04    0.11346E+02   -0.35031E+02
  1147    0.11845E+04    0.11291E+02   -0.34042E+02
  1148    0.11832E+04    0.11241E+02   -0.33052E+02
  1149    0.11819E+04    0.11196E+02   -0.32064E+02
  1150    0.11805E+04    0.11156E+02   -0.31076E+02
  1151    0.11790E+04    0.11122E+02   -0.30092E+02
  1152    0.11774E+04    0.11092E+02   -0.29109E+02
  1153    0.11757E+04    0.11068E+02   -0.28130E+02
  1154    0.11739E+04    0.11049E+02   -0.27153E+02
  1155    0.11721E+04    0.11035E+02   -0.26181E+02
  1156    0.11702E+04    0.11026E+02   -0.25212E+02
  1157    0.11682E+04    0.11022E+02   -0.24249E+02
  1158    0.11661E+04    0.11023E+02   -0.23289E+02
  1159    0.11639E+04    0.11029E+02   -0.22336E+02
  1160    0.11617E+04    0.11040E+02   -0.21388E+02
  1161    0.11594E+04    0.11056E+02   -0.20446E+02
  1162    0.11570E+04    0.11077E+02   -0.19511E+02
  1163    0.11545E+04    0.11103E+02   -0.18583E+02
  1164    0.11519E+04    0.11134E+02   -0.17662E+02
  1165    0.11493E+04    0.11169E+02   -0.16748E+02
  1166    0.11466E+04    0.11210E+02   -0.15843E+02
  1167    0.11438E+04    0.11255E+02   -0.14946E+02
  1168    0.11409E+04    0.11305E+02   -0.14058E+02
  1169    0.11380E+04    0.11360E+02   -0.13179E+02
  1170    0.11350E+04    0.11419E+02   -0.12309E+02
  1171    0.11319E+04    0.11483E+02   -0.11450E+02
  1172    0.11288E+04    0.11551E+02   -0.10601E+02
  1173    0.11256E+04    0.11624E+02   -0.97618E+01
  1174    0.11223E+04    0.11702E+02   -0.89339E+01
  1175    0.11190E+04    0.11783E+02   -0.81173E+01
  1176    0.11156E+04    0.11870E+02   -0.73121E+01
  1177    0.11121E+04    0.11960E+02   -0.65190E+01
  1178    0.11086E+04    0.12055E+02   -0.57378E+01
  1179    0.11050E+04    0.12154E+02   -0.49694E+01
  1180    0.11014E+04    0.12257E+02   -0.42135E+01
  1181    0.10976E+04    0.12364E+02   -0.34708E+01
  1182    0.10939E+04    0.12475E+02   -0.27413E+01
  1183    0.10901E+04    0.12590E+02   -0.20257E+01
  1184    0.10862E+04    0.12709E+02   -0.13237E+01
  1185    0.10823E+04    0.12832E+02   -0.63615E+00
  1186    0.10783E+04    0.12959E+02    0.37376E-01
  1187    0.10743E+04    0.13089E+02    0.69590E+00
  1188    0.10702E+04    0.13223E+02    0.13398E+01
  1189    0.10661E+04    0.13360E+02    0.19683E+01
  1190    0.10619E+04    0.13501E+02    0.25817E+01
  1191    0.10577E+04    0.13645E+02    0.31792E+01
  1192    0.10534E+04    0.13793E+02    0.37614E+01
  1193    0.10491E+04    0.13944E+02    0.43271E+01
  1194    0.10448E+04    0.14098E+02    0.48769E+01
  1195    0.10404E+04    0.14255E+02    0.54100E+01
  1196    0.10360E+04    0.14414E+02    0.59270E+01
  1197    0.10316E+04    0.14577E+02    0.64269E+01
  1198    0.10271E+04    0.14743E+02    0.69103E+01
  1199    0.10226E+04    0.14911E+02    0.73760E+01
  1200    0.10180E+04    0.15083E+02    0.78250E+01
  1201    0.10135E+04    0.15256E+02    0.82561E+01
  1202    0.10089E+04    0.15432E+02    0.86702E+01
  1203    0.10042E+04    0.15611E+02    0.90663E+01
  1204    0.99958E+03    0.15792E+02    0.94451E+01
  1205    0.99491E+03    0.15975E+02    0.98054E+01
  1206    0.99022E+03    0.16160E+02    0.10148E+02
  1207    0.98550E+03    0.16347E+02    0.10473E+02
  1208    0.98078E+03    0.16537E+02    0.10779E+02
  1209    0.97604E+03    0.16728E+02    0.11068E+02
  1210    0.97127E+03    0.16921E+02    0.11338E+02
  1211    0.96651E+03    0.17115E+02    0.11590E+02
  1212    0.96172E+03    0.17311E+02    0.11822E+02
  1213    0.95693E+03    0.17509E+02    0.12038E+02
  1214    0.95212E+03    0.17708E+02    0.12233E+02
  1215    0.94732E+03    0.17908E+02    0.12412E+02
  1216    0.94251E+03    0.18110E+02    0.12570E+02
  1217    0.93769E+03    0.18312E+02    0.12711E+02
  1218    0.93287E+03    0.18516E+02    0.12833E+02
  1219    0.92806E+03    0.18721E+02    0.12937E+02
  1220    0.92324E+03    0.18926E+02    0.13022E+02
  1221    0.91844E+03    0.19132E+02    0.13088E+02
  1222    0.91363E+03    0.19339E+02    0.13136E+02
  1223    0.90883E+03    0.19547E+02    0.13166E+02
  1224    0.90404E+03    0.19754E+02    0.13177E+02
  1225    0.89926E+03    0.19963E+02    0.13170E+02
  1226    0.89448E+03    0.20171E+02    0.13144E+02
  1227    0.88973E+03    0.20380E+02    0.13100E+02
  1228    0.88498E+03    0.20588E+02    0.13037E+02
  1229    0.88026E+03    0.20797E+02    0.12958E+02
  1230    0.87554E+03    0.21005E+02    0.12859E+02
  1231    0.87085E+03    0.21214E+02    0.12743E+02
  1232    0.86618E+03    0.21422E+02    0.12609E+02
  1233    0.86153E+03    0.21630E+02    0.12458E+02
  1234    0.85690E+03    0.21837E+02    0.12288E+02
  1235    0.85230E+03    0.22043E+02    0.12101E+02
  1236    0.84772E+03    0.22249E+02    0.11897E+02
  1237    0.84318E+03    0.22454E+02    0.11676E+02
  1238    0.83865E+03    0.22659E+02    0.11437E+02
  1239    0.83417E+03    0.22862E+02    0.11182E+02
  1240    0.82970E+03    0.23064E+02    0.10910E+02
  1241    0.82528E+03    0.23266E+02    0.10622E+02
  1242    0.82088E+03    0.23466E+02    0.10316E+02
  1243    0.81653E+03    0.23664E+02    0.99956E+01
  1244    0.81221E+03    0.23862E+02    0.96580E+01
  1245    0.80793E+03    0.24058E+02    0.93053E+01
  1246    0.80368E+03    0.24252E+02    0.89363E+01
  1247    0.79948E+03    0.24445E+02    0.85526E+01
  1248    0.79532E+03    0.24635E+02    0.81529E+01
  1249    0.79120E+03    0.24825E+02    0.77389E+01
  1250    0.78713E+03    0.25012E+02    0.73094E+01
  1251    0.78310E+03    0.25197E+02    0.68661E+01
  1252    0.77911E+03    0.25381E+02    0.64078E+01
  1253    0.77518E+03    0.25562E+02    0.59360E+01
  1254    0.77129E+03    0.25741E+02    0.54497E+01
  1255    0.76746E+03    0.25917E+02    0.49504E+01
  1256    0.76367E+03    0.26092E+02    0.44371E+01
  1257    0.75993E+03    0.26264E+02    0.39113E+01
  1258    0.75624E+03    0.26433E+02    0.33722E+01
  1259    0.75261E+03    0.26600E+02    0.28211E+01
  1260    0.74904E+03    0.26764E+02    0.22580E+01
  1261    0.74551E+03    0.26926E+02    0.16817E+01
  1262    0.74205E+03    0.27085E+02    0.10948E+01
  1263    0.73864E+03    0.27240E+02    0.49535E+00
  1264    0.73529E+03    0.27394E+02   -0.11418E+00
  1265    0.73199E+03    0.27543E+02   -0.73545E+00
  1266    0.72876E+03    0.27691E+02   -0.13664E+01
  1267    0.72558E+03    0.27834E+02   -0.20085E+01
  1268    0.72246E+03    0.27975E+02   -0.26597E+01
  1269    0.71941E+03    0.28113E+02   -0.33213E+01
  1270    0.71642E+03    0.28247E+02   -0.39914E+01
  1271    0.71348E+03    0.28378E+02   -0.46713E+01
  1272    0.71062E+03    0.28506E+02   -0.53591E+01
  1273    0.70781E+03    0.28630E+02   -0.60560E+01
  1274    0.70507E+03    0.28751E+02   -0.67603E+01
  1275    0.70239E+03    0.28868E+02   -0.74729E+01
  1276    0.69978E+03    0.28982E+02   -0.81923E+01
  1277    0.69723E+03    0.29092E+02   -0.89194E+01
  1278    0.69476E+03    0.29198E+02   -0.96527E+01
  1279    0.69234E+03    0.29301E+02   -0.10393E+02
  1280    0.68999E+03    0.29400E+02   -0.11139E+02
  1281    0.68771E+03    0.29495E+02   -0.11891E+02
  1282    0.68549E+03    0.29587E+02   -0.12647E+02
  1283    0.68335E+03    0.29674E+02   -0.13410E+02
  1284    0.68127E+03    0.29758E+02   -0.14176E+02
  1285    0.67925E+03    0.29837E+02   -0.14948E+02
  1286    0.67731E+03    0.29913E+02   -0.15723E+02
  1287    0.67543E+03    0.29985E+02   -0.16502E+02
  1288    0.67362E+03    0.30053E+02   -0.17284E+02
  1289    0.67188E+03    0.30117E+02   -0.18069E+02
  1290    0.67021E+03    0.30177E+02   -0.18857E+02
  1291    0.66860E+03    0.30232E+02   -0.19648E+02
  1292    0.66707E+03    0.30284E+02   -0.20440E+02
  1293    0.66560E+03    0.30331E+02   -0.21233E+02
  1294    0.66420E+03    0.30375E+02   -0.22028E+02
  1295    0.66286E+03    0.30414E+02   -0.22824E+02
  1296    0.66160E+03    0.30449E+02   -0.23620E+02
  1297    0.66040E+03    0.30480E+02   -0.24417E+02
  1298    0.65928E+03    0.30507E+02   -0.25214E+02
  1299    0.65821E+03    0.30529E+02   -0.26010E+02
  1300    0.65722E+03    0.30548E+02   -0.26805E+02
  1301    0.65629E+03    0.30562E+02   -0.27599E+02
  1302    0.65543E+03    0.30572E+02   -0.28391E+02
  1303    0.65463E+03    0.30578E+02   -0.29182E+02
  1304    0.65390E+03    0.30580E+02   -0.29971E+02
  1305    0.65324E+03    0.30577E+02   -0.30757E+02
  1306    0.65264E+03    0.30571E+02   -0.31540E+02
  1307    0.65210E+03    0.30559E+02   -0.32320E+02
  1308    0.65164E+03    0.30545E+02   -0.33097E+02
  1309    0.65123E+03    0.30525E+02   -0.33870E+02
  1310    0.65089E+03    0.30502E+02   -0.34639E+02
  1311    0.65061E+03    0.30475E+02   -0.35403E+02
  1312    0.65039E+03    0.30443E+02   -0.36163E+02
  1313    0.65023E+03    0.30407E+02   -0.36917E+02
  1314    0.65014E+03    0.30367E+02   -0.37666E+02
  1315    0.65010E+03    0.30324E+02   -0.38410E+02
  1316    0.65013E+03    0.30275E+02   -0.39147E+02
  1317    0.65021E+03    0.30224E+02   -0.39879E+02
  1318    0.65035E+03    0.30167E+02   -0.40603E+02
  1319    0.65055E+03    0.30108E+02   -0.41321E+02
  1320    0.65081E+03    0.30043E+02   -0.42031E+02
  1321    0.65112E+03    0.29976E+02   -0.42735E+02
  1322    0.65149E+03    0.29904E+02   -0.43430E+02
  1323    0.65192E+03    0.29829E+02   -0.44117E+02
  1324    0.65239E+03    0.29749E+02   -0.44796E+02
  1325    0.65292E+03    0.29666E+02   -0.45467E+02
  1326    0.65350E+03    0.29579E+02   -0.46128E+02
  1327    0.65414E+03    0.29489E+02   -0.46781E+02
  1328    0.65482E+03    0.29394E+02   -0.47424E+02
  1329    0.65556E+03    0.29296E+02   -0.48057E+02
  1330    0.65634E+03    0.29195E+02   -0.48681E+02
  1331    0.65717E+03    0.29090E+02   -0.49295E+02
  1332    0.65804E+03    0.28981E+02   -0.49897E+02
  1333    0.65897E+03    0.28869E+02   -0.50490E+02
  1334    0.65993E+03    0.28754E+02   -0.51072E+02
  1335    0.66094E+03    0.28635E+02   -0.51643E+02
  1336    0.66200E+03    0.28513E+02   -0.52202E+02
  1337    0.66309E+03    0.28388E+02   -0.52750E+02
  1338    0.66423E+03    0.28259E+02   -0.53287E+02
  1339    0.66540E+03    0.28127E+02   -0.53811E+02
  1340    0.66662E+03    0.27992E+02   -0.54324E+02
  1341    0.66787E+03    0.27855E+02   -0.54824E+02
  1342    0.66915E+03    0.27714E+02   -0.55312E+02
  1343    0.67048E+03    0.27570E+02   -0.55787E+02
  1344    0.67183E+03    0.27423E+02   -0.56249E+02
  1345    0.67322E+03    0.27274E+02   -0.56699E+02
  1346    0.67464E+03    0.27122E+02   -0.57135E+02
  1347    0.67610E+03    0.26967E+02   -0.57558E+02
  1348    0.67758E+03    0.26810E+02   -0.57967E+02
  1349    0.67909E+03    0.26650E+02   -0.58363E+02
  1350    0.68062E+03    0.26487E+02   -0.58745E+02
  1351    0.68219E+03    0.26323E+02   -0.59114E+02
  1352    0.68377E+03    0.26155E+02   -0.59468E+02
  1353    0.68539E+03    0.25986E+02   -0.59808E+02
  1354    0.68702E+03    0.25814E+02   -0.60134E+02
  1355    0.68867E+03    0.25640E+02   -0.60446E+02
  1356    0.69035E+03    0.25464E+02   -0.60743E+02
  1357    0.69204E+03    0.25286E+02   -0.61026E+02
  1358    0.69375E+03    0.25106E+02   -0.61293E+02
  1359    0.69548E+03    0.24924E+02   -0.61547E+02
  1360    0.69722E+03    0.24740E+02   -0.61785E+02
  1361    0.69898E+03    0.24555E+02   -0.62009E+02
  1362    0.70075E+03    0.24368E+02   -0.62217E+02
  1363    0.70253E+03    0.24179E+02   -0.62411E+02
  1364    0.70432E+03    0.23990E+02   -0.62590E+02
  1365    0.70612E+03    0.23798E+02   -0.62753E+02
  1366    0.70793E+03    0.23605E+02   -0.62902E+02
  1367    0.70974E+03    0.23411E+02   -0.63035E+02
  1368    0.71156E+03    0.23216E+02   -0.63153E+02
  1369    0.71338E+03    0.23019E+02   -0.63256E+02
  1370    0.71521E+03    0.22821E+02   -0.63344E+02
  1371    0.71704E+03    0.22622E+02   -0.63415E+02
  1372    0.71887E+03    0.22423E+02   -0.63473E+02
  1373    0.72069E+03    0.22223E+02   -0.63514E+02
  1374    0.72252E+03    0.22022E+02   -0.63542E+02
  1375    0.72434E+03    0.21820E+02   -0.63552E+02
  1376    0.72616E+03    0.21618E+02   -0.63549E+02
  1377    0.72797E+03    0.21415E+02   -0.63529E+02
  1378    0.72978E+03    0.21212E+02   -0.63496E+02
  1379    0.73157E+03    0.21008E+02   -0.63446E+02
  1380    0.73336E+03    0.20804E+02   -0.63382E+02
  1381    0.73514E+03    0.20599E+02   -0.63302E+02
  1382    0.73691E+03    0.20395E+02   -0.63208E+02
  1383    0.73866E+03    0.20191E+02   -0.63098E+02
  1384    0.74040E+03    0.19986E+02   -0.62975E+02
  1385    0.74213E+03    0.19782E+02   -0.62835E+02
  1386    0.74384E+03    0.19578E+02   -0.62682E+02
  1387    0.74553E+03    0.19374E+02   -0.62513E+02
  1388    0.74721E+03    0.19170E+02   -0.62331E+02
  1389    0.74886E+03    0.18967E+02   -0.62134E+02
  1390    0.75050E+03    0.18764E+02   -0.61923E+02
  1391    0.75211E+03    0.18562E+02   -0.61697E+02
  1392    0.75371E+03    0.18361E+02   -0.61458E+02
  1393    0.75527E+03    0.18159E+02   -0.61204E+02
  1394    0.75682E+03    0.17959E+02   -0.60937E+02
  1395    0.75834E+03    0.17760E+02   -0.60655E+02
  1396    0.75983E+03    0.17562E+02   -0.60361E+02
  1397    0.76130E+03    0.17364E+02   -0.60053E+02
  1398    0.76274E+03    0.17168E+02   -0.59732E+02
  1399    0.76414E+03    0.16972E+02   -0.59397E+02
  1400    0.76552E+03    0.16778E+02   -0.59050E+02
  1401    0.76687E+03    0.16585E+02   -0.58689E+02
  1402    0.76818E+03    0.16393E+02   -0.58316E+02
  1403    0.76946E+03    0.16203E+02   -0.57930E+02
  1404    0.77071E+03    0.16014E+02   -0.57533E+02
  1405    0.77192E+03    0.15827E+02   -0.57123E+02
  1406    0.77310E+03    0.15641E+02   -0.56701E+02
  1407    0.77424E+03    0.15457E+02   -0.56267E+02
  1408    0.77535E+03    0.15275E+02   -0.55822E+02
  1409    0.77641E+03    0.15094E+02   -0.55365E+02
  1410    0.77744E+03    0.14915E+02   -0.54897E+02
  1411    0.77843E+03    0.14738E+02   -0.54418E+02
  1412    0.77938E+03    0.14563E+02   -0.53928E+02
  1413    0.78029E+03    0.14390E+02   -0.53428E+02
  1414    0.78116E+03    0.14219E+02   -0.52917E+02
  1415    0.78198E+03    0.14051E+02   -0.52396E+02
  1416    0.78276E+03    0.13884E+02   -0.51865E+02
  1417    0.78350E+03    0.13719E+02   -0.51325E+02
  1418    0.78419E+03    0.13557E+02   -0.50775E+02
  1419    0.78485E+03    0.13398E+02   -0.50216E+02
  1420    0.78545E+03    0.13240E+02   -0.49647E+02
  1421    0.78601E+03    0.13085E+02   -0.49071E+02
  1422    0.78652E+03    0.12932E+02   -0.48484E+02
  1423    0.78699E+03    0.12783E+02   -0.47891E+02
  1424    0.78741E+03    0.12635E+02   -0.47288E+02
  1425    0.78778E+03    0.12490E+02   -0.46678E+02
  1426    0.78810E+03    0.12348E+02   -0.46060E+02
  1427    0.78838E+03    0.12208E+02   -0.45436E+02
  1428    0.78860E+03    0.12072E+02   -0.44803E+02
  1429    0.78878E+03    0.11938E+02   -0.44165E+02
  1430    0.78890E+03    0.11806E+02   -0.43519E+02
  1431    0.78899E+03    0.11678E+02   -0.42867E+02
  1432    0.78901E+03    0.11553E+02   -0.42209E+02
  1433    0.78899E+03    0.11430E+02   -0.41546E+02
  1434    0.78891E+03    0.11311E+02   -0.40876E+02
  1435    0.78878E+03    0.11194E+02   -0.40202E+02
  1436    0.78860E+03    0.11081E+02   -0.39522E+02
  1437    0.78838E+03    0.10970E+02   -0.38838E+02
  1438    0.78809E+03    0.10863E+02   -0.38148E+02
  1439    0.78776E+03    0.10759E+02   -0.37456E+02
  1440    0.78737E+03    0.10657E+02   -0.36758E+02
  1441    0.78694E+03    0.10560E+02   -0.36058E+02
  1442    0.78644E+03    0.10465E+02   -0.35353E+02
  1443    0.78590E+03    0.10373E+02   -0.34646E+02
  1444    0.78530E+03    0.10285E+02   -0.33936E+02
  1445    0.78466E+03    0.10200E+02   -0.33223E+02
  1446    0.78396E+03    0.10118E+02   -0.32508E+02
  1447    0.78321E+03    0.10039E+02   -0.31791E+02
  1448    0.78240E+03    0.99640E+01   -0.31071E+02
  1449    0.78155E+03    0.98920E+01   -0.30351E+02
  1450    0.78063E+03    0.98234E+01   -0.29629E+02
  1451    0.77967E+03    0.97581E+01   -0.28906E+02
  1452    0.77865E+03    0.96961E+01   -0.28182E+02
  1453    0.77759E+03    0.96375E+01   -0.27459E+02
  1454    0.77647E+03    0.95822E+01   -0.26734E+02
  1455    0.77530E+03    0.95303E+01   -0.26010E+02
  1456    0.77408E+03    0.94817E+01   -0.25286E+02
  1457    0.77281E+03    0.94366E+01   -0.24563E+02
  1458    0.77148E+03    0.93947E+01   -0.23841E+02
  1459    0.77011E+03    0.93563E+01   -0.23120E+02
  1460    0.76868E+03    0.93212E+01   -0.22400E+02
  1461    0.76721E+03    0.92894E+01   -0.21682E+02
  1462    0.76568E+03    0.92611E+01   -0.20965E+02
  1463    0.76410E+03    0.92360E+01   -0.20251E+02
  1464    0.76248E+03    0.92143E+01   -0.19539E+02
  1465    0.76080E+03    0.91960E+01   -0.18830E+02
  1466    0.75908E+03    0.91810E+01   -0.18124E+02
  1467    0.75731E+03    0.91692E+01   -0.17421E+02
  1468    0.75549E+03    0.91608E+01   -0.16722E+02
  1469    0.75363E+03    0.91557E+01   -0.16026E+02
  1470    0.75171E+03    0.91538E+01   -0.15334E+02
  1471    0.74976E+03    0.91552E+01   -0.14646E+02
  1472    0.74775E+03    0.91599E+01   -0.13963E+02
  1473    0.74570E+03    0.91677E+01   -0.13284E+02
  1474    0.74361E+03    0.91788E+01   -0.12610E+02
  1475    0.74147E+03    0.91930E+01   -0.11941E+02
  1476    0.73929E+03    0.92104E+01   -0.11277E+02
  1477    0.73706E+03    0.92309E+01   -0.10619E+02
  1478    0.73479E+03    0.92545E+01   -0.99669E+01
  1479    0.73247E+03    0.92812E+01   -0.93204E+01
  1480    0.73013E+03    0.93109E+01   -0.86803E+01
  1481    0.72773E+03    0.93437E+01   -0.80464E+01
  1482    0.72530E+03    0.93795E+01   -0.74192E+01
  1483    0.72282E+03    0.94182E+01   -0.67987E+01
  1484    0.72031E+03    0.94599E+01   -0.61853E+01
  1485    0.71776E+03    0.95044E+01   -0.55790E+01
  1486    0.71517E+03    0.95518E+01   -0.49801E+01
  1487    0.71254E+03    0.96021E+01   -0.43889E+01
  1488    0.70989E+03    0.96551E+01   -0.38053E+01
  1489    0.70718E+03    0.97109E+01   -0.32297E+01
  1490    0.70446E+03    0.97694E+01   -0.26622E+01
  1491    0.70169E+03    0.98306E+01   -0.21031E+01
  1492    0.69889E+03    0.98945E+01   -0.15523E+01
  1493    0.69606E+03    0.99609E+01   -0.10103E+01
  1494    0.69320E+03    0.10030E+02   -0.47693E+00
  1495    0.69030E+03    0.10101E+02    0.47328E-01
  1496    0.68738E+03    0.10175E+02    0.56264E+00
  1497    0.68443E+03    0.10252E+02    0.10685E+01
  1498    0.68145E+03    0.10331E+02    0.15652E+01
  1499    0.67844E+03    0.10412E+02    0.20520E+01
