#    L    TT             EE             TE          
  1013    0.17884E+04    0.62460E+02   -0.66773E+02
  1014    0.17886E+04    0.62344E+02   -0.68720E+02
  1015    0.17890E+04    0.62219E+02   -0.70653E+02
  1016    0.17895E+04    0.62086E+02   -0.72569E+02
  1017    0.17903E+04    0.61944E+02   -0.74470E+02
  1018    0.17912E+04    0.61794E+02   -0.76353E+02
  1019    0.17923E+04    0.61635E+02   -0.78219E+02
  1020    0.17936E+04    0.61470E+02   -0.80066E+02
  1021    0.17950E+04    0.61296E+02   -0.81895E+02
  1022    0.17966E+04    0.61113E+02   -0.83704E+02
  1023    0.17984E+04    0.60923E+02   -0.85492E+02
  1024    0.18003E+04    0.60725E+02   -0.87260E+02
  1025    0.18024E+04    0.60520E+02   -0.89005E+02
  1026    0.18047E+04    0.60306E+02   -0.90728E+02
  1027    0.18071E+04    0.60086E+02   -0.92428E+02
  1028    0.18096E+04    0.59857E+02   -0.94103E+02
  1029    0.18124E+04    0.59622E+02   -0.95755E+02
  1030    0.18152E+04    0.59378E+02   -0.97381E+02
  1031    0.18182E+04    0.59129E+02   -0.98982E+02
  1032    0.18214E+04    0.58871E+02   -0.10056E+03
  1033    0.18247E+04    0.58607E+02   -0.10211E+03
  1034    0.18281E+04    0.58336E+02   -0.10363E+03
  1035    0.18317E+04    0.58059E+02   -0.10512E+03
  1036    0.18354E+04    0.57774E+02   -0.10658E+03
  1037    0.18393E+04    0.57484E+02   -0.10802E+03
  1038    0.18432E+04    0.57187E+02   -0.10943E+03
  1039    0.18473E+04    0.56884E+02   -0.11081E+03
  1040    0.18515E+04    0.56574E+02   -0.11215E+03
  1041    0.18559E+04    0.56260E+02   -0.11347E+03
  1042    0.18603E+04    0.55938E+02   -0.11475E+03
  1043    0.18649E+04    0.55612E+02   -0.11601E+03
  1044    0.18695E+04    0.55280E+02   -0.11723E+03
  1045    0.18743E+04    0.54943E+02   -0.11842E+03
  1046    0.18792E+04    0.54599E+02   -0.11957E+03
  1047    0.18841E+04    0.54251E+02   -0.12069E+03
  1048    0.18892E+04    0.53898E+02   -0.12178E+03
  1049    0.18943E+04    0.53540E+02   -0.12284E+03
  1050    0.18996E+04    0.53177E+02   -0.12385E+03
  1051    0.19049E+04    0.52811E+02   -0.12484E+03
  1052    0.19103E+04    0.52439E+02   -0.12579E+03
  1053    0.19158E+04    0.52064E+02   -0.12671E+03
  1054    0.19214E+04    0.51683E+02   -0.12758E+03
  1055    0.19270E+04    0.51300E+02   -0.12843E+03
  1056    0.19327E+04    0.50913E+02   -0.12924E+03
  1057    0.19385E+04    0.50522E+02   -0.13001E+03
  1058    0.19443E+04    0.50127E+02   -0.13074E+03
  1059    0.19502E+04    0.49730E+02   -0.13144E+03
  1060    0.19561E+04    0.49329E+02   -0.13210E+03
  1061    0.19621E+04    0.48926E+02   -0.13273E+03
  1062    0.19681E+04    0.48520E+02   -0.13331E+03
  1063    0.19742E+04    0.48111E+02   -0.13386E+03
  1064    0.19803E+04    0.47700E+02   -0.13437E+03
  1065    0.19864E+04    0.47287E+02   -0.13485E+03
  1066    0.19926E+04    0.46872E+02   -0.13528E+03
  1067    0.19988E+04    0.46454E+02   -0.13568E+03
  1068    0.20050E+04    0.46035E+02   -0.13604E+03
  1069    0.20113E+04    0.45614E+02   -0.13637E+03
  1070    0.20176E+04    0.45193E+02   -0.13665E+03
  1071    0.20238E+04    0.44769E+02   -0.13690E+03
  1072    0.20301E+04    0.44345E+02   -0.13711E+03
  1073    0.20364E+04    0.43920E+02   -0.13728E+03
  1074    0.20427E+04    0.43495E+02   -0.13741E+03
  1075    0.20490E+04    0.43068E+02   -0.13751E+03
  1076    0.20553E+04    0.42642E+02   -0.13757E+03
  1077    0.20616E+04    0.42215E+02   -0.13759E+03
  1078    0.20679E+04    0.41789E+02   -0.13757E+03
  1079    0.20741E+04    0.41362E+02   -0.13751E+03
  1080    0.20804E+04    0.40937E+02   -0.13742E+03
  1081    0.20866E+04    0.40511E+02   -0.13729E+03
  1082    0.20928E+04    0.40087E+02   -0.13713E+03
  1083    0.20990E+04    0.39663E+02   -0.13693E+03
  1084    0.21051E+04    0.39241E+02   -0.13669E+03
  1085    0.21112E+04    0.38820E+02   -0.13641E+03
  1086    0.21173E+04    0.38400E+02   -0.13610E+03
  1087    0.21233E+04    0.37982E+02   -0.13575E+03
  1088    0.21293E+04    0.37566E+02   -0.13537E+03
  1089    0.21352E+04    0.37152E+02   -0.13495E+03
  1090    0.21411E+04    0.36740E+02   -0.13450E+03
  1091    0.21469E+04    0.36330E+02   -0.13401E+03
  1092    0.21527E+04    0.35923E+02   -0.13348E+03
  1093    0.21584E+04    0.35518E+02   -0.13293E+03
  1094    0.21641E+04    0.35116E+02   -0.13234E+03
  1095    0.21696E+04    0.34717E+02   -0.13171E+03
  1096    0.21752E+04    0.34322E+02   -0.13105E+03
  1097    0.21806E+04    0.33930E+02   -0.13036E+03
  1098    0.21860E+04    0.33541E+02   -0.12964E+03
  1099    0.21912E+04    0.33156E+02   -0.12889E+03
  1100    0.21964E+04    0.32775E+02   -0.12810E+03
  1101    0.22016E+04    0.32397E+02   -0.12728E+03
  1102    0.22066E+04    0.32024E+02   -0.12644E+03
  1103    0.22115E+04    0.31655E+02   -0.12556E+03
  1104    0.22164E+04    0.31290E+02   -0.12465E+03
  1105    0.22211E+04    0.30930E+02   -0.12371E+03
  1106    0.22258E+04    0.30575E+02   -0.12275E+03
  1107    0.22304E+04    0.30225E+02   -0.12175E+03
  1108    0.22348E+04    0.29879E+02   -0.12073E+03
  1109    0.22392E+04    0.29539E+02   -0.11968E+03
  1110    0.22434E+04    0.29204E+02   -0.11861E+03
  1111    0.22476E+04    0.28874E+02   -0.11751E+03
  1112    0.22516E+04    0.28551E+02   -0.11638E+03
  1113    0.22555E+04    0.28233E+02   -0.11523E+03
  1114    0.22593E+04    0.27920E+02   -0.11405E+03
  1115    0.22630E+04    0.27614E+02   -0.11285E+03
  1116    0.22666E+04    0.27313E+02   -0.11163E+03
  1117    0.22700E+04    0.27019E+02   -0.11039E+03
  1118    0.22733E+04    0.26731E+02   -0.10912E+03
  1119    0.22766E+04    0.26449E+02   -0.10783E+03
  1120    0.22796E+04    0.26174E+02   -0.10652E+03
  1121    0.22826E+04    0.25906E+02   -0.10519E+03
  1122    0.22854E+04    0.25644E+02   -0.10384E+03
  1123    0.22881E+04    0.25390E+02   -0.10247E+03
  1124    0.22906E+04    0.25142E+02   -0.10108E+03
  1125    0.22931E+04    0.24901E+02   -0.99682E+02
  1126    0.22953E+04    0.24667E+02   -0.98260E+02
  1127    0.22975E+04    0.24441E+02   -0.96825E+02
  1128    0.22995E+04    0.24222E+02   -0.95371E+02
  1129    0.23014E+04    0.24011E+02   -0.93905E+02
  1130    0.23031E+04    0.23807E+02   -0.92423E+02
  1131    0.23047E+04    0.23611E+02   -0.90930E+02
  1132    0.23062E+04    0.23422E+02   -0.89422E+02
  1133    0.23075E+04    0.23241E+02   -0.87904E+02
  1134    0.23086E+04    0.23068E+02   -0.86373E+02
  1135    0.23097E+04    0.22902E+02   -0.84832E+02
  1136    0.23105E+04    0.22745E+02   -0.83281E+02
  1137    0.23113E+04    0.22596E+02   -0.81722E+02
  1138    0.23118E+04    0.22455E+02   -0.80153E+02
  1139    0.23123E+04    0.22322E+02   -0.78578E+02
  1140    0.23126E+04    0.22197E+02   -0.76995E+02
  1141    0.23127E+04    0.22080E+02   -0.75406E+02
  1142    0.23127E+04    0.21971E+02   -0.73811E+02
  1143    0.23126E+04    0.21871E+02   -0.72213E+02
  1144    0.23123E+04    0.21779E+02   -0.70609E+02
  1145    0.23119E+04    0.21696E+02   -0.69003E+02
  1146    0.23113E+04    0.21621E+02   -0.67393E+02
  1147    0.23105E+04    0.21554E+02   -0.65783E+02
  1148    0.23096E+04    0.21496E+02   -0.64171E+02
  1149    0.23086E+04    0.21447E+02   -0.62559E+02
  1150    0.23074E+04    0.21405E+02   -0.60946E+02
  1151    0.23061E+04    0.21373E+02   -0.59336E+02
  1152    0.23046E+04    0.21349E+02   -0.57726E+02
  1153    0.23030E+04    0.21333E+02   -0.56120E+02
  1154    0.23012E+04    0.21326E+02   -0.54517E+02
  1155    0.22993E+04    0.21327E+02   -0.52918E+02
  1156    0.22973E+04    0.21337E+02   -0.51323E+02
  1157    0.22951E+04    0.21355E+02   -0.49734E+02
  1158    0.22927E+04    0.21382E+02   -0.48151E+02
  1159    0.22903E+04    0.21418E+02   -0.46575E+02
  1160    0.22877E+04    0.21461E+02   -0.45006E+02
  1161    0.22849E+04    0.21513E+02   -0.43445E+02
  1162    0.22820E+04    0.21574E+02   -0.41894E+02
  1163    0.22790E+04    0.21643E+02   -0.40352E+02
  1164    0.22758E+04    0.21720E+02   -0.38820E+02
  1165    0.22725E+04    0.21806E+02   -0.37299E+02
  1166    0.22690E+04    0.21900E+02   -0.35790E+02
  1167    0.22654E+04    0.22002E+02   -0.34293E+02
  1168    0.22617E+04    0.22112E+02   -0.32809E+02
  1169    0.22579E+04    0.22230E+02   -0.31338E+02
  1170    0.22539E+04    0.22356E+02   -0.29882E+02
  1171    0.22498E+04    0.22491E+02   -0.28440E+02
  1172    0.22456E+04    0.22633E+02   -0.27014E+02
  1173    0.22413E+04    0.22783E+02   -0.25605E+02
  1174    0.22368E+04    0.22941E+02   -0.24212E+02
  1175    0.22322E+04    0.23107E+02   -0.22836E+02
  1176    0.22275E+04    0.23280E+02   -0.21478E+02
  1177    0.22227E+04    0.23461E+02   -0.20138E+02
  1178    0.22177E+04    0.23649E+02   -0.18818E+02
  1179    0.22127E+04    0.23845E+02   -0.17518E+02
  1180    0.22075E+04    0.24048E+02   -0.16237E+02
  1181    0.22022E+04    0.24259E+02   -0.14977E+02
  1182    0.21968E+04    0.24476E+02   -0.13739E+02
  1183    0.21913E+04    0.24701E+02   -0.12523E+02
  1184    0.21858E+04    0.24933E+02   -0.11328E+02
  1185    0.21801E+04    0.25171E+02   -0.10157E+02
  1186    0.21743E+04    0.25416E+02   -0.90088E+01
  1187    0.21684E+04    0.25668E+02   -0.78848E+01
  1188    0.21624E+04    0.25926E+02   -0.67845E+01
  1189    0.21563E+04    0.26191E+02   -0.57097E+01
  1190    0.21502E+04    0.26462E+02   -0.46594E+01
  1191    0.21439E+04    0.26739E+02   -0.36354E+01
  1192    0.21376E+04    0.27023E+02   -0.26367E+01
  1193    0.21311E+04    0.27312E+02   -0.16654E+01
  1194    0.21246E+04    0.27607E+02   -0.72028E+00
  1195    0.21181E+04    0.27908E+02    0.19683E+00
  1196    0.21114E+04    0.28214E+02    0.10872E+01
  1197    0.21047E+04    0.28526E+02    0.19489E+01
  1198    0.20979E+04    0.28843E+02    0.27829E+01
  1199    0.20910E+04    0.29165E+02    0.35871E+01
  1200    0.20841E+04    0.29493E+02    0.43630E+01
  1201    0.20771E+04    0.29825E+02    0.51086E+01
  1202    0.20701E+04    0.30162E+02    0.58256E+01
  1203    0.20630E+04    0.30503E+02    0.65117E+01
  1204    0.20558E+04    0.30849E+02    0.71685E+01
  1205    0.20486E+04    0.31199E+02    0.77938E+01
  1206    0.20414E+04    0.31554E+02    0.83891E+01
  1207    0.20341E+04    0.31912E+02    0.89525E+01
  1208    0.20267E+04    0.32275E+02    0.94857E+01
  1209    0.20193E+04    0.32641E+02    0.99879E+01
  1210    0.20119E+04    0.33010E+02    0.10457E+02
  1211    0.20045E+04    0.33383E+02    0.10895E+02
  1212    0.19970E+04    0.33759E+02    0.11300E+02
  1213    0.19895E+04    0.34139E+02    0.11675E+02
  1214    0.19819E+04    0.34521E+02    0.12016E+02
  1215    0.19744E+04    0.34906E+02    0.12326E+02
  1216    0.19668E+04    0.35294E+02    0.12601E+02
  1217    0.19592E+04    0.35684E+02    0.12846E+02
  1218    0.19516E+04    0.36076E+02    0.13057E+02
  1219    0.19440E+04    0.36470E+02    0.13237E+02
  1220    0.19363E+04    0.36867E+02    0.13382E+02
  1221    0.19287E+04    0.37265E+02    0.13496E+02
  1222    0.19210E+04    0.37664E+02    0.13575E+02
  1223    0.19134E+04    0.38066E+02    0.13624E+02
  1224    0.19058E+04    0.38468E+02    0.13638E+02
  1225    0.18981E+04    0.38872E+02    0.13621E+02
  1226    0.18905E+04    0.39276E+02    0.13569E+02
  1227    0.18829E+04    0.39681E+02    0.13486E+02
  1228    0.18753E+04    0.40087E+02    0.13368E+02
  1229    0.18677E+04    0.40493E+02    0.13220E+02
  1230    0.18601E+04    0.40900E+02    0.13038E+02
  1231    0.18526E+04    0.41306E+02    0.12825E+02
  1232    0.18451E+04    0.41713E+02    0.12578E+02
  1233    0.18376E+04    0.42119E+02    0.12300E+02
  1234    0.18302E+04    0.42525E+02    0.11989E+02
  1235    0.18227E+04    0.42930E+02    0.11647E+02
  1236    0.18153E+04    0.43335E+02    0.11272E+02
  1237    0.18080E+04    0.43738E+02    0.10867E+02
  1238    0.18007E+04    0.44141E+02    0.10429E+02
  1239    0.17934E+04    0.44542E+02    0.99622E+01
  1240    0.17862E+04    0.44942E+02    0.94626E+01
  1241    0.17790E+04    0.45340E+02    0.89339E+01
  1242    0.17719E+04    0.45737E+02    0.83735E+01
  1243    0.17649E+04    0.46131E+02    0.77843E+01
  1244    0.17578E+04    0.46524E+02    0.71638E+01
  1245    0.17509E+04    0.46914E+02    0.65152E+01
  1246    0.17440E+04    0.47302E+02    0.58359E+01
  1247    0.17372E+04    0.47688E+02    0.51291E+01
  1248    0.17304E+04    0.48070E+02    0.43923E+01
  1249    0.17237E+04    0.48450E+02    0.36286E+01
  1250    0.17171E+04    0.48826E+02    0.28356E+01
  1251    0.17106E+04    0.49200E+02    0.20164E+01
  1252    0.17041E+04    0.49570E+02    0.11689E+01
  1253    0.16977E+04    0.49937E+02    0.29565E+00
  1254    0.16914E+04    0.50300E+02   -0.60527E+00
  1255    0.16852E+04    0.50660E+02   -0.15312E+01
  1256    0.16790E+04    0.51015E+02   -0.24839E+01
  1257    0.16729E+04    0.51367E+02   -0.34606E+01
  1258    0.16669E+04    0.51713E+02   -0.44630E+01
  1259    0.16611E+04    0.52056E+02   -0.54886E+01
  1260    0.16553E+04    0.52395E+02   -0.65376E+01
  1261    0.16496E+04    0.52728E+02   -0.76123E+01
  1262    0.16440E+04    0.53058E+02   -0.87077E+01
  1263    0.16384E+04    0.53381E+02   -0.98276E+01
  1264    0.16330E+04    0.53701E+02   -0.10967E+02
  1265    0.16277E+04    0.54014E+02   -0.12130E+02
  1266    0.16225E+04    0.54323E+02   -0.13313E+02
  1267    0.16174E+04    0.54626E+02   -0.14517E+02
  1268    0.16124E+04    0.54924E+02   -0.15739E+02
  1269    0.16074E+04    0.55216E+02   -0.16983E+02
  1270    0.16026E+04    0.55502E+02   -0.18243E+02
  1271    0.15980E+04    0.55782E+02   -0.19524E+02
  1272    0.15934E+04    0.56057E+02   -0.20820E+02
  1273    0.15889E+04    0.56325E+02   -0.22135E+02
  1274    0.15846E+04    0.56588E+02   -0.23466E+02
  1275    0.15803E+04    0.56843E+02   -0.24813E+02
  1276    0.15762E+04    0.57093E+02   -0.26175E+02
  1277    0.15722E+04    0.57335E+02   -0.27552E+02
  1278    0.15683E+04    0.57572E+02   -0.28943E+02
  1279    0.15645E+04    0.57801E+02   -0.30349E+02
  1280    0.15608E+04    0.58025E+02   -0.31766E+02
  1281    0.15573E+04    0.58240E+02   -0.33197E+02
  1282    0.15539E+04    0.58450E+02   -0.34638E+02
  1283    0.15506E+04    0.58651E+02   -0.36092E+02
  1284    0.15474E+04    0.58846E+02   -0.37556E+02
  1285    0.15443E+04    0.59034E+02   -0.39030E+02
  1286    0.15414E+04    0.59215E+02   -0.40513E+02
  1287    0.15386E+04    0.59387E+02   -0.42005E+02
  1288    0.15359E+04    0.59553E+02   -0.43504E+02
  1289    0.15333E+04    0.59711E+02   -0.45011E+02
  1290    0.15309E+04    0.59862E+02   -0.46525E+02
  1291    0.15286E+04    0.60005E+02   -0.48045E+02
  1292    0.15264E+04    0.60141E+02   -0.49571E+02
  1293    0.15243E+04    0.60269E+02   -0.51101E+02
  1294    0.15224E+04    0.60389E+02   -0.52635E+02
  1295    0.15206E+04    0.60501E+02   -0.54173E+02
  1296    0.15189E+04    0.60606E+02   -0.55713E+02
  1297    0.15173E+04    0.60703E+02   -0.57256E+02
  1298    0.15159E+04    0.60792E+02   -0.58801E+02
  1299    0.15146E+04    0.60873E+02   -0.60346E+02
  1300    0.15134E+04    0.60946E+02   -0.61892E+02
  1301    0.15123E+04    0.61011E+02   -0.63437E+02
  1302    0.15114E+04    0.61069E+02   -0.64981E+02
  1303    0.15106E+04    0.61117E+02   -0.66523E+02
  1304    0.15099E+04    0.61159E+02   -0.68064E+02
  1305    0.15093E+04    0.61192E+02   -0.69601E+02
  1306    0.15089E+04    0.61217E+02   -0.71134E+02
  1307    0.15086E+04    0.61234E+02   -0.72663E+02
  1308    0.15084E+04    0.61243E+02   -0.74188E+02
  1309    0.15083E+04    0.61244E+02   -0.75707E+02
  1310    0.15083E+04    0.61237E+02   -0.77219E+02
  1311    0.15085E+04    0.61223E+02   -0.78725E+02
  1312    0.15088E+04    0.61199E+02   -0.80224E+02
  1313    0.15092E+04    0.61169E+02   -0.81714E+02
  1314    0.15097E+04    0.61129E+02   -0.83196E+02
  1315    0.15103E+04    0.61083E+02   -0.84669E+02
  1316    0.15111E+04    0.61028E+02   -0.86131E+02
  1317    0.15119E+04    0.60966E+02   -0.87584E+02
  1318    0.15129E+04    0.60894E+02   -0.89024E+02
  1319    0.15140E+04    0.60817E+02   -0.90454E+02
  1320    0.15152E+04    0.60730E+02   -0.91871E+02
  1321    0.15165E+04    0.60637E+02   -0.93276E+02
  1322    0.15179E+04    0.60534E+02   -0.94667E+02
  1323    0.15194E+04    0.60426E+02   -0.96044E+02
  1324    0.15210E+04    0.60308E+02   -0.97406E+02
  1325    0.15227E+04    0.60184E+02   -0.98753E+02
  1326    0.15246E+04    0.60052E+02   -0.10008E+03
  1327    0.15265E+04    0.59913E+02   -0.10140E+03
  1328    0.15285E+04    0.59766E+02   -0.10270E+03
  1329    0.15306E+04    0.59613E+02   -0.10398E+03
  1330    0.15329E+04    0.59451E+02   -0.10524E+03
  1331    0.15352E+04    0.59283E+02   -0.10649E+03
  1332    0.15376E+04    0.59107E+02   -0.10772E+03
  1333    0.15401E+04    0.58925E+02   -0.10892E+03
  1334    0.15427E+04    0.58735E+02   -0.11011E+03
  1335    0.15454E+04    0.58539E+02   -0.11128E+03
  1336    0.15481E+04    0.58336E+02   -0.11242E+03
  1337    0.15510E+04    0.58126E+02   -0.11355E+03
  1338    0.15539E+04    0.57909E+02   -0.11465E+03
  1339    0.15569E+04    0.57687E+02   -0.11573E+03
  1340    0.15600E+04    0.57457E+02   -0.11679E+03
  1341    0.15631E+04    0.57222E+02   -0.11783E+03
  1342    0.15664E+04    0.56980E+02   -0.11884E+03
  1343    0.15697E+04    0.56733E+02   -0.11983E+03
  1344    0.15731E+04    0.56479E+02   -0.12080E+03
  1345    0.15765E+04    0.56219E+02   -0.12174E+03
  1346    0.15800E+04    0.55953E+02   -0.12265E+03
  1347    0.15836E+04    0.55683E+02   -0.12354E+03
  1348    0.15872E+04    0.55406E+02   -0.12441E+03
  1349    0.15909E+04    0.55124E+02   -0.12525E+03
  1350    0.15947E+04    0.54836E+02   -0.12606E+03
  1351    0.15985E+04    0.54544E+02   -0.12684E+03
  1352    0.16023E+04    0.54246E+02   -0.12760E+03
  1353    0.16063E+04    0.53944E+02   -0.12833E+03
  1354    0.16102E+04    0.53636E+02   -0.12904E+03
  1355    0.16142E+04    0.53324E+02   -0.12971E+03
  1356    0.16183E+04    0.53007E+02   -0.13036E+03
  1357    0.16223E+04    0.52686E+02   -0.13098E+03
  1358    0.16265E+04    0.52361E+02   -0.13157E+03
  1359    0.16306E+04    0.52031E+02   -0.13214E+03
  1360    0.16348E+04    0.51698E+02   -0.13267E+03
  1361    0.16391E+04    0.51360E+02   -0.13317E+03
  1362    0.16433E+04    0.51019E+02   -0.13365E+03
  1363    0.16476E+04    0.50674E+02   -0.13410E+03
  1364    0.16519E+04    0.50327E+02   -0.13451E+03
  1365    0.16562E+04    0.49974E+02   -0.13490E+03
  1366    0.16606E+04    0.49620E+02   -0.13526E+03
  1367    0.16649E+04    0.49261E+02   -0.13558E+03
  1368    0.16693E+04    0.48901E+02   -0.13588E+03
  1369    0.16737E+04    0.48537E+02   -0.13614E+03
  1370    0.16781E+04    0.48172E+02   -0.13638E+03
  1371    0.16825E+04    0.47803E+02   -0.13658E+03
  1372    0.16869E+04    0.47432E+02   -0.13676E+03
  1373    0.16913E+04    0.47059E+02   -0.13690E+03
  1374    0.16958E+04    0.46684E+02   -0.13702E+03
  1375    0.17002E+04    0.46307E+02   -0.13710E+03
  1376    0.17046E+04    0.45929E+02   -0.13715E+03
  1377    0.17090E+04    0.45548E+02   -0.13717E+03
  1378    0.17134E+04    0.45167E+02   -0.13716E+03
  1379    0.17177E+04    0.44784E+02   -0.13712E+03
  1380    0.17221E+04    0.44401E+02   -0.13705E+03
  1381    0.17264E+04    0.44016E+02   -0.13695E+03
  1382    0.17308E+04    0.43631E+02   -0.13682E+03
  1383    0.17351E+04    0.43244E+02   -0.13665E+03
  1384    0.17394E+04    0.42858E+02   -0.13646E+03
  1385    0.17436E+04    0.42471E+02   -0.13624E+03
  1386    0.17478E+04    0.42084E+02   -0.13598E+03
  1387    0.17520E+04    0.41697E+02   -0.13570E+03
  1388    0.17562E+04    0.41310E+02   -0.13539E+03
  1389    0.17603E+04    0.40923E+02   -0.13504E+03
  1390    0.17644E+04    0.40537E+02   -0.13467E+03
  1391    0.17685E+04    0.40151E+02   -0.13427E+03
  1392    0.17725E+04    0.39767E+02   -0.13384E+03
  1393    0.17764E+04    0.39383E+02   -0.13338E+03
  1394    0.17804E+04    0.39000E+02   -0.13289E+03
  1395    0.17842E+04    0.38618E+02   -0.13237E+03
  1396    0.17880E+04    0.38238E+02   -0.13182E+03
  1397    0.17918E+04    0.37859E+02   -0.13125E+03
  1398    0.17955E+04    0.37483E+02   -0.13065E+03
  1399    0.17991E+04    0.37107E+02   -0.13001E+03
  1400    0.18027E+04    0.36734E+02   -0.12936E+03
  1401    0.18063E+04    0.36362E+02   -0.12867E+03
  1402    0.18097E+04    0.35994E+02   -0.12796E+03
  1403    0.18131E+04    0.35627E+02   -0.12722E+03
  1404    0.18165E+04    0.35263E+02   -0.12646E+03
  1405    0.18197E+04    0.34901E+02   -0.12566E+03
  1406    0.18229E+04    0.34543E+02   -0.12485E+03
  1407    0.18261E+04    0.34187E+02   -0.12401E+03
  1408    0.18291E+04    0.33834E+02   -0.12314E+03
  1409    0.18321E+04    0.33485E+02   -0.12225E+03
  1410    0.18350E+04    0.33139E+02   -0.12133E+03
  1411    0.18378E+04    0.32796E+02   -0.12039E+03
  1412    0.18405E+04    0.32457E+02   -0.11943E+03
  1413    0.18432E+04    0.32122E+02   -0.11844E+03
  1414    0.18457E+04    0.31790E+02   -0.11743E+03
  1415    0.18482E+04    0.31463E+02   -0.11640E+03
  1416    0.18506E+04    0.31139E+02   -0.11535E+03
  1417    0.18529E+04    0.30820E+02   -0.11427E+03
  1418    0.18551E+04    0.30505E+02   -0.11318E+03
  1419    0.18573E+04    0.30195E+02   -0.11206E+03
  1420    0.18593E+04    0.29889E+02   -0.11092E+03
  1421    0.18612E+04    0.29588E+02   -0.10977E+03
  1422    0.18631E+04    0.29291E+02   -0.10859E+03
  1423    0.18648E+04    0.29000E+02   -0.10740E+03
  1424    0.18665E+04    0.28713E+02   -0.10618E+03
  1425    0.18680E+04    0.28432E+02   -0.10496E+03
  1426    0.18694E+04    0.28156E+02   -0.10371E+03
  1427    0.18708E+04    0.27885E+02   -0.10244E+03
  1428    0.18720E+04    0.27620E+02   -0.10116E+03
  1429    0.18732E+04    0.27360E+02   -0.99865E+02
  1430    0.18742E+04    0.27105E+02   -0.98552E+02
  1431    0.18751E+04    0.26857E+02   -0.97226E+02
  1432    0.18759E+04    0.26614E+02   -0.95883E+02
  1433    0.18767E+04    0.26377E+02   -0.94529E+02
  1434    0.18773E+04    0.26146E+02   -0.93160E+02
  1435    0.18778E+04    0.25921E+02   -0.91780E+02
  1436    0.18782E+04    0.25702E+02   -0.90385E+02
  1437    0.18784E+04    0.25489E+02   -0.88981E+02
  1438    0.18786E+04    0.25283E+02   -0.87564E+02
  1439    0.18787E+04    0.25082E+02   -0.86138E+02
  1440    0.18786E+04    0.24888E+02   -0.84701E+02
  1441    0.18784E+04    0.24701E+02   -0.83256E+02
  1442    0.18782E+04    0.24520E+02   -0.81800E+02
  1443    0.18778E+04    0.24346E+02   -0.80337E+02
  1444    0.18773E+04    0.24178E+02   -0.78865E+02
  1445    0.18767E+04    0.24017E+02   -0.77388E+02
  1446    0.18759E+04    0.23863E+02   -0.75902E+02
  1447    0.18751E+04    0.23715E+02   -0.74412E+02
  1448    0.18741E+04    0.23574E+02   -0.72914E+02
  1449    0.18731E+04    0.23440E+02   -0.71414E+02
  1450    0.18719E+04    0.23313E+02   -0.69907E+02
  1451    0.18706E+04    0.23193E+02   -0.68398E+02
  1452    0.18692E+04    0.23080E+02   -0.66884E+02
  1453    0.18676E+04    0.22974E+02   -0.65369E+02
  1454    0.18660E+04    0.22874E+02   -0.63851E+02
  1455    0.18642E+04    0.22782E+02   -0.62332E+02
  1456    0.18624E+04    0.22697E+02   -0.60812E+02
  1457    0.18604E+04    0.22619E+02   -0.59291E+02
  1458    0.18583E+04    0.22548E+02   -0.57771E+02
  1459    0.18561E+04    0.22484E+02   -0.56251E+02
  1460    0.18538E+04    0.22428E+02   -0.54732E+02
  1461    0.18513E+04    0.22378E+02   -0.53216E+02
  1462    0.18488E+04    0.22336E+02   -0.51702E+02
  1463    0.18461E+04    0.22300E+02   -0.50191E+02
  1464    0.18434E+04    0.22272E+02   -0.48683E+02
  1465    0.18405E+04    0.22251E+02   -0.47179E+02
  1466    0.18375E+04    0.22237E+02   -0.45680E+02
  1467    0.18344E+04    0.22230E+02   -0.44186E+02
  1468    0.18312E+04    0.22230E+02   -0.42698E+02
  1469    0.18279E+04    0.22237E+02   -0.41216E+02
  1470    0.18245E+04    0.22251E+02   -0.39741E+02
  1471    0.18210E+04    0.22273E+02   -0.38273E+02
  1472    0.18174E+04    0.22301E+02   -0.36813E+02
  1473    0.18137E+04    0.22336E+02   -0.35361E+02
  1474    0.18098E+04    0.22378E+02   -0.33919E+02
  1475    0.18059E+04    0.22427E+02   -0.32485E+02
  1476    0.18019E+04    0.22483E+02   -0.31062E+02
  1477    0.17978E+04    0.22546E+02   -0.29648E+02
  1478    0.17935E+04    0.22615E+02   -0.28247E+02
  1479    0.17892E+04    0.22691E+02   -0.26856E+02
  1480    0.17848E+04    0.22774E+02   -0.25477E+02
  1481    0.17803E+04    0.22864E+02   -0.24111E+02
  1482    0.17757E+04    0.22960E+02   -0.22757E+02
  1483    0.17710E+04    0.23062E+02   -0.21417E+02
  1484    0.17662E+04    0.23172E+02   -0.20090E+02
  1485    0.17613E+04    0.23287E+02   -0.18778E+02
  1486    0.17563E+04    0.23409E+02   -0.17481E+02
  1487    0.17513E+04    0.23537E+02   -0.16198E+02
  1488    0.17461E+04    0.23671E+02   -0.14932E+02
  1489    0.17409E+04    0.23812E+02   -0.13681E+02
  1490    0.17356E+04    0.23958E+02   -0.12447E+02
  1491    0.17302E+04    0.24111E+02   -0.11229E+02
  1492    0.17247E+04    0.24269E+02   -0.10029E+02
  1493    0.17192E+04    0.24434E+02   -0.88463E+01
  1494    0.17136E+04    0.24604E+02   -0.76815E+01
  1495    0.17079E+04    0.24779E+02   -0.65355E+01
  1496    0.17021E+04    0.24961E+02   -0.54079E+01
